SENSE daaa 1 19-04-2019 12:01:31.189 T: 30.76319885253906 [C]; A:[-52, 58, 242]; H: 72.2623291015625
SENSE daac 78 19-04-2019 12:02:38.718 T: 31.07519912719726 [C]; A:[2, 0, 250]; H: 68.50103759765625
SENSE daac 79 19-04-2019 12:02:39.291 T: 31.07519912719726 [C]; A:[0, 0, 248]; H: 68.50103759765625
SENSE daad 52 19-04-2019 12:02:39.019 T: 31.01279830932617 [C]; A:[-8, 6, 202]; H: 72.97186279296875
SENSE daac 80 19-04-2019 12:02:39.753 T: 31.13759994506835 [C]; A:[0, 0, 246]; H: 68.50103759765625
SENSE daad 53 19-04-2019 12:02:40.049 T: 31.01279830932617 [C]; A:[-4, 4, 198]; H: 72.97186279296875
SENSE daac 81 19-04-2019 12:02:40.417 T: 31.07519912719726 [C]; A:[2, -4, 242]; H: 68.50103759765625
SENSE daac 82 19-04-2019 12:02:40.908 T: 31.13759994506835 [C]; A:[0, 0, 244]; H: 68.50103759765625
SENSE daab 46 19-04-2019 12:02:36.320 T: 31.94879913330078 [C]; A:[-6, 12, 238]; H: 69.8056640625
SENSE daac 83 19-04-2019 12:02:41.381 T: 31.13759994506835 [C]; A:[0, 0, 248]; H: 68.50103759765625
SENSE daab 47 19-04-2019 12:02:41.734 T: 31.94879913330078 [C]; A:[-4, 8, 232]; H: 69.66070556640625
SENSE daac 84 19-04-2019 12:02:41.958 T: 31.13759994506835 [C]; A:[2, -4, 252]; H: 68.50103759765625
SENSE daaa 50 19-04-2019 12:02:37.522 T: 30.88799858093261 [C]; A:[-28, 52, 208]; H: 72.14788818359375
SENSE daac 85 19-04-2019 12:02:42.525 T: 31.07519912719726 [C]; A:[0, 0, 248]; H: 68.50103759765625
SENSE daaa 51 19-04-2019 12:02:42.937 T: 30.88799858093261 [C]; A:[-34, 56, 206]; H: 72.17840576171875
SENSE daac 86 19-04-2019 12:02:43.103 T: 31.13759994506835 [C]; A:[0, -6, 252]; H: 68.50103759765625
SENSE daaa 52 19-04-2019 12:02:43.512 T: 30.88799858093261 [C]; A:[-28, 56, 212]; H: 72.17840576171875
SENSE daac 87 19-04-2019 12:02:43.670 T: 31.13759994506835 [C]; A:[0, 0, 248]; H: 68.50103759765625
SENSE daaa 53 19-04-2019 12:02:44.078 T: 30.88799858093261 [C]; A:[-32, 52, 212]; H: 72.14788818359375
SENSE daac 88 19-04-2019 12:02:44.238 T: 31.13759994506835 [C]; A:[2, 0, 250]; H: 68.47052001953125
SENSE daaa 54 19-04-2019 12:02:44.655 T: 30.88799858093261 [C]; A:[-30, 56, 214]; H: 72.11737060546875
SENSE daac 89 19-04-2019 12:02:44.815 T: 31.13759994506835 [C]; A:[0, -6, 252]; H: 68.47052001953125
SENSE daaa 55 19-04-2019 12:02:45.231 T: 30.88799858093261 [C]; A:[-34, 54, 216]; H: 72.0792236328125
SENSE daac 90 19-04-2019 12:02:45.392 T: 31.13759994506835 [C]; A:[0, -4, 252]; H: 68.47052001953125
SENSE daad 54 19-04-2019 12:02:40.749 T: 31.01279830932617 [C]; A:[-10, 2, 202]; H: 72.97186279296875
SENSE daac 91 19-04-2019 12:02:45.969 T: 31.13759994506835 [C]; A:[0, 0, 248]; H: 68.47052001953125
SENSE daad 55 19-04-2019 12:02:46.266 T: 31.01279830932617 [C]; A:[-8, 2, 206]; H: 72.91845703125
SENSE daac 92 19-04-2019 12:02:46.632 T: 31.13759994506835 [C]; A:[8, 0, 242]; H: 68.44000244140625
SENSE daab 48 19-04-2019 12:02:42.301 T: 31.94879913330078 [C]; A:[-4, 14, 238]; H: 69.66070556640625
SENSE daac 93 19-04-2019 12:02:47.124 T: 31.13759994506835 [C]; A:[0, 0, 250]; H: 68.44000244140625
SENSE daad 56 19-04-2019 12:02:46.936 T: 31.01279830932617 [C]; A:[-10, 4, 206]; H: 72.887939453125
SENSE daac 94 19-04-2019 12:02:47.775 T: 31.13759994506835 [C]; A:[0, 0, 246]; H: 68.3865966796875
SENSE daac 95 19-04-2019 12:02:48.348 T: 31.13759994506835 [C]; A:[0, 0, 246]; H: 68.3560791015625
SENSE daad 57 19-04-2019 12:02:48.071 T: 31.01279830932617 [C]; A:[-4, 4, 202]; H: 72.887939453125
SENSE daac 96 19-04-2019 12:02:48.811 T: 31.13759994506835 [C]; A:[4, -8, 250]; H: 68.3560791015625
SENSE daac 97 19-04-2019 12:02:49.383 T: 31.13759994506835 [C]; A:[0, 0, 246]; H: 68.3255615234375
SENSE daad 58 19-04-2019 12:02:49.112 T: 31.07519912719726 [C]; A:[-10, 2, 200]; H: 72.887939453125
SENSE daac 98 19-04-2019 12:02:49.841 T: 31.13759994506835 [C]; A:[2, -4, 252]; H: 68.3255615234375
SENSE daac 99 19-04-2019 12:02:50.418 T: 31.13759994506835 [C]; A:[0, 0, 258]; H: 68.27215576171875
SENSE daaa 56 19-04-2019 12:02:45.807 T: 30.95039939880371 [C]; A:[-30, 56, 210]; H: 72.0792236328125
SENSE daac 100 19-04-2019 12:02:50.866 T: 31.19999885559082 [C]; A:[0, -4, 248]; H: 68.24163818359375
SENSE daaa 57 19-04-2019 12:02:51.303 T: 30.95039939880371 [C]; A:[-34, 48, 208]; H: 71.9876708984375
SENSE daac 101 19-04-2019 12:02:51.448 T: 31.13759994506835 [C]; A:[0, -6, 248]; H: 68.24163818359375
SENSE daaa 58 19-04-2019 12:02:51.857 T: 30.88799858093261 [C]; A:[-34, 54, 214]; H: 71.9876708984375
SENSE daac 102 19-04-2019 12:02:52.020 T: 31.13759994506835 [C]; A:[0, 0, 254]; H: 68.24163818359375
SENSE daab 49 19-04-2019 12:02:47.555 T: 31.94879913330078 [C]; A:[-10, 16, 240]; H: 69.6378173828125
SENSE daac 103 19-04-2019 12:02:52.588 T: 31.13759994506835 [C]; A:[0, 0, 248]; H: 68.24163818359375
SENSE daab 50 19-04-2019 12:02:52.929 T: 32.01119995117187 [C]; A:[-4, 14, 238]; H: 69.469970703125
SENSE daac 104 19-04-2019 12:02:53.171 T: 31.13759994506835 [C]; A:[0, -4, 252]; H: 68.27215576171875
SENSE daab 51 19-04-2019 12:02:53.507 T: 32.01119995117187 [C]; A:[-6, 10, 238]; H: 69.469970703125
SENSE daac 105 19-04-2019 12:02:53.732 T: 31.19999885559082 [C]; A:[0, -6, 252]; H: 68.27215576171875
SENSE daac 106 19-04-2019 12:02:54.304 T: 31.13759994506835 [C]; A:[0, 0, 252]; H: 68.27215576171875
SENSE daac 107 19-04-2019 12:02:54.762 T: 31.13759994506835 [C]; A:[0, -8, 252]; H: 68.27215576171875
SENSE daad 59 19-04-2019 12:02:54.607 T: 31.01279830932617 [C]; A:[-10, 6, 200]; H: 72.887939453125
SENSE daac 108 19-04-2019 12:02:55.235 T: 31.13759994506835 [C]; A:[0, -8, 256]; H: 68.27215576171875
SENSE daac 109 19-04-2019 12:02:55.812 T: 31.13759994506835 [C]; A:[0, 0, 254]; H: 68.3255615234375
SENSE daad 60 19-04-2019 12:02:55.553 T: 31.07519912719726 [C]; A:[-10, 6, 234]; H: 72.887939453125
SENSE daac 110 19-04-2019 12:02:56.300 T: 31.13759994506835 [C]; A:[0, 0, 246]; H: 68.27215576171875
SENSE daac 111 19-04-2019 12:02:56.872 T: 31.13759994506835 [C]; A:[0, 0, 250]; H: 68.27215576171875
SENSE daad 61 19-04-2019 12:02:56.598 T: 31.07519912719726 [C]; A:[-12, 0, 200]; H: 72.91845703125
SENSE daac 112 19-04-2019 12:02:57.355 T: 31.13759994506835 [C]; A:[0, 0, 246]; H: 68.27215576171875
SENSE daac 113 19-04-2019 12:02:57.917 T: 31.19999885559082 [C]; A:[0, 0, 252]; H: 68.24163818359375
SENSE daad 62 19-04-2019 12:02:57.658 T: 31.07519912719726 [C]; A:[-12, 6, 204]; H: 72.91845703125
SENSE daac 114 19-04-2019 12:02:58.380 T: 31.13759994506835 [C]; A:[0, 0, 240]; H: 68.24163818359375
SENSE daab 52 19-04-2019 12:02:54.084 T: 32.01119995117187 [C]; A:[-6, 10, 236]; H: 69.469970703125
SENSE daac 115 19-04-2019 12:02:58.953 T: 31.13759994506835 [C]; A:[0, 0, 252]; H: 68.24163818359375
SENSE daad 63 19-04-2019 12:02:58.684 T: 31.07519912719726 [C]; A:[-12, 2, 206]; H: 72.91845703125
SENSE daac 116 19-04-2019 12:02:59.555 T: 31.19999885559082 [C]; A:[0, -6, 244]; H: 68.24163818359375
SENSE daac 117 19-04-2019 12:03:00.132 T: 31.13759994506835 [C]; A:[0, 0, 248]; H: 68.24163818359375
