SENSE daaa 1 19-04-2019 11:57:29.223 T: 30.76319885253906 [C]; A:[-40, 56, 192]; H: 72.62091064453125
SENSE daad 53 19-04-2019 11:58:34.786 T: 30.57599830627441 [C]; A:[-8, -4, 198]; H: 74.37567138671875
SENSE daac 75 19-04-2019 11:58:35.511 T: 30.6383991241455 [C]; A:[50, -30, 248]; H: 69.69122314453125
SENSE daac 76 19-04-2019 11:58:36.083 T: 30.7007999420166 [C]; A:[48, -26, 238]; H: 69.6988525390625
SENSE daad 54 19-04-2019 11:58:35.832 T: 30.57599830627441 [C]; A:[-8, 0, 204]; H: 74.40618896484375
SENSE daac 77 19-04-2019 11:58:36.571 T: 30.6383991241455 [C]; A:[50, -30, 240]; H: 69.6988525390625
SENSE daac 78 19-04-2019 11:58:37.138 T: 30.7007999420166 [C]; A:[48, -24, 244]; H: 69.6683349609375
SENSE daad 55 19-04-2019 11:58:36.887 T: 30.57599830627441 [C]; A:[-8, 0, 202]; H: 74.37567138671875
SENSE daac 79 19-04-2019 11:58:37.616 T: 30.7007999420166 [C]; A:[50, -30, 240]; H: 69.6683349609375
SENSE daab 53 19-04-2019 11:58:28.334 T: 31.38719940185546 [C]; A:[-8, 14, 240]; H: 70.97296142578125
SENSE daac 80 19-04-2019 11:58:38.189 T: 30.7007999420166 [C]; A:[52, -32, 246]; H: 69.6378173828125
SENSE daad 56 19-04-2019 11:58:37.932 T: 30.57599830627441 [C]; A:[-8, 0, 206]; H: 74.42144775390625
SENSE daac 81 19-04-2019 11:58:38.845 T: 30.7007999420166 [C]; A:[48, -32, 244]; H: 69.6378173828125
SENSE daaa 46 19-04-2019 11:58:34.303 T: 30.95039939880371 [C]; A:[-28, 58, 204]; H: 71.9571533203125
SENSE daac 82 19-04-2019 11:58:39.423 T: 30.7007999420166 [C]; A:[50, -32, 244]; H: 69.6378173828125
SENSE daad 57 19-04-2019 11:58:39.168 T: 30.57599830627441 [C]; A:[-8, -4, 202]; H: 74.36041259765625
SENSE daac 83 19-04-2019 11:58:40.000 T: 30.7007999420166 [C]; A:[48, -32, 242]; H: 69.6378173828125
SENSE daac 84 19-04-2019 11:58:40.567 T: 30.7007999420166 [C]; A:[50, -26, 244]; H: 69.6683349609375
SENSE daad 58 19-04-2019 11:58:40.323 T: 30.51359939575195 [C]; A:[-4, 0, 202]; H: 74.32989501953125
SENSE daac 85 19-04-2019 11:58:41.070 T: 30.7007999420166 [C]; A:[48, -28, 242]; H: 69.6683349609375
SENSE daac 86 19-04-2019 11:58:41.647 T: 30.7007999420166 [C]; A:[54, -28, 240]; H: 69.6683349609375
SENSE daad 59 19-04-2019 11:58:41.384 T: 30.6383991241455 [C]; A:[-6, -6, 198]; H: 74.3070068359375
SENSE daac 87 19-04-2019 11:58:42.125 T: 30.7007999420166 [C]; A:[52, -30, 242]; H: 69.6683349609375
SENSE daac 88 19-04-2019 11:58:42.692 T: 30.7007999420166 [C]; A:[48, -32, 240]; H: 69.6378173828125
SENSE daad 60 19-04-2019 11:58:42.434 T: 30.6383991241455 [C]; A:[-6, 0, 206]; H: 74.3070068359375
SENSE daac 89 19-04-2019 11:58:43.170 T: 30.7007999420166 [C]; A:[50, -32, 248]; H: 69.6378173828125
SENSE daab 54 19-04-2019 11:58:38.620 T: 31.51199913024902 [C]; A:[-6, 10, 236]; H: 70.89666748046875
SENSE daac 90 19-04-2019 11:58:43.748 T: 30.7007999420166 [C]; A:[52, -32, 244]; H: 69.6378173828125
SENSE daad 61 19-04-2019 11:58:43.509 T: 30.57599830627441 [C]; A:[-6, 0, 196]; H: 74.2764892578125
SENSE daac 91 19-04-2019 11:58:44.325 T: 30.7007999420166 [C]; A:[54, -32, 248]; H: 69.6378173828125
SENSE daaa 47 19-04-2019 11:58:39.828 T: 30.88799858093261 [C]; A:[-36, 62, 208]; H: 71.9876708984375
SENSE daac 92 19-04-2019 11:58:44.892 T: 30.7007999420166 [C]; A:[44, -30, 240]; H: 69.61492919921875
SENSE daad 62 19-04-2019 11:58:44.634 T: 30.6383991241455 [C]; A:[0, -6, 194]; H: 74.2459716796875
SENSE daac 93 19-04-2019 11:58:45.469 T: 30.76319885253906 [C]; A:[48, -32, 248]; H: 69.61492919921875
SENSE daad 63 19-04-2019 11:58:45.780 T: 30.6383991241455 [C]; A:[-10, -4, 198]; H: 74.22308349609375
SENSE daac 94 19-04-2019 11:58:46.138 T: 30.7007999420166 [C]; A:[48, -28, 246]; H: 69.61492919921875
SENSE daac 95 19-04-2019 11:58:46.634 T: 30.76319885253906 [C]; A:[48, -26, 246]; H: 69.61492919921875
SENSE daad 64 19-04-2019 11:58:46.485 T: 30.6383991241455 [C]; A:[-8, 0, 208]; H: 74.19256591796875
SENSE daac 96 19-04-2019 11:58:47.097 T: 30.7007999420166 [C]; A:[48, -26, 242]; H: 69.58441162109375
SENSE daac 97 19-04-2019 11:58:47.665 T: 30.76319885253906 [C]; A:[48, -24, 240]; H: 69.58441162109375
SENSE daad 65 19-04-2019 11:58:47.406 T: 30.6383991241455 [C]; A:[0, -10, 204]; H: 74.13916015625
SENSE daac 98 19-04-2019 11:58:48.127 T: 30.76319885253906 [C]; A:[54, -34, 240]; H: 69.58441162109375
SENSE daac 99 19-04-2019 11:58:48.704 T: 30.76319885253906 [C]; A:[50, -30, 246]; H: 69.55389404296875
SENSE daab 55 19-04-2019 11:58:44.103 T: 31.51199913024902 [C]; A:[-4, 10, 240]; H: 70.75933837890625
SENSE daac 100 19-04-2019 11:58:49.188 T: 30.76319885253906 [C]; A:[52, -28, 246]; H: 69.55389404296875
SENSE daab 56 19-04-2019 11:58:49.538 T: 31.57439994812011 [C]; A:[-8, 10, 236]; H: 70.6143798828125
SENSE daac 101 19-04-2019 11:58:49.770 T: 30.76319885253906 [C]; A:[46, -32, 244]; H: 69.55389404296875
SENSE daaa 48 19-04-2019 11:58:45.302 T: 30.88799858093261 [C]; A:[-28, 56, 208]; H: 71.9876708984375
SENSE daac 102 19-04-2019 11:58:50.342 T: 30.76319885253906 [C]; A:[52, -28, 244]; H: 69.55389404296875
SENSE daaa 49 19-04-2019 11:58:50.756 T: 31.01279830932617 [C]; A:[-32, 54, 210]; H: 72.0181884765625
SENSE daac 103 19-04-2019 11:58:50.914 T: 30.76319885253906 [C]; A:[46, -28, 248]; H: 69.55389404296875
SENSE daaa 50 19-04-2019 11:58:51.322 T: 30.95039939880371 [C]; A:[-30, 50, 214]; H: 72.0487060546875
SENSE daac 104 19-04-2019 11:58:51.487 T: 30.76319885253906 [C]; A:[50, -30, 244]; H: 69.52337646484375
SENSE daaa 51 19-04-2019 11:58:51.904 T: 30.95039939880371 [C]; A:[-30, 48, 210]; H: 72.0487060546875
SENSE daac 105 19-04-2019 11:58:52.069 T: 30.76319885253906 [C]; A:[48, -30, 244]; H: 69.50048828125
SENSE daaa 52 19-04-2019 11:58:52.480 T: 30.95039939880371 [C]; A:[-30, 54, 216]; H: 72.0487060546875
SENSE daac 106 19-04-2019 11:58:52.637 T: 30.76319885253906 [C]; A:[46, -32, 240]; H: 69.50048828125
SENSE daaa 53 19-04-2019 11:58:53.051 T: 31.01279830932617 [C]; A:[-32, 56, 212]; H: 72.0181884765625
SENSE daac 107 19-04-2019 11:58:53.214 T: 30.76319885253906 [C]; A:[48, -30, 244]; H: 69.50048828125
SENSE daad 66 19-04-2019 11:58:48.446 T: 30.6383991241455 [C]; A:[-4, -4, 206]; H: 74.13916015625
SENSE daac 108 19-04-2019 11:58:53.791 T: 30.76319885253906 [C]; A:[48, -30, 240]; H: 69.50048828125
SENSE daad 67 19-04-2019 11:58:54.082 T: 30.7007999420166 [C]; A:[-10, 0, 208]; H: 73.9407958984375
SENSE daac 109 19-04-2019 11:58:54.454 T: 30.76319885253906 [C]; A:[46, -28, 242]; H: 69.50048828125
SENSE daab 57 19-04-2019 11:58:50.120 T: 31.57439994812011 [C]; A:[-6, 14, 236]; H: 70.6143798828125
SENSE daac 110 19-04-2019 11:58:54.941 T: 30.76319885253906 [C]; A:[50, -26, 240]; H: 69.439453125
SENSE daad 68 19-04-2019 11:58:54.758 T: 30.7007999420166 [C]; A:[-4, -4, 198]; H: 73.9102783203125
SENSE daac 111 19-04-2019 11:58:55.598 T: 30.76319885253906 [C]; A:[46, -28, 240]; H: 69.439453125
SENSE daac 112 19-04-2019 11:58:56.165 T: 30.76319885253906 [C]; A:[48, -28, 240]; H: 69.439453125
SENSE daad 69 19-04-2019 11:58:55.898 T: 30.7007999420166 [C]; A:[-8, 0, 202]; H: 73.9102783203125
SENSE daac 113 19-04-2019 11:58:56.638 T: 30.76319885253906 [C]; A:[48, -28, 240]; H: 69.439453125
SENSE daad 70 19-04-2019 11:58:56.933 T: 30.7007999420166 [C]; A:[-4, -6, 202]; H: 73.8797607421875
SENSE daac 114 19-04-2019 11:58:57.301 T: 30.76319885253906 [C]; A:[50, -28, 244]; H: 69.439453125
SENSE daac 115 19-04-2019 11:58:57.797 T: 30.76319885253906 [C]; A:[46, -30, 242]; H: 69.439453125
SENSE daad 71 19-04-2019 11:58:57.609 T: 30.7007999420166 [C]; A:[-6, -6, 204]; H: 73.85687255859375
SENSE daac 116 19-04-2019 11:58:58.266 T: 30.76319885253906 [C]; A:[54, -34, 242]; H: 69.439453125
SENSE daac 117 19-04-2019 11:58:58.833 T: 30.76319885253906 [C]; A:[50, -28, 238]; H: 69.439453125
SENSE daad 72 19-04-2019 11:58:58.580 T: 30.7007999420166 [C]; A:[0, 0, 208]; H: 73.85687255859375
SENSE daac 118 19-04-2019 11:58:59.295 T: 30.76319885253906 [C]; A:[48, -28, 242]; H: 69.439453125
SENSE daac 119 19-04-2019 11:58:59.868 T: 30.76319885253906 [C]; A:[48, -32, 242]; H: 69.41656494140625
SENSE daad 73 19-04-2019 11:58:59.599 T: 30.76319885253906 [C]; A:[-4, -4, 198]; H: 73.85687255859375
SENSE daab 58 19-04-2019 11:58:55.375 T: 31.57439994812011 [C]; A:[-4, 8, 240]; H: 70.53045654296875
SENSE daad 74 19-04-2019 11:59:00.605 T: 30.76319885253906 [C]; A:[-4, -6, 204]; H: 73.82635498046875
SENSE daab 59 19-04-2019 11:59:00.963 T: 31.63679885864257 [C]; A:[-10, 8, 240]; H: 70.49993896484375
SENSE daad 75 19-04-2019 11:59:01.150 T: 30.7007999420166 [C]; A:[-6, -4, 196]; H: 73.82635498046875
SENSE daab 60 19-04-2019 11:59:01.545 T: 31.63679885864257 [C]; A:[-8, 12, 240]; H: 70.49993896484375
SENSE daad 76 19-04-2019 11:59:01.725 T: 30.7007999420166 [C]; A:[-6, 0, 202]; H: 73.82635498046875
SENSE daab 61 19-04-2019 11:59:02.118 T: 31.57439994812011 [C]; A:[0, 12, 232]; H: 70.53045654296875
