SENSE daaa 1 24-04-2019 07:17:58.151 T: 30.3887996673584 [C]; A:[-26, 58, 192]; H: 69.927734375
SENSE daaa 316 24-04-2019 07:20:12.784 T: 30.3263988494873 [C]; A:[-24, 54, 186]; H: 70.88140869140625
SENSE daaa 317 24-04-2019 07:20:13.139 T: 30.26399993896484 [C]; A:[-30, 58, 200]; H: 70.88140869140625
SENSE daab 266 24-04-2019 07:20:10.376 T: 30.13919830322265 [C]; A:[-14, -64, 214]; H: 70.629638671875
SENSE daac 253 24-04-2019 07:20:10.619 T: 29.07839965820312 [C]; A:[-38, 0, 230]; H: 73.010009765625
SENSE daaa 318 24-04-2019 07:20:13.665 T: 30.26399993896484 [C]; A:[-28, 56, 192]; H: 70.85089111328125
SENSE daac 254 24-04-2019 07:20:11.095 T: 29.07839965820312 [C]; A:[-38, -6, 226]; H: 73.010009765625
SENSE daab 269 24-04-2019 07:20:11.841 T: 30.20159912109375 [C]; A:[-18, -58, 214]; H: 70.629638671875
SENSE daad 258 24-04-2019 07:20:11.355 T: 29.82719993591308 [C]; A:[146, 56, 198]; H: 69.47760009765625
SENSE daaa 319 24-04-2019 07:20:14.245 T: 30.3263988494873 [C]; A:[-30, 56, 192]; H: 70.85089111328125
SENSE daac 256 24-04-2019 07:20:12.089 T: 29.07839965820312 [C]; A:[-34, -2, 226]; H: 73.010009765625
SENSE daaa 320 24-04-2019 07:20:14.710 T: 30.26399993896484 [C]; A:[-26, 58, 194]; H: 70.85089111328125
SENSE daac 257 24-04-2019 07:20:12.538 T: 29.07839965820312 [C]; A:[-32, 0, 228]; H: 73.01763916015625
SENSE daaa 321 24-04-2019 07:20:15.155 T: 30.26399993896484 [C]; A:[-26, 58, 196]; H: 70.85089111328125
SENSE daac 258 24-04-2019 07:20:13.000 T: 29.07839965820312 [C]; A:[-36, 0, 226]; H: 73.01763916015625
SENSE daaa 322 24-04-2019 07:20:15.595 T: 30.3263988494873 [C]; A:[-28, 56, 196]; H: 70.85089111328125
SENSE daaa 323 24-04-2019 07:20:15.955 T: 30.3263988494873 [C]; A:[-32, 58, 180]; H: 70.85089111328125
SENSE daab 273 24-04-2019 07:20:13.973 T: 30.13919830322265 [C]; A:[-20, -60, 220]; H: 70.629638671875
SENSE daaa 324 24-04-2019 07:20:16.385 T: 30.3263988494873 [C]; A:[-32, 54, 192]; H: 70.85089111328125
SENSE daaa 325 24-04-2019 07:20:16.740 T: 30.26399993896484 [C]; A:[-30, 60, 192]; H: 70.85089111328125
SENSE daaa 326 24-04-2019 07:20:17.060 T: 30.3263988494873 [C]; A:[-26, 56, 192]; H: 70.85089111328125
SENSE daaa 327 24-04-2019 07:20:17.415 T: 30.3263988494873 [C]; A:[-28, 56, 198]; H: 70.85089111328125
SENSE daaa 328 24-04-2019 07:20:17.741 T: 30.3263988494873 [C]; A:[-32, 56, 196]; H: 70.85089111328125
SENSE daac 261 24-04-2019 07:20:14.734 T: 29.14079856872558 [C]; A:[-38, 0, 224]; H: 72.98712158203125
SENSE daaa 329 24-04-2019 07:20:18.201 T: 30.26399993896484 [C]; A:[-32, 60, 192]; H: 70.85089111328125
SENSE daac 262 24-04-2019 07:20:15.101 T: 29.07839965820312 [C]; A:[-38, 0, 224]; H: 72.98712158203125
SENSE daaa 330 24-04-2019 07:20:18.591 T: 30.26399993896484 [C]; A:[-28, 52, 188]; H: 70.85089111328125
SENSE daaa 331 24-04-2019 07:20:18.956 T: 30.26399993896484 [C]; A:[-28, 60, 194]; H: 70.85089111328125
SENSE daad 267 24-04-2019 07:20:15.748 T: 29.88959884643554 [C]; A:[152, 54, 196]; H: 69.4547119140625
SENSE daab 279 24-04-2019 07:20:16.553 T: 30.13919830322265 [C]; A:[-14, -60, 226]; H: 70.59912109375
SENSE daab 280 24-04-2019 07:20:16.986 T: 30.13919830322265 [C]; A:[-14, -62, 216]; H: 70.59912109375
SENSE daad 268 24-04-2019 07:20:16.236 T: 29.88959884643554 [C]; A:[150, 58, 194]; H: 69.4547119140625
SENSE daaa 332 24-04-2019 07:20:19.634 T: 30.26399993896484 [C]; A:[-34, 56, 190]; H: 70.85089111328125
SENSE daaa 333 24-04-2019 07:20:19.992 T: 30.26399993896484 [C]; A:[-30, 58, 194]; H: 70.85089111328125
SENSE daab 282 24-04-2019 07:20:18.050 T: 30.13919830322265 [C]; A:[-16, -60, 214]; H: 70.59912109375
SENSE daab 283 24-04-2019 07:20:18.411 T: 30.13919830322265 [C]; A:[-18, -58, 220]; H: 70.59912109375
SENSE daaa 334 24-04-2019 07:20:20.496 T: 30.3263988494873 [C]; A:[-28, 56, 192]; H: 70.85089111328125
SENSE daaa 335 24-04-2019 07:20:20.811 T: 30.26399993896484 [C]; A:[-32, 62, 192]; H: 70.85089111328125
SENSE daad 274 24-04-2019 07:20:18.901 T: 29.82719993591308 [C]; A:[148, 56, 198]; H: 69.4241943359375
SENSE daab 285 24-04-2019 07:20:19.329 T: 30.20159912109375 [C]; A:[-20, -64, 220]; H: 70.59912109375
SENSE daac 272 24-04-2019 07:20:19.645 T: 29.07839965820312 [C]; A:[-34, 0, 230]; H: 72.887939453125
SENSE daaa 337 24-04-2019 07:20:21.717 T: 30.26399993896484 [C]; A:[-32, 58, 188]; H: 70.85089111328125
SENSE daaa 338 24-04-2019 07:20:22.032 T: 30.26399993896484 [C]; A:[-32, 60, 194]; H: 70.8280029296875
SENSE daaa 339 24-04-2019 07:20:22.387 T: 30.3263988494873 [C]; A:[-32, 56, 194]; H: 70.8280029296875
SENSE daab 287 24-04-2019 07:20:20.274 T: 30.13919830322265 [C]; A:[-14, -62, 208]; H: 70.59912109375
SENSE daaa 340 24-04-2019 07:20:22.827 T: 30.3263988494873 [C]; A:[-30, 56, 196]; H: 70.8280029296875
SENSE daaa 341 24-04-2019 07:20:23.147 T: 30.26399993896484 [C]; A:[-28, 54, 198]; H: 70.8280029296875
SENSE daaa 342 24-04-2019 07:20:23.467 T: 30.3263988494873 [C]; A:[-32, 60, 194]; H: 70.8280029296875
SENSE daab 288 24-04-2019 07:20:21.091 T: 30.20159912109375 [C]; A:[-18, -60, 224]; H: 70.59912109375
SENSE daaa 343 24-04-2019 07:20:23.907 T: 30.26399993896484 [C]; A:[-30, 56, 192]; H: 70.7974853515625
SENSE daab 289 24-04-2019 07:20:21.562 T: 30.13919830322265 [C]; A:[-18, -62, 220]; H: 70.59912109375
SENSE daac 276 24-04-2019 07:20:21.825 T: 29.14079856872558 [C]; A:[-40, 0, 236]; H: 72.857421875
SENSE daaa 345 24-04-2019 07:20:24.767 T: 30.26399993896484 [C]; A:[-28, 56, 192]; H: 70.7974853515625
SENSE daab 291 24-04-2019 07:20:22.676 T: 30.20159912109375 [C]; A:[-14, -60, 216]; H: 70.59912109375
SENSE daaa 346 24-04-2019 07:20:25.192 T: 30.3263988494873 [C]; A:[-28, 56, 192]; H: 70.7669677734375
SENSE daac 278 24-04-2019 07:20:22.991 T: 29.07839965820312 [C]; A:[-38, -4, 230]; H: 72.826904296875
SENSE daaa 347 24-04-2019 07:20:25.622 T: 30.3263988494873 [C]; A:[-28, 58, 192]; H: 70.7669677734375
SENSE daaa 348 24-04-2019 07:20:25.988 T: 30.26399993896484 [C]; A:[-30, 56, 196]; H: 70.7669677734375
SENSE daab 292 24-04-2019 07:20:23.759 T: 30.13919830322265 [C]; A:[-16, -62, 216]; H: 70.59912109375
SENSE daaa 349 24-04-2019 07:20:26.422 T: 30.3263988494873 [C]; A:[-34, 54, 194]; H: 70.74407958984375
SENSE daaa 350 24-04-2019 07:20:26.778 T: 30.26399993896484 [C]; A:[-28, 58, 192]; H: 70.74407958984375
SENSE daab 294 24-04-2019 07:20:24.547 T: 30.20159912109375 [C]; A:[-18, -60, 218]; H: 70.59912109375
SENSE daaa 351 24-04-2019 07:20:27.183 T: 30.3263988494873 [C]; A:[-30, 56, 192]; H: 70.74407958984375
SENSE daaa 352 24-04-2019 07:20:27.543 T: 30.3263988494873 [C]; A:[-26, 54, 198]; H: 70.74407958984375
SENSE daab 295 24-04-2019 07:20:25.048 T: 30.13919830322265 [C]; A:[-16, -62, 222]; H: 70.629638671875
SENSE daac 281 24-04-2019 07:20:25.284 T: 29.14079856872558 [C]; A:[-34, -4, 228]; H: 72.826904296875
SENSE daac 282 24-04-2019 07:20:25.758 T: 29.07839965820312 [C]; A:[-32, -4, 232]; H: 72.826904296875
SENSE daad 287 24-04-2019 07:20:25.999 T: 29.88959884643554 [C]; A:[142, 60, 196]; H: 69.30975341796875
SENSE daac 283 24-04-2019 07:20:26.235 T: 29.07839965820312 [C]; A:[-34, 0, 228]; H: 72.826904296875
SENSE daac 284 24-04-2019 07:20:26.603 T: 29.14079856872558 [C]; A:[-36, 0, 234]; H: 72.826904296875
SENSE daad 288 24-04-2019 07:20:26.475 T: 29.82719993591308 [C]; A:[148, 60, 204]; H: 69.30975341796875
SENSE daab 300 24-04-2019 07:20:27.471 T: 30.20159912109375 [C]; A:[-16, -62, 224]; H: 70.59912109375
SENSE daaa 355 24-04-2019 07:20:29.188 T: 30.3263988494873 [C]; A:[-34, 58, 196]; H: 70.68304443359375
SENSE daab 301 24-04-2019 07:20:27.835 T: 30.13919830322265 [C]; A:[-16, -58, 216]; H: 70.59912109375
SENSE daaa 356 24-04-2019 07:20:29.618 T: 30.3263988494873 [C]; A:[-28, 58, 188]; H: 70.68304443359375
SENSE daaa 357 24-04-2019 07:20:29.984 T: 30.26399993896484 [C]; A:[-28, 60, 200]; H: 70.68304443359375
SENSE daab 302 24-04-2019 07:20:28.331 T: 30.13919830322265 [C]; A:[-12, -60, 222]; H: 70.59912109375
SENSE daaa 358 24-04-2019 07:20:30.418 T: 30.3263988494873 [C]; A:[-30, 56, 194]; H: 70.68304443359375
SENSE daaa 359 24-04-2019 07:20:30.733 T: 30.3263988494873 [C]; A:[-30, 56, 198]; H: 70.66015625
SENSE daaa 360 24-04-2019 07:20:31.093 T: 30.3263988494873 [C]; A:[-32, 58, 192]; H: 70.66015625
SENSE daaa 361 24-04-2019 07:20:31.443 T: 30.26399993896484 [C]; A:[-30, 56, 200]; H: 70.690673828125
SENSE daad 292 24-04-2019 07:20:28.839 T: 29.82719993591308 [C]; A:[148, 62, 198]; H: 69.286865234375
SENSE daaa 363 24-04-2019 07:20:32.184 T: 30.3263988494873 [C]; A:[-32, 56, 198]; H: 70.66778564453125
SENSE daab 304 24-04-2019 07:20:29.472 T: 30.13919830322265 [C]; A:[-16, -64, 212]; H: 70.59912109375
SENSE daaa 365 24-04-2019 07:20:32.909 T: 30.3263988494873 [C]; A:[-28, 54, 192]; H: 70.66778564453125
SENSE daab 306 24-04-2019 07:20:30.272 T: 30.13919830322265 [C]; A:[-16, -58, 206]; H: 70.59912109375
SENSE daac 291 24-04-2019 07:20:30.511 T: 29.14079856872558 [C]; A:[-34, -8, 232]; H: 72.75823974609375
SENSE daaa 367 24-04-2019 07:20:33.719 T: 30.3263988494873 [C]; A:[-32, 62, 196]; H: 70.66778564453125
SENSE daac 293 24-04-2019 07:20:31.589 T: 29.07839965820312 [C]; A:[-38, 0, 228]; H: 72.75823974609375
SENSE daaa 368 24-04-2019 07:20:34.159 T: 30.26399993896484 [C]; A:[-34, 56, 192]; H: 70.63726806640625
SENSE daad 298 24-04-2019 07:20:31.859 T: 29.88959884643554 [C]; A:[148, 58, 196]; H: 69.286865234375
SENSE daaa 369 24-04-2019 07:20:34.594 T: 30.3263988494873 [C]; A:[-32, 60, 194]; H: 70.63726806640625
SENSE daab 310 24-04-2019 07:20:32.502 T: 30.13919830322265 [C]; A:[-16, -58, 220]; H: 70.59912109375
SENSE daac 294 24-04-2019 07:20:32.381 T: 29.14079856872558 [C]; A:[-38, 0, 226]; H: 72.72772216796875
SENSE daaa 370 24-04-2019 07:20:35.099 T: 30.3263988494873 [C]; A:[-32, 60, 194]; H: 70.63726806640625
SENSE daaa 371 24-04-2019 07:20:35.454 T: 30.3263988494873 [C]; A:[-30, 50, 198]; H: 70.59912109375
SENSE daad 301 24-04-2019 07:20:33.472 T: 29.88959884643554 [C]; A:[148, 54, 194]; H: 69.286865234375
SENSE daaa 373 24-04-2019 07:20:36.175 T: 30.3263988494873 [C]; A:[-22, 56, 192]; H: 70.629638671875
SENSE daab 313 24-04-2019 07:20:34.036 T: 30.20159912109375 [C]; A:[-18, -64, 214]; H: 70.59912109375
SENSE daac 298 24-04-2019 07:20:34.280 T: 29.14079856872558 [C]; A:[-34, 0, 230]; H: 72.69720458984375
SENSE daaa 374 24-04-2019 07:20:36.684 T: 30.26399993896484 [C]; A:[-28, 54, 192]; H: 70.629638671875
SENSE daad 303 24-04-2019 07:20:34.534 T: 29.88959884643554 [C]; A:[146, 56, 198]; H: 69.286865234375
SENSE daaa 375 24-04-2019 07:20:37.109 T: 30.3263988494873 [C]; A:[-30, 60, 192]; H: 70.629638671875
SENSE daab 315 24-04-2019 07:20:34.948 T: 30.20159912109375 [C]; A:[-16, -60, 222]; H: 70.59912109375
SENSE daad 304 24-04-2019 07:20:35.037 T: 29.82719993591308 [C]; A:[148, 58, 194]; H: 69.286865234375
SENSE daac 300 24-04-2019 07:20:35.272 T: 29.14079856872558 [C]; A:[-36, 0, 234]; H: 72.69720458984375
SENSE daaa 376 24-04-2019 07:20:37.694 T: 30.3263988494873 [C]; A:[-32, 58, 184]; H: 70.66015625
SENSE daab 318 24-04-2019 07:20:36.466 T: 30.13919830322265 [C]; A:[-14, -64, 214]; H: 70.59912109375
SENSE daaa 379 24-04-2019 07:20:38.735 T: 30.3263988494873 [C]; A:[-30, 54, 192]; H: 70.690673828125
SENSE daaa 380 24-04-2019 07:20:39.095 T: 30.3263988494873 [C]; A:[-30, 56, 196]; H: 70.66778564453125
SENSE daab 319 24-04-2019 07:20:36.968 T: 30.20159912109375 [C]; A:[-20, -58, 224]; H: 70.629638671875
SENSE daaa 381 24-04-2019 07:20:39.525 T: 30.3263988494873 [C]; A:[-28, 60, 198]; H: 70.66778564453125
SENSE daab 320 24-04-2019 07:20:37.395 T: 30.20159912109375 [C]; A:[-18, -60, 188]; H: 70.59912109375
SENSE daaa 382 24-04-2019 07:20:39.970 T: 30.3263988494873 [C]; A:[-28, 56, 196]; H: 70.66778564453125
SENSE daad 309 24-04-2019 07:20:37.415 T: 29.88959884643554 [C]; A:[152, 58, 192]; H: 69.4547119140625
SENSE daaa 383 24-04-2019 07:20:40.405 T: 30.3263988494873 [C]; A:[-34, 52, 194]; H: 70.66778564453125
SENSE daad 310 24-04-2019 07:20:37.882 T: 29.88959884643554 [C]; A:[148, 60, 196]; H: 69.53863525390625
SENSE daaa 384 24-04-2019 07:20:40.835 T: 30.3263988494873 [C]; A:[-30, 60, 198]; H: 70.66778564453125
SENSE daaa 385 24-04-2019 07:20:41.200 T: 30.3263988494873 [C]; A:[-30, 52, 196]; H: 70.66778564453125
SENSE daab 323 24-04-2019 07:20:39.027 T: 30.13919830322265 [C]; A:[-18, -60, 212]; H: 70.69830322265625
SENSE daad 312 24-04-2019 07:20:38.911 T: 29.88959884643554 [C]; A:[148, 60, 198]; H: 69.7904052734375
SENSE daaa 386 24-04-2019 07:20:41.705 T: 30.3263988494873 [C]; A:[-28, 62, 192]; H: 70.690673828125
SENSE daaa 387 24-04-2019 07:20:42.081 T: 30.3263988494873 [C]; A:[-26, 56, 192]; H: 70.72119140625
SENSE daab 325 24-04-2019 07:20:39.817 T: 30.13919830322265 [C]; A:[-14, -56, 212]; H: 70.7974853515625
SENSE daaa 388 24-04-2019 07:20:42.480 T: 30.3263988494873 [C]; A:[-30, 60, 192]; H: 70.72119140625
SENSE daab 326 24-04-2019 07:20:40.261 T: 30.13919830322265 [C]; A:[-16, -58, 222]; H: 70.8280029296875
SENSE daac 310 24-04-2019 07:20:40.537 T: 29.14079856872558 [C]; A:[-40, 0, 230]; H: 72.887939453125
SENSE daaa 390 24-04-2019 07:20:43.286 T: 30.3263988494873 [C]; A:[-30, 56, 198]; H: 70.77459716796875
SENSE daaa 391 24-04-2019 07:20:43.651 T: 30.3263988494873 [C]; A:[-30, 60, 192]; H: 70.77459716796875
SENSE daaa 392 24-04-2019 07:20:43.956 T: 30.3263988494873 [C]; A:[-26, 54, 190]; H: 70.80511474609375
SENSE daaa 393 24-04-2019 07:20:44.281 T: 30.3263988494873 [C]; A:[-34, 56, 186]; H: 70.80511474609375
SENSE daaa 394 24-04-2019 07:20:44.636 T: 30.3887996673584 [C]; A:[-30, 54, 196]; H: 70.80511474609375
SENSE daad 318 24-04-2019 07:20:42.037 T: 29.88959884643554 [C]; A:[148, 60, 194]; H: 70.57623291015625
SENSE daac 314 24-04-2019 07:20:42.299 T: 29.14079856872558 [C]; A:[-40, 0, 230]; H: 72.857421875
SENSE daaa 395 24-04-2019 07:20:45.136 T: 30.3263988494873 [C]; A:[-32, 60, 194]; H: 70.80511474609375
SENSE daab 331 24-04-2019 07:20:42.767 T: 30.13919830322265 [C]; A:[-18, -62, 220]; H: 70.9195556640625
SENSE daaa 396 24-04-2019 07:20:45.571 T: 30.3263988494873 [C]; A:[-28, 52, 196]; H: 70.80511474609375
SENSE daaa 397 24-04-2019 07:20:45.926 T: 30.3263988494873 [C]; A:[-32, 58, 200]; H: 70.77459716796875
SENSE daac 316 24-04-2019 07:20:43.467 T: 29.14079856872558 [C]; A:[-40, 0, 228]; H: 72.826904296875
SENSE daad 322 24-04-2019 07:20:44.069 T: 29.88959884643554 [C]; A:[148, 58, 198]; H: 70.60675048828125
SENSE daaa 399 24-04-2019 07:20:46.746 T: 30.3263988494873 [C]; A:[-32, 60, 192]; H: 70.77459716796875
SENSE daac 318 24-04-2019 07:20:44.775 T: 29.14079856872558 [C]; A:[-34, -4, 228]; H: 72.79638671875
SENSE daaa 400 24-04-2019 07:20:47.131 T: 30.3263988494873 [C]; A:[-30, 56, 200]; H: 70.751708984375
SENSE daab 335 24-04-2019 07:20:44.992 T: 30.20159912109375 [C]; A:[-14, -64, 220]; H: 70.8890380859375
SENSE daaa 401 24-04-2019 07:20:47.561 T: 30.3263988494873 [C]; A:[-32, 58, 194]; H: 70.72119140625
SENSE daab 336 24-04-2019 07:20:45.428 T: 30.13919830322265 [C]; A:[-18, -60, 218]; H: 70.8890380859375
SENSE daac 320 24-04-2019 07:20:45.707 T: 29.14079856872558 [C]; A:[-32, -6, 230]; H: 72.79638671875
SENSE daad 325 24-04-2019 07:20:45.947 T: 29.88959884643554 [C]; A:[152, 58, 198]; H: 70.57623291015625
SENSE daaa 402 24-04-2019 07:20:48.152 T: 30.3263988494873 [C]; A:[-28, 56, 196]; H: 70.690673828125
SENSE daac 321 24-04-2019 07:20:46.174 T: 29.14079856872558 [C]; A:[-36, 0, 224]; H: 72.79638671875
SENSE daab 339 24-04-2019 07:20:46.794 T: 30.13919830322265 [C]; A:[-12, -58, 226]; H: 70.8280029296875
SENSE daaa 403 24-04-2019 07:20:48.662 T: 30.3263988494873 [C]; A:[-32, 58, 192]; H: 70.66778564453125
SENSE daaa 404 24-04-2019 07:20:49.022 T: 30.3887996673584 [C]; A:[-32, 58, 200]; H: 70.60675048828125
SENSE daab 340 24-04-2019 07:20:47.425 T: 30.13919830322265 [C]; A:[-16, -62, 222]; H: 70.8280029296875
SENSE daad 328 24-04-2019 07:20:47.292 T: 29.88959884643554 [C]; A:[148, 54, 192]; H: 70.5228271484375
SENSE daac 324 24-04-2019 07:20:47.664 T: 29.14079856872558 [C]; A:[-36, -4, 222]; H: 72.75823974609375
SENSE daaa 405 24-04-2019 07:20:49.577 T: 30.3887996673584 [C]; A:[-32, 62, 200]; H: 70.5838623046875
SENSE daab 341 24-04-2019 07:20:47.921 T: 30.13919830322265 [C]; A:[-16, -58, 212]; H: 70.8280029296875
SENSE daaa 407 24-04-2019 07:20:50.302 T: 30.3263988494873 [C]; A:[-32, 56, 192]; H: 70.5228271484375
SENSE daab 342 24-04-2019 07:20:48.443 T: 30.13919830322265 [C]; A:[-14, -58, 216]; H: 70.7974853515625
SENSE daaa 408 24-04-2019 07:20:50.737 T: 30.3263988494873 [C]; A:[-34, 58, 192]; H: 70.4923095703125
SENSE daaa 409 24-04-2019 07:20:51.092 T: 30.3263988494873 [C]; A:[-30, 60, 194]; H: 70.43890380859375
SENSE daac 327 24-04-2019 07:20:49.173 T: 29.14079856872558 [C]; A:[-38, 0, 230]; H: 72.72772216796875
SENSE daaa 410 24-04-2019 07:20:51.517 T: 30.3263988494873 [C]; A:[-26, 54, 194]; H: 70.43890380859375
SENSE daaa 411 24-04-2019 07:20:51.832 T: 30.3263988494873 [C]; A:[-32, 60, 192]; H: 70.43890380859375
SENSE daaa 412 24-04-2019 07:20:52.198 T: 30.3263988494873 [C]; A:[-26, 54, 198]; H: 70.43890380859375
SENSE daaa 413 24-04-2019 07:20:52.557 T: 30.3263988494873 [C]; A:[-26, 54, 192]; H: 70.43890380859375
SENSE daab 344 24-04-2019 07:20:49.866 T: 30.20159912109375 [C]; A:[-20, -60, 212]; H: 70.75933837890625
SENSE daac 328 24-04-2019 07:20:50.108 T: 29.14079856872558 [C]; A:[-40, 0, 228]; H: 72.72772216796875
SENSE daaa 414 24-04-2019 07:20:53.062 T: 30.3263988494873 [C]; A:[-30, 58, 190]; H: 70.40838623046875
SENSE daab 345 24-04-2019 07:20:50.590 T: 30.13919830322265 [C]; A:[-16, -56, 214]; H: 70.72882080078125
SENSE daaa 415 24-04-2019 07:20:53.497 T: 30.3263988494873 [C]; A:[-26, 52, 192]; H: 70.40838623046875
SENSE daaa 416 24-04-2019 07:20:53.852 T: 30.3263988494873 [C]; A:[-26, 56, 196]; H: 70.40838623046875
SENSE daab 347 24-04-2019 07:20:51.423 T: 30.13919830322265 [C]; A:[-16, -58, 208]; H: 70.72882080078125
SENSE daac 331 24-04-2019 07:20:51.667 T: 29.14079856872558 [C]; A:[-34, -6, 224]; H: 72.69720458984375
SENSE daaa 417 24-04-2019 07:20:54.333 T: 30.3263988494873 [C]; A:[-28, 56, 196]; H: 70.35498046875
SENSE daab 349 24-04-2019 07:20:52.494 T: 30.20159912109375 [C]; A:[-18, -58, 220]; H: 70.69830322265625
SENSE daad 337 24-04-2019 07:20:52.537 T: 29.88959884643554 [C]; A:[148, 52, 196]; H: 71.1942138671875
SENSE daab 350 24-04-2019 07:20:52.926 T: 30.20159912109375 [C]; A:[-14, -62, 226]; H: 70.69830322265625
SENSE daaa 419 24-04-2019 07:20:55.233 T: 30.3263988494873 [C]; A:[-34, 58, 192]; H: 70.35498046875
SENSE daab 351 24-04-2019 07:20:53.362 T: 30.20159912109375 [C]; A:[-20, -56, 218]; H: 70.66778564453125
SENSE daac 335 24-04-2019 07:20:53.613 T: 29.20319938659667 [C]; A:[-36, 0, 228]; H: 72.66668701171875
SENSE daad 339 24-04-2019 07:20:53.485 T: 29.88959884643554 [C]; A:[150, 58, 200]; H: 71.30865478515625
SENSE daad 340 24-04-2019 07:20:53.868 T: 29.88959884643554 [C]; A:[150, 58, 196]; H: 71.392578125
SENSE daac 336 24-04-2019 07:20:54.128 T: 29.20319938659667 [C]; A:[-32, 0, 232]; H: 72.6285400390625
SENSE daaa 420 24-04-2019 07:20:55.963 T: 30.3263988494873 [C]; A:[-28, 58, 194]; H: 70.324462890625
SENSE daab 353 24-04-2019 07:20:54.623 T: 30.20159912109375 [C]; A:[-16, -62, 216]; H: 70.629638671875
SENSE daaa 421 24-04-2019 07:20:56.403 T: 30.3263988494873 [C]; A:[-36, 60, 198]; H: 70.324462890625
SENSE daab 354 24-04-2019 07:20:55.093 T: 30.13919830322265 [C]; A:[-16, -56, 214]; H: 70.629638671875
SENSE daaa 423 24-04-2019 07:20:57.153 T: 30.3263988494873 [C]; A:[-32, 58, 192]; H: 70.2939453125
SENSE daab 355 24-04-2019 07:20:55.522 T: 30.20159912109375 [C]; A:[-14, -62, 218]; H: 70.629638671875
SENSE daaa 424 24-04-2019 07:20:57.593 T: 30.3263988494873 [C]; A:[-26, 50, 194]; H: 70.2939453125
SENSE daaa 425 24-04-2019 07:20:57.963 T: 30.3263988494873 [C]; A:[-28, 58, 194]; H: 70.2939453125
SENSE daac 339 24-04-2019 07:20:55.793 T: 29.14079856872558 [C]; A:[-38, 0, 230]; H: 72.5980224609375
SENSE daaa 426 24-04-2019 07:20:58.403 T: 30.3887996673584 [C]; A:[-30, 54, 190]; H: 70.2939453125
SENSE daaa 427 24-04-2019 07:20:58.768 T: 30.3263988494873 [C]; A:[-32, 60, 204]; H: 70.2939453125
SENSE daab 356 24-04-2019 07:20:56.265 T: 30.13919830322265 [C]; A:[-18, -58, 218]; H: 70.629638671875
SENSE daaa 428 24-04-2019 07:20:59.153 T: 30.3263988494873 [C]; A:[-28, 56, 196]; H: 70.2939453125
SENSE daaa 429 24-04-2019 07:20:59.508 T: 30.3263988494873 [C]; A:[-28, 56, 198]; H: 70.27105712890625
SENSE daab 358 24-04-2019 07:20:57.014 T: 30.20159912109375 [C]; A:[-18, -60, 216]; H: 70.629638671875
SENSE daaa 430 24-04-2019 07:20:59.938 T: 30.3263988494873 [C]; A:[-30, 52, 192]; H: 70.27105712890625
SENSE daab 359 24-04-2019 07:20:57.455 T: 30.20159912109375 [C]; A:[-16, -56, 220]; H: 70.66778564453125
SENSE daad 347 24-04-2019 07:20:57.574 T: 29.88959884643554 [C]; A:[152, 56, 196]; H: 71.64434814453125
SENSE daaa 431 24-04-2019 07:21:00.454 T: 30.3263988494873 [C]; A:[-28, 52, 196]; H: 70.27105712890625
SENSE daab 361 24-04-2019 07:20:58.300 T: 30.13919830322265 [C]; A:[-18, -60, 218]; H: 70.7974853515625
SENSE daac 344 24-04-2019 07:20:58.548 T: 29.14079856872558 [C]; A:[-36, 0, 230]; H: 73.4677734375
SENSE daad 348 24-04-2019 07:20:58.421 T: 29.88959884643554 [C]; A:[148, 58, 198]; H: 71.5909423828125
SENSE daad 349 24-04-2019 07:20:58.798 T: 29.88959884643554 [C]; A:[152, 56, 196]; H: 71.5604248046875
SENSE daaa 432 24-04-2019 07:21:01.138 T: 30.3887996673584 [C]; A:[-30, 56, 194]; H: 70.27105712890625
SENSE daac 345 24-04-2019 07:20:59.648 T: 29.14079856872558 [C]; A:[-32, 0, 224]; H: 73.59747314453125
SENSE daaa 433 24-04-2019 07:21:01.568 T: 30.3887996673584 [C]; A:[-34, 58, 190]; H: 70.27105712890625
SENSE daaa 434 24-04-2019 07:21:01.924 T: 30.3263988494873 [C]; A:[-32, 54, 188]; H: 70.24053955078125
SENSE daab 365 24-04-2019 07:21:00.241 T: 30.13919830322265 [C]; A:[-16, -60, 216]; H: 71.1484375
SENSE daaa 435 24-04-2019 07:21:02.384 T: 30.3263988494873 [C]; A:[-30, 52, 196]; H: 70.24053955078125
SENSE daaa 436 24-04-2019 07:21:02.754 T: 30.3263988494873 [C]; A:[-30, 52, 194]; H: 70.24053955078125
SENSE daab 366 24-04-2019 07:21:00.781 T: 30.20159912109375 [C]; A:[-14, -62, 210]; H: 71.20947265625
SENSE daaa 437 24-04-2019 07:21:03.184 T: 30.3263988494873 [C]; A:[-32, 60, 194]; H: 70.24053955078125
SENSE daad 351 24-04-2019 07:21:00.360 T: 29.82719993591308 [C]; A:[148, 60, 196]; H: 71.33917236328125
SENSE daaa 438 24-04-2019 07:21:03.619 T: 30.3263988494873 [C]; A:[-30, 54, 192]; H: 70.24053955078125
SENSE daaa 439 24-04-2019 07:21:03.974 T: 30.3263988494873 [C]; A:[-28, 56, 186]; H: 70.24053955078125
SENSE daab 367 24-04-2019 07:21:01.431 T: 30.20159912109375 [C]; A:[-20, -62, 214]; H: 71.30865478515625
SENSE daaa 440 24-04-2019 07:21:04.410 T: 30.3887996673584 [C]; A:[-32, 60, 184]; H: 70.24053955078125
