SENSE daaa 1 24-04-2019 07:06:48.674 T: 30.57599830627441 [C]; A:[-34, 56, 198]; H: 69.50811767578125
SENSE daad 224 24-04-2019 07:08:45.297 T: 30.57599830627441 [C]; A:[148, 56, 192]; H: 66.8302001953125
SENSE daac 224 24-04-2019 07:08:45.692 T: 29.764799118042 [C]; A:[-36, 0, 230]; H: 70.568603515625
SENSE daaa 279 24-04-2019 07:08:47.655 T: 30.6383991241455 [C]; A:[-32, 60, 194]; H: 69.43182373046875
SENSE daaa 280 24-04-2019 07:08:48.021 T: 30.6383991241455 [C]; A:[-28, 50, 192]; H: 69.46234130859375
SENSE daab 237 24-04-2019 07:08:46.340 T: 30.13919830322265 [C]; A:[-16, -58, 212]; H: 70.690673828125
SENSE daaa 281 24-04-2019 07:08:48.426 T: 30.6383991241455 [C]; A:[-36, 56, 198]; H: 69.46234130859375
SENSE daaa 282 24-04-2019 07:08:48.786 T: 30.6383991241455 [C]; A:[-32, 60, 192]; H: 69.46234130859375
SENSE daab 238 24-04-2019 07:08:46.919 T: 30.0767993927002 [C]; A:[-14, -62, 216]; H: 70.690673828125
SENSE daac 227 24-04-2019 07:08:47.171 T: 29.764799118042 [C]; A:[-34, 0, 226]; H: 70.568603515625
SENSE daaa 284 24-04-2019 07:08:49.606 T: 30.6383991241455 [C]; A:[-30, 56, 188]; H: 69.46234130859375
SENSE daaa 285 24-04-2019 07:08:49.927 T: 30.6383991241455 [C]; A:[-32, 54, 192]; H: 69.46234130859375
SENSE daac 228 24-04-2019 07:08:47.660 T: 29.82719993591308 [C]; A:[-38, 0, 226]; H: 70.568603515625
SENSE daaa 286 24-04-2019 07:08:50.356 T: 30.6383991241455 [C]; A:[-30, 56, 198]; H: 69.46234130859375
SENSE daaa 288 24-04-2019 07:08:51.067 T: 30.6383991241455 [C]; A:[-30, 56, 192]; H: 69.46234130859375
SENSE daab 241 24-04-2019 07:08:48.706 T: 30.0767993927002 [C]; A:[-22, -64, 216]; H: 70.690673828125
SENSE daaa 289 24-04-2019 07:08:51.497 T: 30.57599830627441 [C]; A:[-28, 56, 194]; H: 69.46234130859375
SENSE daac 230 24-04-2019 07:08:48.942 T: 29.82719993591308 [C]; A:[-36, 0, 228]; H: 70.57623291015625
SENSE daaa 290 24-04-2019 07:08:51.897 T: 30.57599830627441 [C]; A:[-28, 56, 192]; H: 69.46234130859375
SENSE daac 231 24-04-2019 07:08:49.314 T: 29.764799118042 [C]; A:[-36, -4, 232]; H: 70.57623291015625
SENSE daad 231 24-04-2019 07:08:49.197 T: 30.57599830627441 [C]; A:[150, 54, 198]; H: 66.8607177734375
SENSE daaa 291 24-04-2019 07:08:52.397 T: 30.6383991241455 [C]; A:[-30, 56, 194]; H: 69.46234130859375
SENSE daab 244 24-04-2019 07:08:50.199 T: 30.0767993927002 [C]; A:[-20, -58, 218]; H: 70.65252685546875
SENSE daaa 292 24-04-2019 07:08:52.827 T: 30.6383991241455 [C]; A:[-26, 56, 192]; H: 69.46234130859375
SENSE daad 234 24-04-2019 07:08:50.703 T: 30.57599830627441 [C]; A:[148, 52, 194]; H: 66.8607177734375
SENSE daac 234 24-04-2019 07:08:50.928 T: 29.82719993591308 [C]; A:[-36, 0, 222]; H: 70.54571533203125
SENSE daaa 293 24-04-2019 07:08:53.382 T: 30.57599830627441 [C]; A:[-28, 62, 192]; H: 69.46234130859375
SENSE daac 235 24-04-2019 07:08:51.306 T: 29.764799118042 [C]; A:[-32, -8, 224]; H: 70.54571533203125
SENSE daad 235 24-04-2019 07:08:51.192 T: 30.6383991241455 [C]; A:[152, 56, 198]; H: 66.8302001953125
SENSE daab 248 24-04-2019 07:08:52.177 T: 30.0767993927002 [C]; A:[-18, -64, 218]; H: 70.65252685546875
SENSE daaa 295 24-04-2019 07:08:54.283 T: 30.57599830627441 [C]; A:[-30, 58, 192]; H: 69.46234130859375
SENSE daaa 296 24-04-2019 07:08:54.623 T: 30.6383991241455 [C]; A:[-32, 58, 198]; H: 69.46234130859375
SENSE daab 249 24-04-2019 07:08:52.671 T: 30.0767993927002 [C]; A:[-18, -62, 216]; H: 70.62200927734375
SENSE daaa 297 24-04-2019 07:08:55.053 T: 30.57599830627441 [C]; A:[-26, 54, 192]; H: 69.46234130859375
SENSE daab 250 24-04-2019 07:08:53.121 T: 30.0767993927002 [C]; A:[-20, -62, 220]; H: 70.62200927734375
SENSE daaa 298 24-04-2019 07:08:55.493 T: 30.57599830627441 [C]; A:[-26, 60, 196]; H: 69.46234130859375
SENSE daaa 299 24-04-2019 07:08:55.859 T: 30.6383991241455 [C]; A:[-28, 56, 192]; H: 69.46234130859375
SENSE daab 251 24-04-2019 07:08:53.658 T: 30.13919830322265 [C]; A:[-14, -62, 224]; H: 70.62200927734375
SENSE daaa 300 24-04-2019 07:08:56.289 T: 30.57599830627441 [C]; A:[-26, 52, 192]; H: 69.46234130859375
SENSE daac 240 24-04-2019 07:08:53.904 T: 29.82719993591308 [C]; A:[-38, 0, 220]; H: 70.43890380859375
SENSE daaa 301 24-04-2019 07:08:56.719 T: 30.57599830627441 [C]; A:[-30, 58, 194]; H: 69.46234130859375
SENSE daac 241 24-04-2019 07:08:54.407 T: 29.82719993591308 [C]; A:[-34, -4, 226]; H: 70.446533203125
SENSE daaa 302 24-04-2019 07:08:57.139 T: 30.6383991241455 [C]; A:[-30, 54, 192]; H: 69.46234130859375
SENSE daab 253 24-04-2019 07:08:54.897 T: 30.0767993927002 [C]; A:[-18, -56, 214]; H: 70.62200927734375
SENSE daaa 303 24-04-2019 07:08:57.564 T: 30.57599830627441 [C]; A:[-30, 58, 194]; H: 69.43182373046875
SENSE daab 254 24-04-2019 07:08:55.340 T: 30.13919830322265 [C]; A:[-14, -62, 220]; H: 70.59149169921875
SENSE daac 243 24-04-2019 07:08:55.618 T: 29.764799118042 [C]; A:[-32, -6, 234]; H: 70.446533203125
SENSE daad 244 24-04-2019 07:08:55.860 T: 30.57599830627441 [C]; A:[152, 56, 192]; H: 66.8302001953125
SENSE daaa 304 24-04-2019 07:08:58.154 T: 30.6383991241455 [C]; A:[-26, 54, 192]; H: 69.43182373046875
SENSE daac 244 24-04-2019 07:08:56.095 T: 29.764799118042 [C]; A:[-34, 0, 224]; H: 70.4007568359375
SENSE daab 257 24-04-2019 07:08:56.633 T: 30.0767993927002 [C]; A:[-18, -62, 196]; H: 70.629638671875
SENSE daad 245 24-04-2019 07:08:56.345 T: 30.57599830627441 [C]; A:[152, 54, 196]; H: 66.7996826171875
SENSE daaa 305 24-04-2019 07:08:58.749 T: 30.57599830627441 [C]; A:[-24, 58, 194]; H: 69.43182373046875
SENSE daaa 306 24-04-2019 07:08:59.105 T: 30.6383991241455 [C]; A:[-32, 58, 200]; H: 69.43182373046875
SENSE daab 258 24-04-2019 07:08:57.415 T: 30.0767993927002 [C]; A:[-14, -64, 216]; H: 70.629638671875
SENSE daaa 307 24-04-2019 07:08:59.510 T: 30.57599830627441 [C]; A:[-28, 54, 222]; H: 69.43182373046875
SENSE daab 259 24-04-2019 07:08:57.849 T: 30.13919830322265 [C]; A:[-22, -64, 216]; H: 70.59149169921875
SENSE daaa 308 24-04-2019 07:08:59.975 T: 30.57599830627441 [C]; A:[-30, 56, 192]; H: 69.43182373046875
SENSE daad 247 24-04-2019 07:08:57.891 T: 30.57599830627441 [C]; A:[148, 60, 200]; H: 66.7996826171875
SENSE daaa 309 24-04-2019 07:09:00.405 T: 30.6383991241455 [C]; A:[-30, 54, 192]; H: 69.40130615234375
SENSE daab 260 24-04-2019 07:08:58.432 T: 30.0767993927002 [C]; A:[-16, -60, 214]; H: 70.59149169921875
SENSE daad 248 24-04-2019 07:08:58.368 T: 30.57599830627441 [C]; A:[154, 56, 194]; H: 66.7996826171875
SENSE daaa 310 24-04-2019 07:09:00.905 T: 30.57599830627441 [C]; A:[-32, 56, 196]; H: 69.40130615234375
SENSE daaa 311 24-04-2019 07:09:01.260 T: 30.6383991241455 [C]; A:[-26, 56, 194]; H: 69.40130615234375
SENSE daac 249 24-04-2019 07:08:59.233 T: 29.82719993591308 [C]; A:[-34, 0, 228]; H: 70.4007568359375
SENSE daaa 312 24-04-2019 07:09:01.696 T: 30.6383991241455 [C]; A:[-32, 58, 196]; H: 69.40130615234375
SENSE daab 262 24-04-2019 07:08:59.816 T: 30.0767993927002 [C]; A:[-20, -60, 212]; H: 70.59912109375
SENSE daaa 313 24-04-2019 07:09:02.131 T: 30.6383991241455 [C]; A:[-32, 60, 196]; H: 69.40130615234375
SENSE daaa 314 24-04-2019 07:09:02.456 T: 30.6383991241455 [C]; A:[-30, 58, 198]; H: 69.40130615234375
SENSE daab 263 24-04-2019 07:09:00.253 T: 30.0767993927002 [C]; A:[-18, -64, 220]; H: 70.59912109375
SENSE daac 251 24-04-2019 07:09:00.530 T: 29.764799118042 [C]; A:[-40, 0, 230]; H: 70.3702392578125
SENSE daab 264 24-04-2019 07:09:00.748 T: 30.0767993927002 [C]; A:[-20, -64, 216]; H: 70.59912109375
SENSE daad 252 24-04-2019 07:09:00.772 T: 30.6383991241455 [C]; A:[152, 58, 200]; H: 66.7996826171875
SENSE daac 252 24-04-2019 07:09:00.993 T: 29.82719993591308 [C]; A:[-34, -4, 232]; H: 70.3702392578125
SENSE daad 253 24-04-2019 07:09:01.239 T: 30.57599830627441 [C]; A:[148, 58, 192]; H: 66.7996826171875
SENSE daaa 315 24-04-2019 07:09:03.271 T: 30.6383991241455 [C]; A:[-28, 54, 192]; H: 69.40130615234375
SENSE daac 253 24-04-2019 07:09:01.467 T: 29.82719993591308 [C]; A:[-40, 0, 240]; H: 70.3702392578125
SENSE daab 267 24-04-2019 07:09:02.054 T: 30.0767993927002 [C]; A:[-16, -62, 216]; H: 70.59912109375
SENSE daad 255 24-04-2019 07:09:02.107 T: 30.6383991241455 [C]; A:[150, 58, 202]; H: 66.7996826171875
SENSE daab 268 24-04-2019 07:09:02.738 T: 30.13919830322265 [C]; A:[-14, -60, 212]; H: 70.59912109375
SENSE daaa 316 24-04-2019 07:09:03.927 T: 30.57599830627441 [C]; A:[-30, 56, 196]; H: 69.40130615234375
SENSE daac 255 24-04-2019 07:09:02.979 T: 29.764799118042 [C]; A:[-36, -6, 224]; H: 70.416015625
SENSE daaa 317 24-04-2019 07:09:04.372 T: 30.57599830627441 [C]; A:[-30, 54, 192]; H: 69.40130615234375
SENSE daaa 318 24-04-2019 07:09:04.702 T: 30.6383991241455 [C]; A:[-32, 54, 194]; H: 69.40130615234375
SENSE daaa 319 24-04-2019 07:09:05.057 T: 30.6383991241455 [C]; A:[-34, 54, 192]; H: 69.40130615234375
SENSE daab 269 24-04-2019 07:09:03.550 T: 30.0767993927002 [C]; A:[-16, -60, 220]; H: 70.59912109375
SENSE daaa 320 24-04-2019 07:09:05.487 T: 30.6383991241455 [C]; A:[-30, 56, 192]; H: 69.40130615234375
SENSE daaa 321 24-04-2019 07:09:05.857 T: 30.6383991241455 [C]; A:[-28, 54, 196]; H: 69.40130615234375
SENSE daaa 322 24-04-2019 07:09:06.223 T: 30.6383991241455 [C]; A:[-34, 62, 186]; H: 69.40130615234375
SENSE daad 257 24-04-2019 07:09:04.040 T: 30.57599830627441 [C]; A:[152, 56, 194]; H: 66.7691650390625
SENSE daaa 323 24-04-2019 07:09:06.648 T: 30.6383991241455 [C]; A:[-28, 56, 192]; H: 69.40130615234375
SENSE daaa 324 24-04-2019 07:09:07.023 T: 30.6383991241455 [C]; A:[-26, 58, 192]; H: 69.40130615234375
SENSE daaa 325 24-04-2019 07:09:07.338 T: 30.57599830627441 [C]; A:[-26, 58, 196]; H: 69.37841796875
SENSE daad 258 24-04-2019 07:09:04.730 T: 30.6383991241455 [C]; A:[148, 58, 192]; H: 66.7691650390625
SENSE daaa 326 24-04-2019 07:09:07.773 T: 30.6383991241455 [C]; A:[-30, 54, 194]; H: 69.37841796875
SENSE daaa 327 24-04-2019 07:09:08.132 T: 30.6383991241455 [C]; A:[-32, 56, 192]; H: 69.37841796875
SENSE daab 272 24-04-2019 07:09:05.335 T: 30.13919830322265 [C]; A:[-22, -62, 212]; H: 70.59912109375
SENSE daaa 328 24-04-2019 07:09:08.569 T: 30.6383991241455 [C]; A:[-32, 54, 192]; H: 69.37841796875
SENSE daad 260 24-04-2019 07:09:05.834 T: 30.6383991241455 [C]; A:[152, 58, 194]; H: 66.7691650390625
SENSE daaa 329 24-04-2019 07:09:08.999 T: 30.7007999420166 [C]; A:[-32, 56, 198]; H: 69.37841796875
SENSE daac 260 24-04-2019 07:09:06.419 T: 29.82719993591308 [C]; A:[-36, 0, 228]; H: 70.446533203125
SENSE daac 261 24-04-2019 07:09:06.794 T: 29.764799118042 [C]; A:[-32, 0, 230]; H: 70.446533203125
SENSE daad 261 24-04-2019 07:09:06.674 T: 30.6383991241455 [C]; A:[150, 56, 198]; H: 66.7691650390625
SENSE daaa 330 24-04-2019 07:09:09.594 T: 30.6383991241455 [C]; A:[-26, 56, 190]; H: 69.37841796875
SENSE daab 277 24-04-2019 07:09:07.628 T: 30.13919830322265 [C]; A:[-18, -58, 216]; H: 70.568603515625
SENSE daac 263 24-04-2019 07:09:07.879 T: 29.764799118042 [C]; A:[-36, 0, 226]; H: 70.446533203125
SENSE daad 264 24-04-2019 07:09:08.138 T: 30.6383991241455 [C]; A:[154, 56, 194]; H: 66.7691650390625
SENSE daaa 331 24-04-2019 07:09:10.189 T: 30.6383991241455 [C]; A:[-34, 58, 192]; H: 69.37841796875
SENSE daac 264 24-04-2019 07:09:08.359 T: 29.82719993591308 [C]; A:[-36, 0, 228]; H: 70.446533203125
SENSE daaa 332 24-04-2019 07:09:10.629 T: 30.6383991241455 [C]; A:[-30, 54, 190]; H: 69.37841796875
SENSE daaa 333 24-04-2019 07:09:10.949 T: 30.6383991241455 [C]; A:[-30, 56, 192]; H: 69.37841796875
SENSE daab 281 24-04-2019 07:09:09.292 T: 30.0767993927002 [C]; A:[-14, -60, 224]; H: 70.568603515625
SENSE daaa 334 24-04-2019 07:09:11.375 T: 30.6383991241455 [C]; A:[-28, 58, 192]; H: 69.37841796875
SENSE daac 266 24-04-2019 07:09:09.531 T: 29.82719993591308 [C]; A:[-38, 0, 230]; H: 70.416015625
SENSE daaa 335 24-04-2019 07:09:11.805 T: 30.6383991241455 [C]; A:[-32, 48, 190]; H: 69.37841796875
SENSE daab 282 24-04-2019 07:09:09.873 T: 30.13919830322265 [C]; A:[-12, -60, 216]; H: 70.568603515625
SENSE daad 267 24-04-2019 07:09:09.762 T: 30.57599830627441 [C]; A:[152, 52, 196]; H: 66.7691650390625
SENSE daaa 336 24-04-2019 07:09:12.285 T: 30.6383991241455 [C]; A:[-28, 56, 196]; H: 69.37841796875
SENSE daaa 337 24-04-2019 07:09:12.640 T: 30.6383991241455 [C]; A:[-34, 62, 194]; H: 69.37841796875
SENSE daab 283 24-04-2019 07:09:10.481 T: 30.13919830322265 [C]; A:[-16, -58, 212]; H: 70.568603515625
SENSE daac 268 24-04-2019 07:09:10.724 T: 29.764799118042 [C]; A:[-36, 0, 226]; H: 70.416015625
SENSE daab 284 24-04-2019 07:09:11.250 T: 30.13919830322265 [C]; A:[-16, -56, 216]; H: 70.5380859375
SENSE daac 269 24-04-2019 07:09:11.493 T: 29.82719993591308 [C]; A:[-38, 0, 230]; H: 70.416015625
SENSE daab 285 24-04-2019 07:09:11.716 T: 30.13919830322265 [C]; A:[-16, -58, 210]; H: 70.5380859375
SENSE daac 270 24-04-2019 07:09:11.960 T: 29.764799118042 [C]; A:[-40, 0, 224]; H: 70.416015625
SENSE daaa 339 24-04-2019 07:09:13.750 T: 30.6383991241455 [C]; A:[-28, 54, 192]; H: 69.37841796875
SENSE daaa 340 24-04-2019 07:09:14.105 T: 30.6383991241455 [C]; A:[-28, 54, 190]; H: 69.347900390625
SENSE daab 286 24-04-2019 07:09:12.565 T: 30.13919830322265 [C]; A:[-18, -62, 222]; H: 70.5380859375
SENSE daaa 341 24-04-2019 07:09:14.511 T: 30.6383991241455 [C]; A:[-26, 54, 194]; H: 69.347900390625
SENSE daab 287 24-04-2019 07:09:12.929 T: 30.13919830322265 [C]; A:[-20, -64, 224]; H: 70.5380859375
SENSE daaa 342 24-04-2019 07:09:14.940 T: 30.6383991241455 [C]; A:[-30, 58, 196]; H: 69.347900390625
SENSE daac 272 24-04-2019 07:09:13.172 T: 29.82719993591308 [C]; A:[-36, -4, 228]; H: 70.385498046875
SENSE daaa 343 24-04-2019 07:09:15.376 T: 30.6383991241455 [C]; A:[-32, 56, 200]; H: 69.347900390625
SENSE daab 288 24-04-2019 07:09:13.448 T: 30.13919830322265 [C]; A:[-14, -60, 210]; H: 70.5380859375
SENSE daaa 344 24-04-2019 07:09:15.806 T: 30.6383991241455 [C]; A:[-28, 56, 188]; H: 69.347900390625
SENSE daad 272 24-04-2019 07:09:13.056 T: 30.6383991241455 [C]; A:[148, 56, 196]; H: 66.7386474609375
SENSE daaa 345 24-04-2019 07:09:16.241 T: 30.6383991241455 [C]; A:[-30, 54, 192]; H: 69.347900390625
SENSE daac 274 24-04-2019 07:09:14.243 T: 29.82719993591308 [C]; A:[-38, 0, 230]; H: 70.385498046875
SENSE daaa 346 24-04-2019 07:09:16.681 T: 30.6383991241455 [C]; A:[-28, 56, 194]; H: 69.347900390625
SENSE daaa 347 24-04-2019 07:09:17.041 T: 30.57599830627441 [C]; A:[-30, 54, 192]; H: 69.347900390625
SENSE daab 290 24-04-2019 07:09:14.792 T: 30.13919830322265 [C]; A:[-18, -58, 220]; H: 70.5380859375
SENSE daaa 348 24-04-2019 07:09:17.486 T: 30.6383991241455 [C]; A:[-30, 56, 192]; H: 69.347900390625
SENSE daab 291 24-04-2019 07:09:15.228 T: 30.0767993927002 [C]; A:[-18, -62, 214]; H: 70.5380859375
SENSE daaa 349 24-04-2019 07:09:17.911 T: 30.6383991241455 [C]; A:[-26, 54, 196]; H: 69.347900390625
SENSE daab 292 24-04-2019 07:09:15.655 T: 30.13919830322265 [C]; A:[-16, -60, 218]; H: 70.5380859375
SENSE daaa 350 24-04-2019 07:09:18.306 T: 30.6383991241455 [C]; A:[-30, 58, 194]; H: 69.347900390625
SENSE daab 293 24-04-2019 07:09:16.094 T: 30.13919830322265 [C]; A:[-18, -62, 222]; H: 70.5380859375
SENSE daaa 351 24-04-2019 07:09:18.747 T: 30.6383991241455 [C]; A:[-26, 60, 198]; H: 69.347900390625
SENSE daab 294 24-04-2019 07:09:16.532 T: 30.13919830322265 [C]; A:[-16, -58, 218]; H: 70.5380859375
SENSE daaa 352 24-04-2019 07:09:19.182 T: 30.6383991241455 [C]; A:[-28, 54, 194]; H: 69.347900390625
SENSE daad 280 24-04-2019 07:09:17.019 T: 30.6383991241455 [C]; A:[150, 60, 198]; H: 66.7386474609375
SENSE daab 296 24-04-2019 07:09:17.416 T: 30.13919830322265 [C]; A:[-14, -60, 220]; H: 70.5380859375
SENSE daab 297 24-04-2019 07:09:17.769 T: 30.0767993927002 [C]; A:[-14, -62, 220]; H: 70.507568359375
SENSE daac 281 24-04-2019 07:09:18.020 T: 29.82719993591308 [C]; A:[-40, 0, 224]; H: 70.31683349609375
SENSE daaa 354 24-04-2019 07:09:20.172 T: 30.6383991241455 [C]; A:[-30, 58, 192]; H: 69.3173828125
SENSE daaa 355 24-04-2019 07:09:20.537 T: 30.6383991241455 [C]; A:[-28, 54, 192]; H: 69.347900390625
SENSE daab 298 24-04-2019 07:09:18.598 T: 30.13919830322265 [C]; A:[-16, -62, 216]; H: 70.507568359375
SENSE daaa 356 24-04-2019 07:09:20.927 T: 30.57599830627441 [C]; A:[-28, 52, 192]; H: 69.347900390625
SENSE daab 299 24-04-2019 07:09:19.035 T: 30.13919830322265 [C]; A:[-14, -62, 214]; H: 70.507568359375
SENSE daaa 357 24-04-2019 07:09:21.352 T: 30.6383991241455 [C]; A:[-36, 62, 194]; H: 69.3173828125
SENSE daab 300 24-04-2019 07:09:19.464 T: 30.13919830322265 [C]; A:[-20, -56, 216]; H: 70.507568359375
SENSE daaa 358 24-04-2019 07:09:21.782 T: 30.6383991241455 [C]; A:[-30, 60, 200]; H: 69.347900390625
SENSE daaa 359 24-04-2019 07:09:22.137 T: 30.6383991241455 [C]; A:[-30, 56, 192]; H: 69.3173828125
SENSE daaa 360 24-04-2019 07:09:22.544 T: 30.6383991241455 [C]; A:[-26, 56, 192]; H: 69.347900390625
SENSE daaa 361 24-04-2019 07:09:22.903 T: 30.6383991241455 [C]; A:[-30, 56, 196]; H: 69.3173828125
SENSE daac 286 24-04-2019 07:09:20.683 T: 29.82719993591308 [C]; A:[-40, 0, 224]; H: 70.28631591796875
SENSE daaa 362 24-04-2019 07:09:23.303 T: 30.6383991241455 [C]; A:[-32, 62, 192]; H: 69.3173828125
SENSE daab 303 24-04-2019 07:09:21.204 T: 30.13919830322265 [C]; A:[-12, -62, 224]; H: 70.507568359375
SENSE daaa 364 24-04-2019 07:09:24.048 T: 30.6383991241455 [C]; A:[-32, 62, 192]; H: 69.347900390625
SENSE daab 304 24-04-2019 07:09:21.635 T: 30.13919830322265 [C]; A:[-16, -62, 218]; H: 70.507568359375
SENSE daac 288 24-04-2019 07:09:21.900 T: 29.82719993591308 [C]; A:[-40, 0, 218]; H: 70.28631591796875
SENSE daad 289 24-04-2019 07:09:22.150 T: 30.57599830627441 [C]; A:[154, 54, 194]; H: 66.7386474609375
SENSE daaa 365 24-04-2019 07:09:24.638 T: 30.6383991241455 [C]; A:[-30, 56, 188]; H: 69.347900390625
SENSE daac 289 24-04-2019 07:09:22.376 T: 29.82719993591308 [C]; A:[-34, 0, 262]; H: 70.28631591796875
SENSE daac 290 24-04-2019 07:09:22.750 T: 29.764799118042 [C]; A:[-34, -6, 222]; H: 70.28631591796875
SENSE daaa 366 24-04-2019 07:09:25.143 T: 30.6383991241455 [C]; A:[-32, 56, 192]; H: 69.347900390625
SENSE daaa 367 24-04-2019 07:09:25.508 T: 30.6383991241455 [C]; A:[-30, 60, 194]; H: 69.347900390625
SENSE daaa 368 24-04-2019 07:09:25.828 T: 30.6383991241455 [C]; A:[-26, 54, 196]; H: 69.347900390625
SENSE daab 309 24-04-2019 07:09:23.916 T: 30.13919830322265 [C]; A:[-14, -66, 260]; H: 70.46942138671875
SENSE daac 292 24-04-2019 07:09:24.164 T: 29.82719993591308 [C]; A:[-38, 0, 226]; H: 70.28631591796875
SENSE daaa 369 24-04-2019 07:09:26.334 T: 30.6383991241455 [C]; A:[-28, 54, 192]; H: 69.347900390625
SENSE daaa 370 24-04-2019 07:09:26.694 T: 30.6383991241455 [C]; A:[-26, 52, 196]; H: 69.347900390625
SENSE daaa 371 24-04-2019 07:09:27.049 T: 30.6383991241455 [C]; A:[-28, 54, 196]; H: 69.347900390625
SENSE daaa 372 24-04-2019 07:09:27.404 T: 30.6383991241455 [C]; A:[-26, 58, 192]; H: 69.347900390625
SENSE daab 311 24-04-2019 07:09:24.923 T: 30.13919830322265 [C]; A:[-14, -60, 220]; H: 70.46942138671875
SENSE daaa 373 24-04-2019 07:09:27.859 T: 30.6383991241455 [C]; A:[-28, 56, 198]; H: 69.347900390625
SENSE daaa 374 24-04-2019 07:09:28.209 T: 30.6383991241455 [C]; A:[-30, 54, 196]; H: 69.347900390625
SENSE daad 294 24-04-2019 07:09:25.407 T: 30.57599830627441 [C]; A:[150, 56, 192]; H: 66.7996826171875
SENSE daab 313 24-04-2019 07:09:26.120 T: 30.13919830322265 [C]; A:[-16, -58, 216]; H: 70.46942138671875
SENSE daaa 376 24-04-2019 07:09:29.030 T: 30.6383991241455 [C]; A:[-28, 56, 200]; H: 69.347900390625
SENSE daaa 377 24-04-2019 07:09:29.415 T: 30.7007999420166 [C]; A:[-32, 58, 238]; H: 69.347900390625
SENSE daaa 378 24-04-2019 07:09:29.775 T: 30.6383991241455 [C]; A:[-30, 54, 192]; H: 69.347900390625
SENSE daaa 379 24-04-2019 07:09:30.130 T: 30.57599830627441 [C]; A:[-32, 58, 194]; H: 69.347900390625
SENSE daaa 380 24-04-2019 07:09:30.485 T: 30.6383991241455 [C]; A:[-32, 54, 194]; H: 69.347900390625
SENSE daad 298 24-04-2019 07:09:27.778 T: 30.57599830627441 [C]; A:[146, 56, 192]; H: 66.8302001953125
SENSE daaa 381 24-04-2019 07:09:30.926 T: 30.6383991241455 [C]; A:[-28, 50, 192]; H: 69.347900390625
SENSE daac 299 24-04-2019 07:09:28.362 T: 29.88959884643554 [C]; A:[-36, -6, 226]; H: 70.28631591796875
SENSE daaa 382 24-04-2019 07:09:31.355 T: 30.6383991241455 [C]; A:[-32, 60, 196]; H: 69.347900390625
SENSE daad 299 24-04-2019 07:09:28.244 T: 30.6383991241455 [C]; A:[150, 62, 196]; H: 66.7996826171875
SENSE daad 300 24-04-2019 07:09:28.607 T: 30.6383991241455 [C]; A:[154, 54, 198]; H: 66.7996826171875
SENSE daaa 383 24-04-2019 07:09:31.861 T: 30.6383991241455 [C]; A:[-32, 56, 192]; H: 69.347900390625
SENSE daac 301 24-04-2019 07:09:29.551 T: 29.82719993591308 [C]; A:[-36, -4, 230]; H: 70.28631591796875
SENSE daad 302 24-04-2019 07:09:29.800 T: 30.6383991241455 [C]; A:[152, 56, 196]; H: 66.7691650390625
SENSE daaa 384 24-04-2019 07:09:32.351 T: 30.6383991241455 [C]; A:[-26, 56, 192]; H: 69.347900390625
SENSE daaa 385 24-04-2019 07:09:32.706 T: 30.6383991241455 [C]; A:[-34, 58, 192]; H: 69.347900390625
SENSE daab 324 24-04-2019 07:09:30.890 T: 30.13919830322265 [C]; A:[-16, -60, 216]; H: 70.43890380859375
SENSE daad 304 24-04-2019 07:09:30.653 T: 30.6383991241455 [C]; A:[148, 58, 198]; H: 66.7691650390625
SENSE daac 304 24-04-2019 07:09:31.129 T: 29.82719993591308 [C]; A:[-40, 0, 230]; H: 70.28631591796875
SENSE daab 326 24-04-2019 07:09:31.709 T: 30.13919830322265 [C]; A:[-14, -62, 218]; H: 70.43890380859375
SENSE daac 305 24-04-2019 07:09:31.521 T: 29.82719993591308 [C]; A:[-36, -6, 230]; H: 70.28631591796875
SENSE daad 306 24-04-2019 07:09:31.778 T: 30.6383991241455 [C]; A:[148, 60, 200]; H: 66.7996826171875
SENSE daac 306 24-04-2019 07:09:31.997 T: 29.82719993591308 [C]; A:[-36, 0, 222]; H: 70.28631591796875
SENSE daaa 387 24-04-2019 07:09:33.917 T: 30.6383991241455 [C]; A:[-28, 56, 196]; H: 69.347900390625
SENSE daab 327 24-04-2019 07:09:32.637 T: 30.13919830322265 [C]; A:[-12, -60, 218]; H: 70.40838623046875
SENSE daaa 388 24-04-2019 07:09:34.352 T: 30.6383991241455 [C]; A:[-28, 58, 200]; H: 69.347900390625
SENSE daab 328 24-04-2019 07:09:33.003 T: 30.20159912109375 [C]; A:[-14, -62, 220]; H: 70.40838623046875
SENSE daaa 389 24-04-2019 07:09:34.793 T: 30.6383991241455 [C]; A:[-28, 56, 192]; H: 69.347900390625
SENSE daac 308 24-04-2019 07:09:33.250 T: 29.82719993591308 [C]; A:[-34, 0, 228]; H: 70.28631591796875
SENSE daaa 390 24-04-2019 07:09:35.217 T: 30.6383991241455 [C]; A:[-34, 56, 194]; H: 69.347900390625
SENSE daab 329 24-04-2019 07:09:33.547 T: 30.13919830322265 [C]; A:[-18, -64, 218]; H: 70.40838623046875
SENSE daaa 391 24-04-2019 07:09:35.602 T: 30.6383991241455 [C]; A:[-28, 54, 194]; H: 69.347900390625
SENSE daad 308 24-04-2019 07:09:33.127 T: 30.6383991241455 [C]; A:[148, 56, 200]; H: 66.7996826171875
SENSE daaa 392 24-04-2019 07:09:36.038 T: 30.6383991241455 [C]; A:[-28, 56, 196]; H: 69.347900390625
