SENSE daaa 1 24-04-2019 06:55:36.336 T: 30.82559967041015 [C]; A:[-36, 62, 200]; H: 68.737548828125
SENSE daaa 356 24-04-2019 06:58:04.749 T: 30.82559967041015 [C]; A:[-30, 56, 196]; H: 68.62310791015625
SENSE daaa 357 24-04-2019 06:58:05.104 T: 30.82559967041015 [C]; A:[-32, 56, 194]; H: 68.62310791015625
SENSE daab 289 24-04-2019 06:58:02.996 T: 30.0143985748291 [C]; A:[-20, -62, 214]; H: 70.30157470703125
SENSE daaa 358 24-04-2019 06:58:05.534 T: 30.82559967041015 [C]; A:[-30, 56, 192]; H: 68.64599609375
SENSE daaa 359 24-04-2019 06:58:05.893 T: 30.82559967041015 [C]; A:[-30, 54, 194]; H: 68.62310791015625
SENSE daad 268 24-04-2019 06:58:03.338 T: 29.26559829711914 [C]; A:[148, 50, 200]; H: 70.66015625
SENSE daaa 360 24-04-2019 06:58:06.284 T: 30.82559967041015 [C]; A:[-30, 58, 188]; H: 68.64599609375
SENSE daaa 361 24-04-2019 06:58:06.634 T: 30.82559967041015 [C]; A:[-38, 60, 202]; H: 68.64599609375
SENSE daab 291 24-04-2019 06:58:04.215 T: 30.0143985748291 [C]; A:[-14, -60, 216]; H: 70.30157470703125
SENSE daaa 362 24-04-2019 06:58:07.064 T: 30.82559967041015 [C]; A:[-32, 60, 190]; H: 68.64599609375
SENSE daaa 363 24-04-2019 06:58:07.419 T: 30.76319885253906 [C]; A:[-28, 54, 198]; H: 68.64599609375
SENSE daaa 364 24-04-2019 06:58:07.774 T: 30.82559967041015 [C]; A:[-30, 54, 192]; H: 68.64599609375
SENSE daac 265 24-04-2019 06:58:05.239 T: 28.82879829406738 [C]; A:[-32, 0, 230]; H: 72.8726806640625
SENSE daaa 365 24-04-2019 06:58:08.230 T: 30.82559967041015 [C]; A:[-34, 60, 198]; H: 68.64599609375
SENSE daaa 366 24-04-2019 06:58:08.585 T: 30.82559967041015 [C]; A:[-28, 54, 194]; H: 68.676513671875
SENSE daac 267 24-04-2019 06:58:06.032 T: 28.82879829406738 [C]; A:[-30, 0, 232]; H: 72.8726806640625
SENSE daaa 367 24-04-2019 06:58:09.015 T: 30.82559967041015 [C]; A:[-24, 54, 192]; H: 68.676513671875
SENSE daaa 368 24-04-2019 06:58:09.370 T: 30.82559967041015 [C]; A:[-28, 58, 186]; H: 68.676513671875
SENSE daab 296 24-04-2019 06:58:06.920 T: 30.0143985748291 [C]; A:[-16, -62, 220]; H: 70.27105712890625
SENSE daac 268 24-04-2019 06:58:06.774 T: 28.82879829406738 [C]; A:[-28, 0, 232]; H: 72.8726806640625
SENSE daac 269 24-04-2019 06:58:07.161 T: 28.82879829406738 [C]; A:[-30, 0, 230]; H: 72.8726806640625
SENSE daad 273 24-04-2019 06:58:07.026 T: 29.26559829711914 [C]; A:[150, 54, 196]; H: 70.54571533203125
SENSE daaa 369 24-04-2019 06:58:09.995 T: 30.82559967041015 [C]; A:[-26, 54, 192]; H: 68.676513671875
SENSE daac 270 24-04-2019 06:58:07.670 T: 28.82879829406738 [C]; A:[-30, -6, 226]; H: 72.8726806640625
SENSE daaa 370 24-04-2019 06:58:10.435 T: 30.82559967041015 [C]; A:[-28, 58, 192]; H: 68.676513671875
SENSE daaa 371 24-04-2019 06:58:10.795 T: 30.82559967041015 [C]; A:[-30, 60, 196]; H: 68.676513671875
SENSE daaa 372 24-04-2019 06:58:11.160 T: 30.82559967041015 [C]; A:[-28, 62, 190]; H: 68.676513671875
SENSE daac 272 24-04-2019 06:58:08.875 T: 28.82879829406738 [C]; A:[-26, -4, 226]; H: 72.8726806640625
SENSE daac 273 24-04-2019 06:58:09.244 T: 28.82879829406738 [C]; A:[-30, -4, 228]; H: 72.8726806640625
SENSE daad 277 24-04-2019 06:58:09.127 T: 29.26559829711914 [C]; A:[152, 54, 192]; H: 70.4923095703125
SENSE daac 274 24-04-2019 06:58:09.680 T: 28.82879829406738 [C]; A:[-28, 0, 236]; H: 72.8726806640625
SENSE daaa 373 24-04-2019 06:58:11.825 T: 30.82559967041015 [C]; A:[-34, 48, 200]; H: 68.676513671875
SENSE daaa 374 24-04-2019 06:58:12.189 T: 30.82559967041015 [C]; A:[-32, 56, 194]; H: 68.676513671875
SENSE daaa 375 24-04-2019 06:58:12.505 T: 30.82559967041015 [C]; A:[-30, 60, 188]; H: 68.676513671875
SENSE daab 303 24-04-2019 06:58:10.293 T: 30.0143985748291 [C]; A:[-18, -60, 222]; H: 70.24053955078125
SENSE daaa 376 24-04-2019 06:58:12.935 T: 30.82559967041015 [C]; A:[-32, 54, 194]; H: 68.676513671875
SENSE daaa 377 24-04-2019 06:58:13.290 T: 30.82559967041015 [C]; A:[-30, 54, 194]; H: 68.676513671875
SENSE daaa 378 24-04-2019 06:58:13.671 T: 30.82559967041015 [C]; A:[-32, 58, 200]; H: 68.676513671875
SENSE daad 281 24-04-2019 06:58:11.244 T: 29.26559829711914 [C]; A:[150, 54, 192]; H: 70.4617919921875
SENSE daaa 379 24-04-2019 06:58:14.101 T: 30.82559967041015 [C]; A:[-30, 54, 192]; H: 68.676513671875
SENSE daaa 380 24-04-2019 06:58:14.481 T: 30.82559967041015 [C]; A:[-32, 58, 194]; H: 68.676513671875
SENSE daaa 381 24-04-2019 06:58:14.796 T: 30.76319885253906 [C]; A:[-32, 56, 198]; H: 68.676513671875
SENSE daad 283 24-04-2019 06:58:12.033 T: 29.26559829711914 [C]; A:[150, 56, 194]; H: 70.40838623046875
SENSE daad 284 24-04-2019 06:58:12.570 T: 29.26559829711914 [C]; A:[150, 52, 192]; H: 70.40838623046875
SENSE daaa 382 24-04-2019 06:58:15.306 T: 30.76319885253906 [C]; A:[-28, 54, 192]; H: 68.676513671875
SENSE daab 308 24-04-2019 06:58:12.822 T: 30.0143985748291 [C]; A:[-14, -60, 216]; H: 70.24053955078125
SENSE daac 280 24-04-2019 06:58:13.070 T: 28.82879829406738 [C]; A:[-30, 0, 230]; H: 72.8421630859375
SENSE daad 285 24-04-2019 06:58:13.310 T: 29.26559829711914 [C]; A:[156, 54, 196]; H: 70.37786865234375
SENSE daaa 383 24-04-2019 06:58:15.911 T: 30.82559967041015 [C]; A:[-30, 56, 194]; H: 68.676513671875
SENSE daaa 384 24-04-2019 06:58:16.266 T: 30.82559967041015 [C]; A:[-28, 54, 194]; H: 68.676513671875
SENSE daad 286 24-04-2019 06:58:13.781 T: 29.26559829711914 [C]; A:[152, 52, 196]; H: 70.37786865234375
SENSE daac 283 24-04-2019 06:58:14.339 T: 28.82879829406738 [C]; A:[-28, 0, 226]; H: 72.8726806640625
SENSE daaa 385 24-04-2019 06:58:16.816 T: 30.82559967041015 [C]; A:[-32, 62, 184]; H: 68.676513671875
SENSE daab 313 24-04-2019 06:58:15.089 T: 30.0143985748291 [C]; A:[-12, -62, 214]; H: 70.24053955078125
SENSE daaa 387 24-04-2019 06:58:17.516 T: 30.82559967041015 [C]; A:[-30, 60, 196]; H: 68.64599609375
SENSE daab 314 24-04-2019 06:58:15.620 T: 30.0143985748291 [C]; A:[-18, -64, 214]; H: 70.24053955078125
SENSE daaa 388 24-04-2019 06:58:17.936 T: 30.82559967041015 [C]; A:[-24, 52, 186]; H: 68.64599609375
SENSE daaa 389 24-04-2019 06:58:18.296 T: 30.82559967041015 [C]; A:[-34, 62, 198]; H: 68.64599609375
SENSE daab 315 24-04-2019 06:58:16.202 T: 30.0767993927002 [C]; A:[-14, -60, 220]; H: 70.24053955078125
SENSE daac 287 24-04-2019 06:58:16.441 T: 28.82879829406738 [C]; A:[-26, 0, 224]; H: 72.8726806640625
SENSE daab 316 24-04-2019 06:58:16.673 T: 30.0143985748291 [C]; A:[-18, -60, 218]; H: 70.24053955078125
SENSE daaa 391 24-04-2019 06:58:19.186 T: 30.76319885253906 [C]; A:[-30, 60, 192]; H: 68.64599609375
SENSE daaa 392 24-04-2019 06:58:19.502 T: 30.82559967041015 [C]; A:[-32, 52, 198]; H: 68.64599609375
SENSE daaa 393 24-04-2019 06:58:19.857 T: 30.82559967041015 [C]; A:[-30, 60, 194]; H: 68.64599609375
SENSE daaa 394 24-04-2019 06:58:20.212 T: 30.76319885253906 [C]; A:[-26, 54, 192]; H: 68.64599609375
SENSE daac 289 24-04-2019 06:58:17.662 T: 28.82879829406738 [C]; A:[-24, 0, 230]; H: 72.8421630859375
SENSE daaa 395 24-04-2019 06:58:20.652 T: 30.82559967041015 [C]; A:[-32, 62, 188]; H: 68.64599609375
SENSE daaa 396 24-04-2019 06:58:21.007 T: 30.76319885253906 [C]; A:[-26, 58, 192]; H: 68.64599609375
SENSE daab 320 24-04-2019 06:58:18.597 T: 30.0143985748291 [C]; A:[-14, -62, 214]; H: 70.21002197265625
SENSE daaa 397 24-04-2019 06:58:21.392 T: 30.82559967041015 [C]; A:[-30, 58, 192]; H: 68.64599609375
SENSE daaa 398 24-04-2019 06:58:21.747 T: 30.82559967041015 [C]; A:[-24, 54, 196]; H: 68.64599609375
SENSE daab 321 24-04-2019 06:58:19.046 T: 30.0767993927002 [C]; A:[-16, -60, 224]; H: 70.21002197265625
SENSE daaa 399 24-04-2019 06:58:22.177 T: 30.82559967041015 [C]; A:[-32, 58, 192]; H: 68.64599609375
SENSE daaa 400 24-04-2019 06:58:22.553 T: 30.82559967041015 [C]; A:[-28, 56, 192]; H: 68.64599609375
SENSE daac 293 24-04-2019 06:58:19.994 T: 28.89119911193847 [C]; A:[-32, 0, 224]; H: 72.8421630859375
SENSE daad 298 24-04-2019 06:58:20.233 T: 29.26559829711914 [C]; A:[152, 56, 194]; H: 71.4993896484375
SENSE daaa 401 24-04-2019 06:58:23.047 T: 30.76319885253906 [C]; A:[-26, 58, 194]; H: 68.64599609375
SENSE daac 294 24-04-2019 06:58:20.453 T: 28.82879829406738 [C]; A:[-28, 0, 268]; H: 72.80401611328125
SENSE daac 295 24-04-2019 06:58:20.818 T: 28.89119911193847 [C]; A:[-24, -4, 226]; H: 72.80401611328125
SENSE daad 299 24-04-2019 06:58:20.694 T: 29.26559829711914 [C]; A:[154, 56, 198]; H: 71.58331298828125
SENSE daab 326 24-04-2019 06:58:21.683 T: 30.0767993927002 [C]; A:[-16, -60, 216]; H: 70.21002197265625
SENSE daaa 402 24-04-2019 06:58:23.697 T: 30.82559967041015 [C]; A:[-36, 56, 190]; H: 68.676513671875
SENSE daab 327 24-04-2019 06:58:22.042 T: 30.0767993927002 [C]; A:[-16, -62, 216]; H: 70.21002197265625
SENSE daaa 403 24-04-2019 06:58:24.132 T: 30.76319885253906 [C]; A:[-32, 56, 196]; H: 68.676513671875
SENSE daad 302 24-04-2019 06:58:22.542 T: 29.32799911499023 [C]; A:[150, 56, 192]; H: 71.64434814453125
SENSE daac 298 24-04-2019 06:58:23.126 T: 28.89119911193847 [C]; A:[-34, 0, 224]; H: 72.77349853515625
SENSE daaa 405 24-04-2019 06:58:24.982 T: 30.82559967041015 [C]; A:[-36, 64, 188]; H: 68.676513671875
SENSE daab 330 24-04-2019 06:58:23.353 T: 30.0767993927002 [C]; A:[-16, -60, 218]; H: 70.171875
SENSE daaa 406 24-04-2019 06:58:25.407 T: 30.82559967041015 [C]; A:[-28, 54, 194]; H: 68.676513671875
SENSE daad 303 24-04-2019 06:58:23.366 T: 29.32799911499023 [C]; A:[150, 56, 194]; H: 71.61383056640625
SENSE daaa 407 24-04-2019 06:58:25.842 T: 30.82559967041015 [C]; A:[-30, 60, 198]; H: 68.676513671875
SENSE daaa 408 24-04-2019 06:58:26.197 T: 30.76319885253906 [C]; A:[-30, 52, 198]; H: 68.676513671875
SENSE daab 331 24-04-2019 06:58:23.995 T: 30.0767993927002 [C]; A:[-18, -62, 216]; H: 70.171875
SENSE daaa 409 24-04-2019 06:58:26.658 T: 30.82559967041015 [C]; A:[-28, 54, 186]; H: 68.676513671875
SENSE daab 332 24-04-2019 06:58:24.440 T: 30.0143985748291 [C]; A:[-16, -60, 218]; H: 70.171875
SENSE daaa 410 24-04-2019 06:58:27.098 T: 30.82559967041015 [C]; A:[-32, 60, 194]; H: 68.676513671875
SENSE daab 333 24-04-2019 06:58:24.844 T: 30.0767993927002 [C]; A:[-16, -58, 210]; H: 70.171875
SENSE daac 302 24-04-2019 06:58:25.080 T: 28.82879829406738 [C]; A:[-30, 0, 224]; H: 72.74298095703125
SENSE daad 307 24-04-2019 06:58:25.329 T: 29.26559829711914 [C]; A:[148, 54, 188]; H: 71.58331298828125
SENSE daaa 412 24-04-2019 06:58:27.968 T: 30.76319885253906 [C]; A:[-26, 56, 190]; H: 68.676513671875
SENSE daaa 413 24-04-2019 06:58:28.323 T: 30.76319885253906 [C]; A:[-30, 60, 196]; H: 68.676513671875
SENSE daad 308 24-04-2019 06:58:25.834 T: 29.26559829711914 [C]; A:[150, 56, 194]; H: 71.5604248046875
SENSE daaa 414 24-04-2019 06:58:28.773 T: 30.76319885253906 [C]; A:[-28, 54, 192]; H: 68.676513671875
SENSE daad 309 24-04-2019 06:58:26.237 T: 29.32799911499023 [C]; A:[152, 56, 196]; H: 71.5299072265625
SENSE daab 338 24-04-2019 06:58:27.030 T: 30.0767993927002 [C]; A:[-18, -58, 218]; H: 70.171875
SENSE daad 310 24-04-2019 06:58:26.684 T: 29.32799911499023 [C]; A:[154, 50, 196]; H: 71.4993896484375
SENSE daaa 415 24-04-2019 06:58:29.378 T: 30.82559967041015 [C]; A:[-26, 54, 194]; H: 68.676513671875
SENSE daaa 416 24-04-2019 06:58:29.753 T: 30.76319885253906 [C]; A:[-32, 60, 196]; H: 68.676513671875
SENSE daab 339 24-04-2019 06:58:27.829 T: 30.0767993927002 [C]; A:[-18, -62, 218]; H: 70.171875
SENSE daaa 417 24-04-2019 06:58:30.193 T: 30.82559967041015 [C]; A:[-32, 58, 192]; H: 68.676513671875
SENSE daaa 418 24-04-2019 06:58:30.548 T: 30.82559967041015 [C]; A:[-32, 60, 192]; H: 68.676513671875
SENSE daaa 419 24-04-2019 06:58:30.874 T: 30.76319885253906 [C]; A:[-32, 56, 192]; H: 68.676513671875
SENSE daab 341 24-04-2019 06:58:28.650 T: 30.0767993927002 [C]; A:[-18, -64, 216]; H: 70.171875
SENSE daaa 420 24-04-2019 06:58:31.303 T: 30.82559967041015 [C]; A:[-32, 58, 192]; H: 68.676513671875
SENSE daab 342 24-04-2019 06:58:29.092 T: 30.0767993927002 [C]; A:[-18, -62, 212]; H: 70.171875
SENSE daaa 421 24-04-2019 06:58:31.733 T: 30.76319885253906 [C]; A:[-32, 58, 194]; H: 68.676513671875
SENSE daad 313 24-04-2019 06:58:28.760 T: 29.32799911499023 [C]; A:[152, 54, 194]; H: 71.392578125
SENSE daaa 422 24-04-2019 06:58:32.163 T: 30.76319885253906 [C]; A:[-32, 58, 194]; H: 68.676513671875
SENSE daad 316 24-04-2019 06:58:29.660 T: 29.32799911499023 [C]; A:[156, 50, 194]; H: 71.27813720703125
SENSE daab 344 24-04-2019 06:58:30.124 T: 30.0767993927002 [C]; A:[-16, -58, 216]; H: 70.171875
SENSE daac 311 24-04-2019 06:58:29.929 T: 28.89119911193847 [C]; A:[-28, 0, 228]; H: 72.643798828125
SENSE daaa 423 24-04-2019 06:58:32.704 T: 30.82559967041015 [C]; A:[-28, 60, 194]; H: 68.676513671875
SENSE daaa 424 24-04-2019 06:58:33.069 T: 30.76319885253906 [C]; A:[-32, 60, 200]; H: 68.676513671875
SENSE daab 346 24-04-2019 06:58:31.166 T: 30.0767993927002 [C]; A:[-16, -64, 224]; H: 70.171875
SENSE daac 314 24-04-2019 06:58:31.408 T: 28.89119911193847 [C]; A:[-28, 0, 232]; H: 72.61328125
SENSE daab 347 24-04-2019 06:58:31.667 T: 30.0767993927002 [C]; A:[-20, -60, 220]; H: 70.171875
SENSE daad 320 24-04-2019 06:58:31.649 T: 29.39039993286132 [C]; A:[144, 56, 192]; H: 70.97296142578125
SENSE daaa 425 24-04-2019 06:58:33.719 T: 30.76319885253906 [C]; A:[-32, 56, 192]; H: 68.676513671875
SENSE daad 321 24-04-2019 06:58:32.157 T: 29.32799911499023 [C]; A:[152, 58, 194]; H: 70.91192626953125
SENSE daac 316 24-04-2019 06:58:32.381 T: 28.89119911193847 [C]; A:[-32, -2, 230]; H: 72.61328125
SENSE daaa 426 24-04-2019 06:58:34.219 T: 30.76319885253906 [C]; A:[-26, 60, 192]; H: 68.676513671875
SENSE daaa 427 24-04-2019 06:58:34.574 T: 30.76319885253906 [C]; A:[-32, 54, 194]; H: 68.676513671875
SENSE daaa 428 24-04-2019 06:58:34.940 T: 30.76319885253906 [C]; A:[-30, 58, 198]; H: 68.676513671875
SENSE daac 317 24-04-2019 06:58:33.205 T: 28.89119911193847 [C]; A:[-28, 0, 224]; H: 72.61328125
SENSE daaa 429 24-04-2019 06:58:35.374 T: 30.82559967041015 [C]; A:[-30, 56, 194]; H: 68.676513671875
SENSE daab 350 24-04-2019 06:58:33.425 T: 30.0767993927002 [C]; A:[-12, -62, 212]; H: 70.141357421875
SENSE daaa 430 24-04-2019 06:58:35.805 T: 30.82559967041015 [C]; A:[-34, 60, 190]; H: 68.676513671875
SENSE daaa 431 24-04-2019 06:58:36.160 T: 30.82559967041015 [C]; A:[-30, 54, 194]; H: 68.676513671875
SENSE daab 351 24-04-2019 06:58:34.015 T: 30.0767993927002 [C]; A:[-16, -64, 208]; H: 70.141357421875
SENSE daaa 432 24-04-2019 06:58:36.600 T: 30.76319885253906 [C]; A:[-28, 56, 194]; H: 68.676513671875
SENSE daac 319 24-04-2019 06:58:34.254 T: 28.89119911193847 [C]; A:[-36, 0, 234]; H: 72.61328125
SENSE daaa 433 24-04-2019 06:58:37.055 T: 30.82559967041015 [C]; A:[-30, 56, 192]; H: 68.676513671875
SENSE daaa 434 24-04-2019 06:58:37.415 T: 30.82559967041015 [C]; A:[-28, 56, 198]; H: 68.676513671875
SENSE daaa 435 24-04-2019 06:58:37.770 T: 30.82559967041015 [C]; A:[-28, 54, 198]; H: 68.676513671875
SENSE daab 354 24-04-2019 06:58:35.238 T: 30.0767993927002 [C]; A:[-18, -58, 220]; H: 70.141357421875
SENSE daaa 436 24-04-2019 06:58:38.195 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 68.70703125
SENSE daab 355 24-04-2019 06:58:35.669 T: 30.0767993927002 [C]; A:[-18, -60, 214]; H: 70.1871337890625
SENSE daaa 437 24-04-2019 06:58:38.580 T: 30.82559967041015 [C]; A:[-30, 60, 194]; H: 68.70703125
SENSE daaa 438 24-04-2019 06:58:38.935 T: 30.76319885253906 [C]; A:[-34, 62, 188]; H: 68.676513671875
SENSE daab 357 24-04-2019 06:58:36.500 T: 30.0767993927002 [C]; A:[-20, -64, 212]; H: 70.14898681640625
SENSE daaa 439 24-04-2019 06:58:39.336 T: 30.76319885253906 [C]; A:[-26, 54, 200]; H: 68.70703125
SENSE daab 358 24-04-2019 06:58:36.908 T: 30.0767993927002 [C]; A:[-16, -54, 212]; H: 70.11083984375
SENSE daad 330 24-04-2019 06:58:37.013 T: 29.39039993286132 [C]; A:[152, 54, 198]; H: 70.60675048828125
SENSE daaa 440 24-04-2019 06:58:39.841 T: 30.76319885253906 [C]; A:[-28, 58, 192]; H: 68.70703125
SENSE daac 325 24-04-2019 06:58:37.624 T: 28.89119911193847 [C]; A:[-24, 0, 228]; H: 72.71246337890625
SENSE daaa 441 24-04-2019 06:58:40.266 T: 30.82559967041015 [C]; A:[-30, 50, 192]; H: 68.70703125
SENSE daac 326 24-04-2019 06:58:38.009 T: 28.95359992980957 [C]; A:[-32, 0, 224]; H: 72.71246337890625
SENSE daad 331 24-04-2019 06:58:37.887 T: 29.39039993286132 [C]; A:[156, 58, 192]; H: 70.60675048828125
SENSE daaa 442 24-04-2019 06:58:40.811 T: 30.82559967041015 [C]; A:[-26, 54, 196]; H: 68.70703125
SENSE daac 328 24-04-2019 06:58:39.084 T: 28.89119911193847 [C]; A:[-26, -4, 228]; H: 72.71246337890625
SENSE daaa 443 24-04-2019 06:58:41.257 T: 30.76319885253906 [C]; A:[-24, 58, 198]; H: 68.70703125
SENSE daab 363 24-04-2019 06:58:39.630 T: 30.0767993927002 [C]; A:[-16, -60, 212]; H: 70.11846923828125
SENSE daaa 445 24-04-2019 06:58:41.991 T: 30.76319885253906 [C]; A:[-32, 56, 194]; H: 68.70703125
SENSE daaa 446 24-04-2019 06:58:42.346 T: 30.82559967041015 [C]; A:[-28, 56, 194]; H: 68.70703125
SENSE daab 364 24-04-2019 06:58:40.130 T: 30.13919830322265 [C]; A:[-14, -62, 212]; H: 70.11846923828125
SENSE daaa 447 24-04-2019 06:58:42.776 T: 30.76319885253906 [C]; A:[-26, 52, 196]; H: 68.676513671875
SENSE daab 365 24-04-2019 06:58:40.600 T: 30.0767993927002 [C]; A:[-16, -56, 220]; H: 70.11846923828125
SENSE daaa 448 24-04-2019 06:58:43.206 T: 30.76319885253906 [C]; A:[-30, 54, 194]; H: 68.676513671875
SENSE daaa 449 24-04-2019 06:58:43.587 T: 30.76319885253906 [C]; A:[-30, 58, 194]; H: 68.676513671875
SENSE daab 366 24-04-2019 06:58:41.112 T: 30.0767993927002 [C]; A:[-18, -62, 214]; H: 70.080322265625
SENSE daac 332 24-04-2019 06:58:41.357 T: 28.89119911193847 [C]; A:[-32, 0, 230]; H: 72.643798828125
SENSE daaa 450 24-04-2019 06:58:44.052 T: 30.82559967041015 [C]; A:[-32, 60, 192]; H: 68.676513671875
SENSE daab 367 24-04-2019 06:58:41.857 T: 30.0767993927002 [C]; A:[-14, -66, 216]; H: 70.080322265625
SENSE daaa 451 24-04-2019 06:58:44.482 T: 30.76319885253906 [C]; A:[-32, 58, 192]; H: 68.676513671875
SENSE daaa 452 24-04-2019 06:58:44.837 T: 30.76319885253906 [C]; A:[-26, 62, 190]; H: 68.676513671875
SENSE daab 369 24-04-2019 06:58:42.642 T: 30.0767993927002 [C]; A:[-16, -64, 212]; H: 70.11846923828125
SENSE daaa 453 24-04-2019 06:58:45.277 T: 30.82559967041015 [C]; A:[-36, 62, 194]; H: 68.676513671875
SENSE daab 370 24-04-2019 06:58:43.072 T: 30.0767993927002 [C]; A:[-16, -62, 216]; H: 70.11846923828125
SENSE daaa 454 24-04-2019 06:58:45.727 T: 30.82559967041015 [C]; A:[-32, 60, 192]; H: 68.676513671875
SENSE daac 336 24-04-2019 06:58:43.799 T: 28.95359992980957 [C]; A:[-32, -4, 230]; H: 72.61328125
SENSE daaa 455 24-04-2019 06:58:46.157 T: 30.82559967041015 [C]; A:[-26, 54, 192]; H: 68.676513671875
SENSE daad 342 24-04-2019 06:58:44.041 T: 29.39039993286132 [C]; A:[152, 56, 192]; H: 70.33209228515625
SENSE daaa 456 24-04-2019 06:58:46.582 T: 30.76319885253906 [C]; A:[-34, 56, 190]; H: 68.676513671875
SENSE daaa 457 24-04-2019 06:58:46.938 T: 30.76319885253906 [C]; A:[-30, 56, 194]; H: 68.676513671875
SENSE daaa 458 24-04-2019 06:58:47.287 T: 30.76319885253906 [C]; A:[-30, 54, 192]; H: 68.676513671875
SENSE daab 374 24-04-2019 06:58:45.174 T: 30.0767993927002 [C]; A:[-14, -60, 222]; H: 70.04217529296875
SENSE daaa 459 24-04-2019 06:58:47.728 T: 30.76319885253906 [C]; A:[-34, 58, 198]; H: 68.676513671875
SENSE daab 375 24-04-2019 06:58:45.589 T: 30.0767993927002 [C]; A:[-20, -58, 216]; H: 70.04217529296875
SENSE daad 345 24-04-2019 06:58:45.689 T: 29.39039993286132 [C]; A:[150, 54, 196]; H: 70.30157470703125
SENSE daaa 460 24-04-2019 06:58:48.233 T: 30.76319885253906 [C]; A:[-32, 56, 194]; H: 68.676513671875
SENSE daaa 461 24-04-2019 06:58:48.588 T: 30.82559967041015 [C]; A:[-32, 60, 178]; H: 68.676513671875
SENSE daab 377 24-04-2019 06:58:46.449 T: 30.0767993927002 [C]; A:[-12, -58, 214]; H: 70.04217529296875
SENSE daac 341 24-04-2019 06:58:46.696 T: 28.89119911193847 [C]; A:[-32, -6, 226]; H: 72.582763671875
SENSE daaa 462 24-04-2019 06:58:49.058 T: 30.76319885253906 [C]; A:[-32, 56, 186]; H: 68.676513671875
SENSE daaa 463 24-04-2019 06:58:49.413 T: 30.82559967041015 [C]; A:[-26, 60, 194]; H: 68.676513671875
SENSE daaa 464 24-04-2019 06:58:49.779 T: 30.76319885253906 [C]; A:[-32, 56, 192]; H: 68.676513671875
SENSE daab 379 24-04-2019 06:58:47.596 T: 30.0767993927002 [C]; A:[-20, -56, 220]; H: 70.04217529296875
SENSE daaa 465 24-04-2019 06:58:50.233 T: 30.76319885253906 [C]; A:[-30, 58, 192]; H: 68.70703125
SENSE daab 380 24-04-2019 06:58:48.027 T: 30.0767993927002 [C]; A:[-16, -58, 212]; H: 70.04217529296875
SENSE daaa 466 24-04-2019 06:58:50.663 T: 30.76319885253906 [C]; A:[-26, 54, 192]; H: 68.70703125
SENSE daaa 467 24-04-2019 06:58:50.983 T: 30.76319885253906 [C]; A:[-26, 54, 196]; H: 68.70703125
SENSE daac 345 24-04-2019 06:58:48.756 T: 28.95359992980957 [C]; A:[-30, 0, 230]; H: 72.54461669921875
SENSE daaa 468 24-04-2019 06:58:51.409 T: 30.76319885253906 [C]; A:[-32, 60, 194]; H: 68.70703125
SENSE daaa 469 24-04-2019 06:58:51.774 T: 30.76319885253906 [C]; A:[-26, 58, 192]; H: 68.70703125
SENSE daaa 470 24-04-2019 06:58:52.144 T: 30.76319885253906 [C]; A:[-26, 58, 194]; H: 68.70703125
SENSE daad 353 24-04-2019 06:58:49.812 T: 29.45279884338378 [C]; A:[148, 58, 198]; H: 70.19476318359375
SENSE daab 384 24-04-2019 06:58:50.183 T: 30.0767993927002 [C]; A:[-14, -60, 218]; H: 70.04217529296875
SENSE daac 347 24-04-2019 06:58:50.037 T: 28.95359992980957 [C]; A:[-32, 4, 228]; H: 72.54461669921875
SENSE daaa 471 24-04-2019 06:58:52.784 T: 30.82559967041015 [C]; A:[-30, 60, 196]; H: 68.70703125
SENSE daad 355 24-04-2019 06:58:50.676 T: 29.45279884338378 [C]; A:[150, 52, 196]; H: 70.19476318359375
SENSE daab 386 24-04-2019 06:58:51.282 T: 30.0767993927002 [C]; A:[-14, -60, 224]; H: 70.04217529296875
SENSE daaa 472 24-04-2019 06:58:53.289 T: 30.82559967041015 [C]; A:[-34, 58, 190]; H: 68.70703125
SENSE daaa 473 24-04-2019 06:58:53.664 T: 30.82559967041015 [C]; A:[-28, 52, 196]; H: 68.70703125
SENSE daaa 474 24-04-2019 06:58:54.040 T: 30.76319885253906 [C]; A:[-34, 60, 194]; H: 68.70703125
SENSE daab 389 24-04-2019 06:58:52.457 T: 30.0767993927002 [C]; A:[-14, -64, 216]; H: 70.04217529296875
SENSE daac 351 24-04-2019 06:58:52.352 T: 28.95359992980957 [C]; A:[-34, 0, 224]; H: 72.51409912109375
SENSE daaa 476 24-04-2019 06:58:54.859 T: 30.76319885253906 [C]; A:[-32, 54, 192]; H: 68.70703125
SENSE daaa 477 24-04-2019 06:58:55.175 T: 30.82559967041015 [C]; A:[-30, 60, 196]; H: 68.70703125
SENSE daab 390 24-04-2019 06:58:53.084 T: 30.13919830322265 [C]; A:[-16, -62, 216]; H: 70.04217529296875
SENSE daaa 478 24-04-2019 06:58:55.605 T: 30.82559967041015 [C]; A:[-32, 58, 192]; H: 68.70703125
SENSE daac 352 24-04-2019 06:58:53.329 T: 28.95359992980957 [C]; A:[-28, -6, 234]; H: 72.51409912109375
SENSE daaa 479 24-04-2019 06:58:56.010 T: 30.76319885253906 [C]; A:[-28, 54, 192]; H: 68.70703125
