SENSE daaa 1 19-04-2019 09:30:30.244 T: 28.57919883728027 [C]; A:[0, 0, 0]; H: 74.8563232421875
SENSE daab 53 19-04-2019 09:31:53.138 T: 29.14079856872558 [C]; A:[8, -76, 222]; H: 75.80999755859375
SENSE daaa 103 19-04-2019 09:31:53.839 T: 29.14079856872558 [C]; A:[10, -8, 252]; H: 73.29229736328125
SENSE daab 54 19-04-2019 09:31:54.176 T: 29.14079856872558 [C]; A:[6, -68, 208]; H: 75.77947998046875
SENSE daaa 104 19-04-2019 09:31:54.507 T: 29.14079856872558 [C]; A:[10, -14, 248]; H: 73.29229736328125
SENSE daad 50 19-04-2019 09:31:44.768 T: 28.14239883422851 [C]; A:[96, 0, 186]; H: 79.4339599609375
SENSE daaa 105 19-04-2019 09:31:55.164 T: 29.14079856872558 [C]; A:[8, -16, 250]; H: 73.29229736328125
SENSE daab 55 19-04-2019 09:31:54.846 T: 29.14079856872558 [C]; A:[8, -78, 214]; H: 75.77947998046875
SENSE daac 21 19-04-2019 09:31:50.589 T: 30.13919830322265 [C]; A:[10, -24, 230]; H: 73.6356201171875
SENSE daad 51 19-04-2019 09:31:55.729 T: 28.26719856262207 [C]; A:[96, 2, 184]; H: 79.22796630859375
SENSE daac 22 19-04-2019 09:31:56.312 T: 30.20159912109375 [C]; A:[8, -26, 234]; H: 73.41436767578125
SENSE daad 52 19-04-2019 09:31:56.564 T: 28.26719856262207 [C]; A:[98, 0, 182]; H: 79.19744873046875
SENSE daac 23 19-04-2019 09:31:57.014 T: 30.20159912109375 [C]; A:[10, -22, 230]; H: 73.38385009765625
SENSE daad 53 19-04-2019 09:31:57.335 T: 28.26719856262207 [C]; A:[94, 0, 192]; H: 79.16693115234375
SENSE daac 24 19-04-2019 09:31:57.790 T: 30.26399993896484 [C]; A:[10, -30, 230]; H: 73.35333251953125
SENSE daad 54 19-04-2019 09:31:58.104 T: 28.26719856262207 [C]; A:[92, 0, 184]; H: 79.16693115234375
SENSE daac 25 19-04-2019 09:31:58.551 T: 30.26399993896484 [C]; A:[6, -24, 236]; H: 73.3304443359375
SENSE daad 55 19-04-2019 09:31:58.869 T: 28.32959938049316 [C]; A:[94, 0, 186]; H: 79.14404296875
SENSE daac 26 19-04-2019 09:31:59.322 T: 30.26399993896484 [C]; A:[10, -26, 236]; H: 73.2999267578125
SENSE daad 56 19-04-2019 09:31:59.635 T: 28.26719856262207 [C]; A:[100, 0, 182]; H: 79.113525390625
SENSE daac 27 19-04-2019 09:32:00.084 T: 30.26399993896484 [C]; A:[8, -30, 224]; H: 73.2694091796875
SENSE daad 57 19-04-2019 09:32:00.400 T: 28.26719856262207 [C]; A:[96, 2, 190]; H: 79.113525390625
SENSE daab 56 19-04-2019 09:31:55.924 T: 29.20319938659667 [C]; A:[10, -78, 216]; H: 75.7413330078125
