SENSE daaa 1 20-04-2019 14:12:30.635 T: 30.6383991241455 [C]; A:[0, 0, 0]; H: 70.34735107421875
SENSE daab 66 20-04-2019 14:12:57.114 T: 29.26559829711914 [C]; A:[-40, -20, 240]; H: 70.8585205078125
SENSE daad 65 20-04-2019 14:12:56.779 T: 29.32799911499023 [C]; A:[-30, 42, 200]; H: 74.0323486328125
SENSE daad 66 20-04-2019 14:12:57.218 T: 29.32799911499023 [C]; A:[-30, 40, 200]; H: 74.0323486328125
SENSE daaa 72 20-04-2019 14:12:59.720 T: 31.07519912719726 [C]; A:[14, -28, 232]; H: 69.01220703125
SENSE daac 73 20-04-2019 14:12:59.824 T: 30.0767993927002 [C]; A:[120, -12, 206]; H: 69.4852294921875
SENSE daaa 73 20-04-2019 14:13:00.079 T: 31.07519912719726 [C]; A:[14, -30, 236]; H: 69.01220703125
SENSE daac 74 20-04-2019 14:13:00.181 T: 30.0767993927002 [C]; A:[114, -14, 204]; H: 69.4852294921875
SENSE daab 67 20-04-2019 14:12:57.548 T: 29.20319938659667 [C]; A:[-36, -16, 246]; H: 70.8585205078125
SENSE daab 68 20-04-2019 14:12:58.024 T: 29.26559829711914 [C]; A:[-38, -16, 244]; H: 70.8585205078125
SENSE daab 69 20-04-2019 14:12:58.381 T: 29.26559829711914 [C]; A:[-40, -16, 242]; H: 70.8585205078125
SENSE daaa 74 20-04-2019 14:13:00.651 T: 31.07519912719726 [C]; A:[16, -30, 230]; H: 68.98931884765625
SENSE daad 69 20-04-2019 14:12:58.306 T: 29.32799911499023 [C]; A:[-26, 38, 194]; H: 74.0323486328125
SENSE daab 70 20-04-2019 14:12:58.734 T: 29.26559829711914 [C]; A:[-36, -18, 252]; H: 70.8585205078125
SENSE daac 76 20-04-2019 14:13:00.946 T: 30.0767993927002 [C]; A:[114, -16, 208]; H: 69.4852294921875
SENSE daaa 75 20-04-2019 14:13:01.079 T: 31.13759994506835 [C]; A:[10, -34, 232]; H: 68.95880126953125
SENSE daac 77 20-04-2019 14:13:01.304 T: 30.0767993927002 [C]; A:[110, -22, 206]; H: 69.4547119140625
SENSE daaa 76 20-04-2019 14:13:01.432 T: 31.07519912719726 [C]; A:[16, -38, 226]; H: 68.92828369140625
SENSE daac 78 20-04-2019 14:13:01.667 T: 30.0767993927002 [C]; A:[114, -22, 202]; H: 69.4547119140625
SENSE daaa 77 20-04-2019 14:13:01.790 T: 31.13759994506835 [C]; A:[12, -34, 226]; H: 68.9053955078125
SENSE daad 71 20-04-2019 14:12:59.190 T: 29.32799911499023 [C]; A:[-30, 44, 194]; H: 74.0018310546875
SENSE daac 79 20-04-2019 14:13:02.094 T: 30.0767993927002 [C]; A:[112, -18, 206]; H: 69.4547119140625
SENSE daaa 78 20-04-2019 14:13:02.154 T: 31.13759994506835 [C]; A:[14, -30, 226]; H: 68.8748779296875
SENSE daad 72 20-04-2019 14:12:59.553 T: 29.32799911499023 [C]; A:[-30, 42, 196]; H: 74.0018310546875
SENSE daaa 79 20-04-2019 14:13:02.512 T: 31.07519912719726 [C]; A:[16, -34, 230]; H: 68.8748779296875
SENSE daac 80 20-04-2019 14:13:02.521 T: 30.0767993927002 [C]; A:[118, -16, 206]; H: 69.41656494140625
SENSE daab 74 20-04-2019 14:13:00.319 T: 29.26559829711914 [C]; A:[-38, -14, 248]; H: 70.86614990234375
SENSE daac 81 20-04-2019 14:13:02.873 T: 30.0767993927002 [C]; A:[116, -18, 206]; H: 69.41656494140625
SENSE daaa 80 20-04-2019 14:13:02.940 T: 31.07519912719726 [C]; A:[18, -30, 240]; H: 68.8443603515625
SENSE daac 82 20-04-2019 14:13:03.231 T: 30.0767993927002 [C]; A:[116, -16, 208]; H: 69.41656494140625
SENSE daaa 81 20-04-2019 14:13:03.298 T: 31.13759994506835 [C]; A:[16, -36, 234]; H: 68.82147216796875
SENSE daab 75 20-04-2019 14:13:00.889 T: 29.26559829711914 [C]; A:[-34, -22, 242]; H: 70.86614990234375
SENSE daad 76 20-04-2019 14:13:00.748 T: 29.32799911499023 [C]; A:[-32, 36, 224]; H: 74.0018310546875
SENSE daac 83 20-04-2019 14:13:03.673 T: 30.0767993927002 [C]; A:[116, -12, 208]; H: 69.41656494140625
SENSE daaa 83 20-04-2019 14:13:04.055 T: 31.13759994506835 [C]; A:[18, -34, 232]; H: 68.79095458984375
SENSE daac 84 20-04-2019 14:13:04.051 T: 30.0767993927002 [C]; A:[112, -12, 208]; H: 69.38604736328125
SENSE daaa 84 20-04-2019 14:13:04.413 T: 31.13759994506835 [C]; A:[24, -30, 226]; H: 68.798583984375
SENSE daac 85 20-04-2019 14:13:04.403 T: 30.0767993927002 [C]; A:[112, -10, 204]; H: 69.38604736328125
SENSE daab 77 20-04-2019 14:13:01.676 T: 29.26559829711914 [C]; A:[-42, -16, 244]; H: 70.8280029296875
SENSE daad 79 20-04-2019 14:13:01.900 T: 29.39039993286132 [C]; A:[-28, 40, 200]; H: 74.0018310546875
SENSE daaa 85 20-04-2019 14:13:04.841 T: 31.13759994506835 [C]; A:[30, -30, 224]; H: 68.798583984375
SENSE daac 86 20-04-2019 14:13:04.835 T: 30.0767993927002 [C]; A:[118, -10, 204]; H: 69.35552978515625
SENSE daab 79 20-04-2019 14:13:02.396 T: 29.26559829711914 [C]; A:[-38, -20, 246]; H: 70.8280029296875
SENSE daad 80 20-04-2019 14:13:02.321 T: 29.39039993286132 [C]; A:[-30, 44, 194]; H: 74.0018310546875
SENSE daab 80 20-04-2019 14:13:02.756 T: 29.26559829711914 [C]; A:[-36, -14, 246]; H: 70.86614990234375
SENSE daac 87 20-04-2019 14:13:05.287 T: 30.13919830322265 [C]; A:[110, -10, 204]; H: 69.35552978515625
SENSE daaa 86 20-04-2019 14:13:05.363 T: 31.19999885559082 [C]; A:[12, -26, 230]; H: 68.737548828125
SENSE daad 81 20-04-2019 14:13:02.751 T: 29.39039993286132 [C]; A:[-28, 40, 200]; H: 74.0018310546875
SENSE daad 82 20-04-2019 14:13:03.106 T: 29.39039993286132 [C]; A:[-24, 36, 196]; H: 74.0018310546875
SENSE daaa 87 20-04-2019 14:13:05.717 T: 31.13759994506835 [C]; A:[16, -34, 224]; H: 68.737548828125
SENSE daac 88 20-04-2019 14:13:05.804 T: 30.0767993927002 [C]; A:[120, -16, 232]; H: 69.35552978515625
SENSE daab 82 20-04-2019 14:13:03.538 T: 29.26559829711914 [C]; A:[-40, -12, 240]; H: 70.86614990234375
SENSE daaa 88 20-04-2019 14:13:06.175 T: 31.19999885559082 [C]; A:[14, -30, 230]; H: 68.737548828125
SENSE daac 89 20-04-2019 14:13:06.201 T: 30.13919830322265 [C]; A:[118, -8, 204]; H: 69.35552978515625
SENSE daaa 89 20-04-2019 14:13:06.538 T: 31.13759994506835 [C]; A:[12, -26, 234]; H: 68.737548828125
SENSE daac 90 20-04-2019 14:13:06.559 T: 30.13919830322265 [C]; A:[118, -16, 202]; H: 69.35552978515625
SENSE daad 86 20-04-2019 14:13:04.635 T: 29.32799911499023 [C]; A:[-26, 44, 196]; H: 73.97894287109375
SENSE daaa 90 20-04-2019 14:13:06.906 T: 31.19999885559082 [C]; A:[16, -30, 234]; H: 68.71466064453125
SENSE daac 91 20-04-2019 14:13:06.986 T: 30.0767993927002 [C]; A:[116, -18, 206]; H: 69.32501220703125
SENSE daab 85 20-04-2019 14:13:04.657 T: 29.26559829711914 [C]; A:[-38, -20, 246]; H: 70.83563232421875
SENSE daaa 91 20-04-2019 14:13:07.334 T: 31.19999885559082 [C]; A:[16, -30, 232]; H: 68.71466064453125
SENSE daac 92 20-04-2019 14:13:07.349 T: 30.13919830322265 [C]; A:[112, -12, 204]; H: 69.32501220703125
SENSE daaa 92 20-04-2019 14:13:07.692 T: 31.19999885559082 [C]; A:[16, -34, 236]; H: 68.68414306640625
SENSE daac 93 20-04-2019 14:13:07.701 T: 30.0767993927002 [C]; A:[114, -14, 204]; H: 69.32501220703125
SENSE daab 86 20-04-2019 14:13:05.086 T: 29.26559829711914 [C]; A:[-38, -18, 238]; H: 70.7974853515625
SENSE daaa 93 20-04-2019 14:13:08.115 T: 31.19999885559082 [C]; A:[16, -30, 238]; H: 68.68414306640625
SENSE daac 94 20-04-2019 14:13:08.107 T: 30.13919830322265 [C]; A:[114, -16, 204]; H: 69.3631591796875
SENSE daab 87 20-04-2019 14:13:05.602 T: 29.26559829711914 [C]; A:[-38, -14, 250]; H: 70.83563232421875
SENSE daac 95 20-04-2019 14:13:08.461 T: 30.13919830322265 [C]; A:[116, -18, 204]; H: 69.29449462890625
SENSE daaa 94 20-04-2019 14:13:08.558 T: 31.19999885559082 [C]; A:[14, -30, 234]; H: 68.65362548828125
SENSE daac 96 20-04-2019 14:13:08.819 T: 30.13919830322265 [C]; A:[114, -16, 196]; H: 69.3326416015625
SENSE daaa 95 20-04-2019 14:13:08.959 T: 31.19999885559082 [C]; A:[18, -28, 234]; H: 68.65362548828125
SENSE daab 90 20-04-2019 14:13:06.792 T: 29.26559829711914 [C]; A:[-42, -16, 244]; H: 70.83563232421875
SENSE daac 97 20-04-2019 14:13:09.172 T: 30.13919830322265 [C]; A:[120, -16, 202]; H: 69.3326416015625
SENSE daaa 96 20-04-2019 14:13:09.433 T: 31.19999885559082 [C]; A:[16, -30, 230]; H: 68.6307373046875
SENSE daad 90 20-04-2019 14:13:06.437 T: 29.39039993286132 [C]; A:[-28, 40, 196]; H: 73.97894287109375
SENSE daad 91 20-04-2019 14:13:06.787 T: 29.39039993286132 [C]; A:[-32, 38, 198]; H: 73.97894287109375
SENSE daab 92 20-04-2019 14:13:07.579 T: 29.26559829711914 [C]; A:[-40, -18, 246]; H: 70.83563232421875
SENSE daaa 97 20-04-2019 14:13:09.890 T: 31.19999885559082 [C]; A:[16, -28, 234]; H: 68.6307373046875
SENSE daac 99 20-04-2019 14:13:10.006 T: 30.13919830322265 [C]; A:[118, -10, 204]; H: 69.3326416015625
SENSE daab 94 20-04-2019 14:13:08.367 T: 29.32799911499023 [C]; A:[-38, -14, 246]; H: 70.83563232421875
SENSE daac 100 20-04-2019 14:13:10.364 T: 30.13919830322265 [C]; A:[118, -12, 210]; H: 69.3021240234375
SENSE daab 95 20-04-2019 14:13:08.801 T: 29.26559829711914 [C]; A:[-34, -14, 246]; H: 70.83563232421875
SENSE daaa 99 20-04-2019 14:13:10.733 T: 31.19999885559082 [C]; A:[14, -28, 234]; H: 68.5697021484375
SENSE daac 101 20-04-2019 14:13:10.716 T: 30.13919830322265 [C]; A:[114, -10, 206]; H: 69.3021240234375
SENSE daab 96 20-04-2019 14:13:09.205 T: 29.26559829711914 [C]; A:[-36, -20, 244]; H: 70.83563232421875
SENSE daac 102 20-04-2019 14:13:11.079 T: 30.13919830322265 [C]; A:[112, -20, 202]; H: 69.3021240234375
SENSE daaa 100 20-04-2019 14:13:11.166 T: 31.26239967346191 [C]; A:[16, -26, 236]; H: 68.5697021484375
SENSE daad 95 20-04-2019 14:13:08.337 T: 29.32799911499023 [C]; A:[-28, 40, 192]; H: 73.97894287109375
SENSE daad 96 20-04-2019 14:13:08.694 T: 29.39039993286132 [C]; A:[-32, 42, 200]; H: 73.94842529296875
SENSE daaa 101 20-04-2019 14:13:11.524 T: 31.26239967346191 [C]; A:[14, -24, 228]; H: 68.5391845703125
SENSE daad 97 20-04-2019 14:13:09.046 T: 29.39039993286132 [C]; A:[-30, 40, 198]; H: 73.986572265625
SENSE daac 103 20-04-2019 14:13:11.690 T: 30.13919830322265 [C]; A:[112, -12, 202]; H: 69.2716064453125
SENSE daac 103 20-04-2019 14:13:11.690 T: 30.13919830322265 [C]; A:[112, -12, 202]; H: 69.2716064453125
SENSE daab 97 20-04-2019 14:13:09.675 T: 29.26559829711914 [C]; A:[-34, -18, 242]; H: 70.80511474609375
SENSE daaa 102 20-04-2019 14:13:11.972 T: 31.26239967346191 [C]; A:[18, -30, 232]; H: 68.51629638671875
SENSE daad 98 20-04-2019 14:13:09.397 T: 29.39039993286132 [C]; A:[-30, 44, 200]; H: 73.986572265625
SENSE daac 104 20-04-2019 14:13:12.137 T: 30.13919830322265 [C]; A:[118, -8, 204]; H: 69.2716064453125
SENSE daaa 103 20-04-2019 14:13:12.336 T: 31.26239967346191 [C]; A:[14, -32, 226]; H: 68.51629638671875
SENSE daad 99 20-04-2019 14:13:09.879 T: 29.39039993286132 [C]; A:[-28, 42, 202]; H: 73.986572265625
SENSE daad 100 20-04-2019 14:13:10.233 T: 29.39039993286132 [C]; A:[-30, 40, 198]; H: 73.986572265625
SENSE daab 98 20-04-2019 14:13:10.146 T: 29.32799911499023 [C]; A:[-44, -10, 244]; H: 70.80511474609375
SENSE daad 101 20-04-2019 14:13:10.591 T: 29.39039993286132 [C]; A:[-30, 40, 192]; H: 73.96368408203125
SENSE daad 102 20-04-2019 14:13:10.946 T: 29.39039993286132 [C]; A:[-34, 40, 194]; H: 73.96368408203125
SENSE daad 103 20-04-2019 14:13:11.304 T: 29.39039993286132 [C]; A:[-26, 44, 198]; H: 73.96368408203125
SENSE daaa 104 20-04-2019 14:13:12.763 T: 31.26239967346191 [C]; A:[20, -30, 234]; H: 68.48577880859375
SENSE daac 105 20-04-2019 14:13:12.862 T: 30.20159912109375 [C]; A:[116, -14, 210]; H: 69.2716064453125
SENSE daaa 105 20-04-2019 14:13:13.163 T: 31.26239967346191 [C]; A:[14, -26, 230]; H: 68.45526123046875
SENSE daac 106 20-04-2019 14:13:13.220 T: 30.20159912109375 [C]; A:[112, -10, 206]; H: 69.2716064453125
SENSE daab 100 20-04-2019 14:13:10.978 T: 29.26559829711914 [C]; A:[-34, -14, 248]; H: 70.80511474609375
SENSE daad 104 20-04-2019 14:13:11.937 T: 29.39039993286132 [C]; A:[-28, 44, 200]; H: 73.96368408203125
SENSE daac 107 20-04-2019 14:13:13.657 T: 30.13919830322265 [C]; A:[118, -14, 200]; H: 69.2410888671875
SENSE daaa 107 20-04-2019 14:13:13.938 T: 31.32479858398437 [C]; A:[14, -28, 230]; H: 68.45526123046875
SENSE daac 108 20-04-2019 14:13:14.020 T: 30.13919830322265 [C]; A:[116, -10, 206]; H: 69.2410888671875
SENSE daab 102 20-04-2019 14:13:11.764 T: 29.32799911499023 [C]; A:[-36, -18, 246]; H: 70.80511474609375
SENSE daaa 108 20-04-2019 14:13:14.381 T: 31.32479858398437 [C]; A:[14, -30, 234]; H: 68.432373046875
SENSE daac 109 20-04-2019 14:13:14.382 T: 30.13919830322265 [C]; A:[114, -14, 200]; H: 69.2410888671875
SENSE daac 110 20-04-2019 14:13:14.734 T: 30.20159912109375 [C]; A:[114, -10, 200]; H: 69.2410888671875
SENSE daab 104 20-04-2019 14:13:12.578 T: 29.26559829711914 [C]; A:[-36, -16, 250]; H: 70.80511474609375
SENSE daaa 110 20-04-2019 14:13:15.137 T: 31.32479858398437 [C]; A:[14, -32, 232]; H: 68.40185546875
SENSE daac 111 20-04-2019 14:13:15.092 T: 30.13919830322265 [C]; A:[116, -14, 204]; H: 69.20294189453125
SENSE daab 105 20-04-2019 14:13:13.007 T: 29.26559829711914 [C]; A:[-38, -16, 246]; H: 70.80511474609375
SENSE daac 112 20-04-2019 14:13:15.450 T: 30.20159912109375 [C]; A:[118, -14, 208]; H: 69.20294189453125
SENSE daaa 111 20-04-2019 14:13:15.565 T: 31.32479858398437 [C]; A:[16, -32, 234]; H: 68.40185546875
SENSE daad 107 20-04-2019 14:13:13.454 T: 29.39039993286132 [C]; A:[-28, 42, 190]; H: 73.93316650390625
SENSE daaa 112 20-04-2019 14:13:15.919 T: 31.32479858398437 [C]; A:[14, -28, 234]; H: 68.371337890625
SENSE daac 113 20-04-2019 14:13:15.877 T: 30.20159912109375 [C]; A:[118, -14, 200]; H: 69.20294189453125
SENSE daab 106 20-04-2019 14:13:13.412 T: 29.32799911499023 [C]; A:[-38, -18, 244]; H: 70.80511474609375
SENSE daad 108 20-04-2019 14:13:13.892 T: 29.39039993286132 [C]; A:[-30, 40, 198]; H: 73.93316650390625
SENSE daac 114 20-04-2019 14:13:16.314 T: 30.20159912109375 [C]; A:[116, -16, 208]; H: 69.17242431640625
SENSE daaa 114 20-04-2019 14:13:16.676 T: 31.32479858398437 [C]; A:[16, -32, 230]; H: 68.37896728515625
SENSE daac 115 20-04-2019 14:13:16.676 T: 30.20159912109375 [C]; A:[114, -16, 206]; H: 69.17242431640625
SENSE daab 108 20-04-2019 14:13:14.181 T: 29.26559829711914 [C]; A:[-36, -10, 250]; H: 70.80511474609375
SENSE daac 116 20-04-2019 14:13:17.034 T: 30.20159912109375 [C]; A:[116, -14, 204]; H: 69.17242431640625
SENSE daaa 115 20-04-2019 14:13:17.103 T: 31.32479858398437 [C]; A:[12, -28, 232]; H: 68.3408203125
SENSE daac 117 20-04-2019 14:13:17.392 T: 30.20159912109375 [C]; A:[118, -14, 210]; H: 69.17242431640625
SENSE daaa 116 20-04-2019 14:13:17.456 T: 31.32479858398437 [C]; A:[14, -30, 230]; H: 68.31793212890625
SENSE daab 110 20-04-2019 14:13:14.948 T: 29.26559829711914 [C]; A:[-44, -16, 244]; H: 70.751708984375
SENSE daab 111 20-04-2019 14:13:15.377 T: 29.26559829711914 [C]; A:[-34, -16, 246]; H: 70.751708984375
SENSE daac 118 20-04-2019 14:13:17.744 T: 30.20159912109375 [C]; A:[114, -10, 202]; H: 69.14190673828125
SENSE daaa 117 20-04-2019 14:13:17.954 T: 31.38719940185546 [C]; A:[14, -32, 236]; H: 68.31793212890625
SENSE daad 113 20-04-2019 14:13:15.674 T: 29.39039993286132 [C]; A:[-30, 42, 196]; H: 73.90264892578125
SENSE daaa 118 20-04-2019 14:13:18.312 T: 31.38719940185546 [C]; A:[14, -26, 236]; H: 68.31793212890625
SENSE daad 114 20-04-2019 14:13:16.113 T: 29.45279884338378 [C]; A:[-26, 40, 196]; H: 73.90264892578125
SENSE daab 113 20-04-2019 14:13:16.156 T: 29.32799911499023 [C]; A:[-36, -16, 252]; H: 70.751708984375
SENSE daac 120 20-04-2019 14:13:18.594 T: 30.20159912109375 [C]; A:[116, -14, 206]; H: 69.14190673828125
SENSE daaa 119 20-04-2019 14:13:18.750 T: 31.38719940185546 [C]; A:[18, -30, 234]; H: 68.28741455078125
SENSE daac 121 20-04-2019 14:13:18.946 T: 30.20159912109375 [C]; A:[120, -14, 200]; H: 69.11138916015625
SENSE daaa 120 20-04-2019 14:13:19.104 T: 31.38719940185546 [C]; A:[12, -26, 240]; H: 68.2645263671875
SENSE daac 122 20-04-2019 14:13:19.309 T: 30.20159912109375 [C]; A:[116, -10, 202]; H: 69.11138916015625
SENSE daaa 121 20-04-2019 14:13:19.462 T: 31.38719940185546 [C]; A:[16, -32, 232]; H: 68.2645263671875
SENSE daac 123 20-04-2019 14:13:19.662 T: 30.20159912109375 [C]; A:[116, -14, 196]; H: 69.0732421875
SENSE daaa 122 20-04-2019 14:13:19.820 T: 31.38719940185546 [C]; A:[14, -32, 234]; H: 68.2645263671875
SENSE daad 117 20-04-2019 14:13:17.260 T: 29.45279884338378 [C]; A:[-30, 42, 204]; H: 73.90264892578125
SENSE daab 116 20-04-2019 14:13:17.343 T: 29.32799911499023 [C]; A:[-36, -16, 250]; H: 70.751708984375
SENSE daac 124 20-04-2019 14:13:20.089 T: 30.20159912109375 [C]; A:[116, -20, 200]; H: 69.0732421875
SENSE daaa 123 20-04-2019 14:13:20.290 T: 31.38719940185546 [C]; A:[12, -28, 236]; H: 68.2340087890625
SENSE daad 118 20-04-2019 14:13:17.618 T: 29.39039993286132 [C]; A:[-32, 42, 194]; H: 73.90264892578125
SENSE daad 119 20-04-2019 14:13:17.975 T: 29.45279884338378 [C]; A:[-28, 40, 196]; H: 73.90264892578125
SENSE daac 125 20-04-2019 14:13:20.600 T: 30.13919830322265 [C]; A:[116, -12, 204]; H: 69.0732421875
SENSE daaa 124 20-04-2019 14:13:20.662 T: 31.38719940185546 [C]; A:[18, -32, 238]; H: 68.2034912109375
SENSE daab 118 20-04-2019 14:13:18.200 T: 29.32799911499023 [C]; A:[-36, -12, 248]; H: 70.751708984375
SENSE daad 120 20-04-2019 14:13:18.396 T: 29.39039993286132 [C]; A:[-30, 34, 198]; H: 73.90264892578125
SENSE daac 126 20-04-2019 14:13:21.042 T: 30.20159912109375 [C]; A:[122, -14, 204]; H: 69.0732421875
SENSE daaa 125 20-04-2019 14:13:21.094 T: 31.32479858398437 [C]; A:[14, -34, 226]; H: 68.2034912109375
SENSE daab 119 20-04-2019 14:13:18.562 T: 29.32799911499023 [C]; A:[-40, -14, 252]; H: 70.751708984375
SENSE daac 127 20-04-2019 14:13:21.405 T: 30.26399993896484 [C]; A:[118, -14, 208]; H: 69.042724609375
SENSE daaa 126 20-04-2019 14:13:21.532 T: 31.44959831237792 [C]; A:[14, -30, 228]; H: 68.2034912109375
SENSE daac 128 20-04-2019 14:13:21.758 T: 30.20159912109375 [C]; A:[116, -14, 198]; H: 69.042724609375
SENSE daaa 127 20-04-2019 14:13:21.931 T: 31.38719940185546 [C]; A:[18, -28, 230]; H: 68.18060302734375
SENSE daad 123 20-04-2019 14:13:19.533 T: 29.45279884338378 [C]; A:[-32, 44, 192]; H: 73.87213134765625
SENSE daad 124 20-04-2019 14:13:19.889 T: 29.45279884338378 [C]; A:[-32, 44, 192]; H: 73.87213134765625
SENSE daaa 128 20-04-2019 14:13:22.294 T: 31.38719940185546 [C]; A:[16, -32, 230]; H: 68.15008544921875
SENSE daac 129 20-04-2019 14:13:22.269 T: 30.20159912109375 [C]; A:[120, -16, 204]; H: 69.042724609375
SENSE daab 123 20-04-2019 14:13:20.058 T: 29.32799911499023 [C]; A:[-36, -18, 242]; H: 70.72119140625
SENSE daad 125 20-04-2019 14:13:20.323 T: 29.45279884338378 [C]; A:[-32, 40, 196]; H: 73.87213134765625
SENSE daac 130 20-04-2019 14:13:22.711 T: 30.26399993896484 [C]; A:[116, -14, 208]; H: 69.042724609375
SENSE daaa 130 20-04-2019 14:13:23.050 T: 31.38719940185546 [C]; A:[16, -30, 226]; H: 68.15008544921875
SENSE daac 131 20-04-2019 14:13:23.069 T: 30.20159912109375 [C]; A:[118, -10, 202]; H: 69.042724609375
SENSE daab 125 20-04-2019 14:13:20.905 T: 29.32799911499023 [C]; A:[-38, -18, 242]; H: 70.72119140625
SENSE daaa 131 20-04-2019 14:13:23.483 T: 31.38719940185546 [C]; A:[12, -26, 224]; H: 68.11956787109375
SENSE daac 132 20-04-2019 14:13:23.469 T: 30.20159912109375 [C]; A:[114, -14, 204]; H: 69.01220703125
SENSE daab 126 20-04-2019 14:13:21.350 T: 29.32799911499023 [C]; A:[-40, -16, 248]; H: 70.72119140625
SENSE daac 133 20-04-2019 14:13:23.829 T: 30.26399993896484 [C]; A:[114, -12, 208]; H: 69.01220703125
SENSE daab 127 20-04-2019 14:13:21.778 T: 29.32799911499023 [C]; A:[-38, -18, 244]; H: 70.72119140625
SENSE daac 134 20-04-2019 14:13:24.181 T: 30.26399993896484 [C]; A:[120, -12, 200]; H: 69.01220703125
SENSE daaa 133 20-04-2019 14:13:24.304 T: 31.38719940185546 [C]; A:[18, -30, 232]; H: 68.0966796875
SENSE daab 128 20-04-2019 14:13:22.176 T: 29.32799911499023 [C]; A:[-38, -14, 248]; H: 70.69830322265625
SENSE daac 135 20-04-2019 14:13:24.554 T: 30.20159912109375 [C]; A:[120, -16, 200]; H: 69.01220703125
SENSE daab 129 20-04-2019 14:13:22.544 T: 29.32799911499023 [C]; A:[-40, -16, 244]; H: 70.72119140625
SENSE daaa 134 20-04-2019 14:13:24.817 T: 31.51199913024902 [C]; A:[16, -30, 232]; H: 68.066162109375
SENSE daad 129 20-04-2019 14:13:21.992 T: 29.45279884338378 [C]; A:[-32, 46, 196]; H: 73.87213134765625
SENSE daac 136 20-04-2019 14:13:24.976 T: 30.26399993896484 [C]; A:[112, -8, 204]; H: 69.01220703125
SENSE daab 130 20-04-2019 14:13:22.936 T: 29.32799911499023 [C]; A:[-40, -16, 244]; H: 70.69830322265625
SENSE daab 131 20-04-2019 14:13:23.293 T: 29.26559829711914 [C]; A:[-36, -18, 238]; H: 70.69830322265625
SENSE daad 130 20-04-2019 14:13:22.503 T: 29.45279884338378 [C]; A:[-28, 42, 198]; H: 73.87213134765625
SENSE daaa 135 20-04-2019 14:13:25.324 T: 31.44959831237792 [C]; A:[16, -24, 230]; H: 68.03564453125
SENSE daac 137 20-04-2019 14:13:25.408 T: 30.26399993896484 [C]; A:[120, -14, 206]; H: 69.01220703125
SENSE daab 132 20-04-2019 14:13:23.723 T: 29.32799911499023 [C]; A:[-38, -14, 246]; H: 70.69830322265625
SENSE daaa 136 20-04-2019 14:13:25.767 T: 31.44959831237792 [C]; A:[12, -28, 230]; H: 68.03564453125
SENSE daac 138 20-04-2019 14:13:25.766 T: 30.26399993896484 [C]; A:[120, -14, 204]; H: 68.981689453125
SENSE daab 133 20-04-2019 14:13:24.115 T: 29.32799911499023 [C]; A:[-38, -16, 248]; H: 70.69830322265625
SENSE daac 139 20-04-2019 14:13:26.118 T: 30.26399993896484 [C]; A:[114, -8, 202]; H: 68.981689453125
SENSE daab 134 20-04-2019 14:13:24.551 T: 29.32799911499023 [C]; A:[-38, -14, 248]; H: 70.69830322265625
SENSE daac 140 20-04-2019 14:13:26.481 T: 30.26399993896484 [C]; A:[120, -10, 210]; H: 68.981689453125
SENSE daaa 138 20-04-2019 14:13:26.603 T: 31.44959831237792 [C]; A:[12, -32, 234]; H: 67.98223876953125
SENSE daad 133 20-04-2019 14:13:23.696 T: 29.45279884338378 [C]; A:[-24, 38, 200]; H: 73.87213134765625
SENSE daad 134 20-04-2019 14:13:24.051 T: 29.45279884338378 [C]; A:[-30, 42, 200]; H: 73.87213134765625
SENSE daaa 139 20-04-2019 14:13:26.972 T: 31.51199913024902 [C]; A:[14, -26, 234]; H: 67.98223876953125
SENSE daac 141 20-04-2019 14:13:26.988 T: 30.26399993896484 [C]; A:[116, -12, 200]; H: 68.981689453125
SENSE daad 136 20-04-2019 14:13:24.777 T: 29.45279884338378 [C]; A:[-28, 40, 198]; H: 73.8187255859375
SENSE daaa 140 20-04-2019 14:13:27.325 T: 31.51199913024902 [C]; A:[12, -28, 232]; H: 67.95172119140625
SENSE daac 142 20-04-2019 14:13:27.420 T: 30.26399993896484 [C]; A:[118, -18, 200]; H: 68.951171875
SENSE daab 135 20-04-2019 14:13:25.063 T: 29.32799911499023 [C]; A:[-36, -20, 244]; H: 70.69830322265625
SENSE daad 137 20-04-2019 14:13:25.199 T: 29.45279884338378 [C]; A:[-34, 44, 204]; H: 73.8187255859375
SENSE daaa 141 20-04-2019 14:13:27.773 T: 31.51199913024902 [C]; A:[16, -32, 230]; H: 67.95172119140625
SENSE daac 143 20-04-2019 14:13:27.852 T: 30.26399993896484 [C]; A:[118, -12, 202]; H: 68.951171875
SENSE daab 136 20-04-2019 14:13:25.579 T: 29.32799911499023 [C]; A:[-34, -20, 246]; H: 70.69830322265625
SENSE daaa 142 20-04-2019 14:13:28.201 T: 31.44959831237792 [C]; A:[14, -34, 234]; H: 67.92120361328125
SENSE daac 144 20-04-2019 14:13:28.204 T: 30.26399993896484 [C]; A:[112, -14, 200]; H: 68.951171875
SENSE daab 137 20-04-2019 14:13:26.013 T: 29.32799911499023 [C]; A:[-40, -16, 246]; H: 70.66778564453125
SENSE daad 139 20-04-2019 14:13:25.988 T: 29.45279884338378 [C]; A:[-30, 38, 236]; H: 73.8187255859375
SENSE daad 140 20-04-2019 14:13:26.344 T: 29.45279884338378 [C]; A:[-32, 42, 192]; H: 73.8187255859375
SENSE daaa 143 20-04-2019 14:13:28.634 T: 31.51199913024902 [C]; A:[18, -34, 238]; H: 67.9593505859375
