SENSE daaa 1 19-04-2019 11:21:30.768 T: 30.0767993927002 [C]; A:[-4, 8, 212]; H: 74.2764892578125
SENSE daaa 77 19-04-2019 11:22:37.274 T: 30.3263988494873 [C]; A:[-4, 18, 220]; H: 74.13916015625
SENSE daac 40 19-04-2019 11:22:42.356 T: 30.13919830322265 [C]; A:[58, -88, 226]; H: 71.49176025390625
SENSE daaa 78 19-04-2019 11:22:42.709 T: 30.3887996673584 [C]; A:[-14, 24, 222]; H: 73.9102783203125
SENSE daac 41 19-04-2019 11:22:42.928 T: 30.0767993927002 [C]; A:[60, -88, 216]; H: 71.49176025390625
SENSE daaa 79 19-04-2019 11:22:43.284 T: 30.3887996673584 [C]; A:[-12, 22, 226]; H: 73.8492431640625
SENSE daac 42 19-04-2019 11:22:43.517 T: 30.0767993927002 [C]; A:[60, -90, 226]; H: 71.52227783203125
SENSE daaa 80 19-04-2019 11:22:43.850 T: 30.3887996673584 [C]; A:[-10, 20, 218]; H: 73.8187255859375
SENSE daac 43 19-04-2019 11:22:44.068 T: 30.13919830322265 [C]; A:[62, -88, 224]; H: 71.52227783203125
SENSE daaa 81 19-04-2019 11:22:44.426 T: 30.3887996673584 [C]; A:[-8, 20, 220]; H: 73.8187255859375
SENSE daac 44 19-04-2019 11:22:44.650 T: 30.13919830322265 [C]; A:[56, -88, 228]; H: 71.52227783203125
SENSE daaa 82 19-04-2019 11:22:45.003 T: 30.3887996673584 [C]; A:[-8, 26, 218]; H: 73.78057861328125
SENSE daac 45 19-04-2019 11:22:45.223 T: 30.13919830322265 [C]; A:[56, -92, 222]; H: 71.52227783203125
SENSE daaa 83 19-04-2019 11:22:45.579 T: 30.3887996673584 [C]; A:[-8, 22, 218]; H: 73.71954345703125
SENSE daac 46 19-04-2019 11:22:45.795 T: 30.13919830322265 [C]; A:[60, -88, 224]; H: 71.57568359375
SENSE daad 50 19-04-2019 11:22:41.192 T: 31.01279830932617 [C]; A:[-8, 134, 202]; H: 72.4454345703125
SENSE daac 47 19-04-2019 11:22:46.372 T: 30.13919830322265 [C]; A:[54, -88, 220]; H: 71.57568359375
SENSE daab 59 19-04-2019 11:22:42.099 T: 30.26399993896484 [C]; A:[-6, 8, 212]; H: 75.0394287109375
SENSE daac 48 19-04-2019 11:22:46.951 T: 30.13919830322265 [C]; A:[60, -86, 218]; H: 71.57568359375
SENSE daab 60 19-04-2019 11:22:47.395 T: 30.3263988494873 [C]; A:[-4, 2, 200]; H: 74.902099609375
SENSE daac 49 19-04-2019 11:22:47.636 T: 30.20159912109375 [C]; A:[60, -86, 226]; H: 71.57568359375
SENSE daab 61 19-04-2019 11:22:47.970 T: 30.3263988494873 [C]; A:[-6, 0, 206]; H: 74.87158203125
SENSE daac 50 19-04-2019 11:22:48.214 T: 30.13919830322265 [C]; A:[60, -90, 224]; H: 71.52227783203125
SENSE daab 62 19-04-2019 11:22:48.545 T: 30.3263988494873 [C]; A:[-8, 6, 200]; H: 74.84869384765625
SENSE daac 51 19-04-2019 11:22:48.786 T: 30.13919830322265 [C]; A:[60, -90, 224]; H: 71.52227783203125
SENSE daab 63 19-04-2019 11:22:49.121 T: 30.3887996673584 [C]; A:[-6, 6, 202]; H: 74.81817626953125
SENSE daac 52 19-04-2019 11:22:49.349 T: 30.20159912109375 [C]; A:[58, -88, 224]; H: 71.52227783203125
SENSE daab 64 19-04-2019 11:22:49.681 T: 30.3263988494873 [C]; A:[-6, 0, 200]; H: 74.7647705078125
SENSE daac 53 19-04-2019 11:22:49.931 T: 30.13919830322265 [C]; A:[56, -90, 230]; H: 71.52227783203125
SENSE daab 65 19-04-2019 11:22:50.261 T: 30.3263988494873 [C]; A:[-6, 2, 198]; H: 74.7037353515625
SENSE daac 54 19-04-2019 11:22:50.520 T: 30.20159912109375 [C]; A:[60, -90, 224]; H: 71.49176025390625
SENSE daab 66 19-04-2019 11:22:50.836 T: 30.3887996673584 [C]; A:[-10, 2, 202]; H: 74.65032958984375
SENSE daaa 84 19-04-2019 11:22:46.170 T: 30.45119857788085 [C]; A:[-8, 22, 214]; H: 73.68902587890625
SENSE daab 67 19-04-2019 11:22:51.406 T: 30.3887996673584 [C]; A:[-8, 8, 198]; H: 74.61981201171875
SENSE daad 51 19-04-2019 11:22:46.725 T: 31.01279830932617 [C]; A:[-4, 134, 196]; H: 72.2318115234375
SENSE daab 68 19-04-2019 11:22:52.036 T: 30.3263988494873 [C]; A:[-10, 4, 206]; H: 74.58929443359375
SENSE daad 52 19-04-2019 11:22:52.230 T: 31.13759994506835 [C]; A:[-8, 136, 202]; H: 72.033447265625
SENSE daab 69 19-04-2019 11:22:52.561 T: 30.3263988494873 [C]; A:[-4, 4, 204]; H: 74.56640625
SENSE daad 53 19-04-2019 11:22:52.811 T: 31.13759994506835 [C]; A:[0, 132, 194]; H: 72.033447265625
SENSE daab 70 19-04-2019 11:22:53.147 T: 30.3263988494873 [C]; A:[-6, 2, 202]; H: 74.535888671875
SENSE daad 54 19-04-2019 11:22:53.389 T: 31.13759994506835 [C]; A:[-4, 130, 198]; H: 72.0029296875
SENSE daab 71 19-04-2019 11:22:53.712 T: 30.3887996673584 [C]; A:[-8, 6, 202]; H: 74.50537109375
SENSE daad 55 19-04-2019 11:22:53.946 T: 31.13759994506835 [C]; A:[-4, 134, 198]; H: 71.972412109375
SENSE daab 72 19-04-2019 11:22:54.273 T: 30.3263988494873 [C]; A:[-8, 6, 204]; H: 74.48248291015625
SENSE daad 56 19-04-2019 11:22:54.533 T: 31.19999885559082 [C]; A:[-6, 130, 200]; H: 71.972412109375
SENSE daab 73 19-04-2019 11:22:54.857 T: 30.3887996673584 [C]; A:[-6, 10, 198]; H: 74.48248291015625
SENSE daad 57 19-04-2019 11:22:55.101 T: 31.13759994506835 [C]; A:[-4, 136, 200]; H: 71.972412109375
SENSE daab 74 19-04-2019 11:22:55.438 T: 30.3887996673584 [C]; A:[-12, 8, 198]; H: 74.45196533203125
SENSE daad 58 19-04-2019 11:22:55.679 T: 31.19999885559082 [C]; A:[-8, 138, 200]; H: 71.94952392578125
SENSE daac 55 19-04-2019 11:22:51.080 T: 30.20159912109375 [C]; A:[56, -90, 218]; H: 71.49176025390625
SENSE daad 59 19-04-2019 11:22:56.265 T: 31.19999885559082 [C]; A:[-6, 130, 196]; H: 71.94952392578125
SENSE daaa 85 19-04-2019 11:22:51.760 T: 30.45119857788085 [C]; A:[-12, 20, 212]; H: 73.52880859375
SENSE daac 56 19-04-2019 11:22:56.605 T: 30.20159912109375 [C]; A:[58, -84, 222]; H: 71.44598388671875
SENSE daaa 86 19-04-2019 11:22:57.155 T: 30.45119857788085 [C]; A:[-10, 24, 218]; H: 73.376220703125
SENSE daac 57 19-04-2019 11:22:57.377 T: 30.13919830322265 [C]; A:[60, -92, 220]; H: 71.44598388671875
SENSE daaa 87 19-04-2019 11:22:57.736 T: 30.51359939575195 [C]; A:[-14, 16, 226]; H: 73.345703125
SENSE daac 58 19-04-2019 11:22:57.959 T: 30.20159912109375 [C]; A:[62, -90, 226]; H: 71.41546630859375
SENSE daaa 88 19-04-2019 11:22:58.312 T: 30.51359939575195 [C]; A:[-8, 10, 222]; H: 73.345703125
SENSE daac 59 19-04-2019 11:22:58.531 T: 30.20159912109375 [C]; A:[58, -86, 222]; H: 71.41546630859375
SENSE daaa 89 19-04-2019 11:22:58.889 T: 30.45119857788085 [C]; A:[-10, 16, 220]; H: 73.315185546875
SENSE daac 60 19-04-2019 11:22:59.104 T: 30.20159912109375 [C]; A:[64, -92, 224]; H: 71.392578125
SENSE daaa 90 19-04-2019 11:22:59.464 T: 30.45119857788085 [C]; A:[-8, 14, 224]; H: 73.27703857421875
SENSE daac 61 19-04-2019 11:22:59.681 T: 30.20159912109375 [C]; A:[62, -92, 218]; H: 71.392578125
SENSE daaa 91 19-04-2019 11:23:00.040 T: 30.51359939575195 [C]; A:[-12, 18, 216]; H: 73.27703857421875
SENSE daac 62 19-04-2019 11:23:00.268 T: 30.20159912109375 [C]; A:[56, -86, 226]; H: 71.41546630859375
SENSE daaa 92 19-04-2019 11:23:00.611 T: 30.51359939575195 [C]; A:[-8, 18, 228]; H: 73.24652099609375
