SENSE daaa 1 01-01-1970 07:00:33.215 T: 26.14559936523437 [C]; A:[-6, 10, 234]; H: 64.35064697265625
SENSE daaa 57 01-01-1970 07:00:51.942 T: 26.27039909362792 [C]; A:[-2, 10, 230]; H: 64.39642333984375
SENSE daab 57 01-01-1970 07:00:49.297 T: 26.39519882202148 [C]; A:[2, -28, 244]; H: 62.634033203125
SENSE daac 57 01-01-1970 07:00:45.108 T: 26.58239936828613 [C]; A:[2, 8, 222]; H: 64.404052734375
SENSE daad 57 01-01-1970 07:00:54.475 T: 25.89599990844726 [C]; A:[0, 60, 196]; H: 67.72283935546875
SENSE daaa 58 01-01-1970 07:00:52.278 T: 26.27039909362792 [C]; A:[0, 8, 238]; H: 64.39642333984375
SENSE daab 58 01-01-1970 07:00:49.633 T: 26.33279991149902 [C]; A:[2, -38, 252]; H: 62.64166259765625
SENSE daac 58 01-01-1970 07:00:45.443 T: 26.64480018615722 [C]; A:[-4, 8, 234]; H: 64.404052734375
SENSE daad 58 01-01-1970 07:00:54.810 T: 25.89599990844726 [C]; A:[0, 62, 194]; H: 67.75335693359375
SENSE daaa 59 01-01-1970 07:00:52.612 T: 26.27039909362792 [C]; A:[2, 0, 224]; H: 64.39642333984375
SENSE daab 59 01-01-1970 07:00:49.968 T: 26.39519882202148 [C]; A:[4, -36, 238]; H: 62.603515625
SENSE daac 59 01-01-1970 07:00:45.779 T: 26.58239936828613 [C]; A:[0, 16, 238]; H: 64.404052734375
SENSE daad 59 01-01-1970 07:00:55.147 T: 25.89599990844726 [C]; A:[2, 64, 194]; H: 67.78387451171875
SENSE daaa 60 01-01-1970 07:00:52.948 T: 26.27039909362792 [C]; A:[0, 10, 256]; H: 64.39642333984375
SENSE daab 60 01-01-1970 07:00:50.303 T: 26.39519882202148 [C]; A:[2, -32, 250]; H: 62.603515625
SENSE daac 60 01-01-1970 07:00:46.114 T: 26.64480018615722 [C]; A:[0, 10, 236]; H: 64.4345703125
SENSE daad 60 01-01-1970 07:00:55.481 T: 25.89599990844726 [C]; A:[0, 64, 192]; H: 67.78387451171875
SENSE daaa 61 01-01-1970 07:00:53.284 T: 26.27039909362792 [C]; A:[0, 4, 228]; H: 64.39642333984375
SENSE daab 61 01-01-1970 07:00:50.640 T: 26.39519882202148 [C]; A:[2, -32, 242]; H: 62.64166259765625
SENSE daac 61 01-01-1970 07:00:46.450 T: 26.58239936828613 [C]; A:[0, 8, 234]; H: 64.465087890625
SENSE daad 61 01-01-1970 07:00:55.816 T: 25.89599990844726 [C]; A:[0, 54, 192]; H: 67.78387451171875
SENSE daaa 62 01-01-1970 07:00:53.617 T: 26.27039909362792 [C]; A:[0, 0, 232]; H: 64.39642333984375
SENSE daab 62 01-01-1970 07:00:50.971 T: 26.33279991149902 [C]; A:[2, -36, 238]; H: 62.64166259765625
SENSE daac 62 01-01-1970 07:00:46.783 T: 26.58239936828613 [C]; A:[0, 18, 236]; H: 64.465087890625
SENSE daad 62 01-01-1970 07:00:56.149 T: 25.89599990844726 [C]; A:[0, 64, 192]; H: 67.75335693359375
SENSE daaa 63 01-01-1970 07:00:53.951 T: 26.27039909362792 [C]; A:[0, 6, 228]; H: 64.39642333984375
SENSE daab 63 01-01-1970 07:00:51.305 T: 26.33279991149902 [C]; A:[0, -32, 244]; H: 62.64166259765625
SENSE daac 63 01-01-1970 07:00:47.116 T: 26.64480018615722 [C]; A:[-4, 16, 240]; H: 64.465087890625
SENSE daad 63 01-01-1970 07:00:56.483 T: 25.89599990844726 [C]; A:[0, 64, 192]; H: 67.75335693359375
SENSE daaa 64 01-01-1970 07:00:54.285 T: 26.27039909362792 [C]; A:[0, 6, 228]; H: 64.39642333984375
SENSE daab 64 01-01-1970 07:00:51.646 T: 26.39519882202148 [C]; A:[0, -32, 246]; H: 62.64166259765625
SENSE daac 64 01-01-1970 07:00:47.450 T: 26.64480018615722 [C]; A:[0, 12, 228]; H: 64.48797607421875
SENSE daad 64 01-01-1970 07:00:56.817 T: 25.89599990844726 [C]; A:[0, 58, 200]; H: 67.699951171875
SENSE daaa 65 01-01-1970 07:00:54.616 T: 26.27039909362792 [C]; A:[-6, 6, 228]; H: 64.36590576171875
SENSE daab 65 01-01-1970 07:00:51.970 T: 26.39519882202148 [C]; A:[2, -38, 250]; H: 62.64166259765625
SENSE daac 65 01-01-1970 07:00:47.781 T: 26.64480018615722 [C]; A:[0, 14, 234]; H: 64.51849365234375
SENSE daad 65 01-01-1970 07:00:57.148 T: 25.89599990844726 [C]; A:[0, 62, 192]; H: 67.699951171875
SENSE daaa 66 01-01-1970 07:00:54.951 T: 26.20800018310546 [C]; A:[0, 6, 232]; H: 64.36590576171875
SENSE daab 66 01-01-1970 07:00:52.306 T: 26.39519882202148 [C]; A:[0, -40, 242]; H: 62.64166259765625
SENSE daac 66 01-01-1970 07:00:48.117 T: 26.64480018615722 [C]; A:[2, 10, 238]; H: 64.51849365234375
SENSE daad 66 01-01-1970 07:00:57.485 T: 25.89599990844726 [C]; A:[6, 74, 194]; H: 67.66943359375
SENSE daaa 67 01-01-1970 07:00:55.287 T: 26.27039909362792 [C]; A:[4, 2, 232]; H: 64.36590576171875
SENSE daab 67 01-01-1970 07:00:52.641 T: 26.39519882202148 [C]; A:[0, -32, 250]; H: 62.64166259765625
SENSE daac 67 01-01-1970 07:00:48.453 T: 26.64480018615722 [C]; A:[0, 18, 232]; H: 64.54901123046875
SENSE daad 67 01-01-1970 07:00:57.819 T: 25.89599990844726 [C]; A:[0, 54, 192]; H: 67.699951171875
SENSE daaa 68 01-01-1970 07:00:55.621 T: 26.27039909362792 [C]; A:[-4, 6, 232]; H: 64.36590576171875
SENSE daab 68 01-01-1970 07:00:52.976 T: 26.39519882202148 [C]; A:[2, -38, 246]; H: 62.61114501953125
SENSE daac 68 01-01-1970 07:00:48.786 T: 26.64480018615722 [C]; A:[0, 6, 236]; H: 64.57952880859375
SENSE daad 68 01-01-1970 07:00:58.150 T: 25.89599990844726 [C]; A:[0, 62, 186]; H: 67.72283935546875
SENSE daaa 69 01-01-1970 07:00:55.952 T: 26.27039909362792 [C]; A:[0, 6, 226]; H: 64.36590576171875
SENSE daab 69 01-01-1970 07:00:53.306 T: 26.39519882202148 [C]; A:[0, -34, 248]; H: 62.61114501953125
SENSE daac 69 01-01-1970 07:00:49.117 T: 26.64480018615722 [C]; A:[0, 14, 234]; H: 64.57952880859375
SENSE daad 69 01-01-1970 07:00:58.482 T: 25.89599990844726 [C]; A:[0, 64, 200]; H: 67.72283935546875
SENSE daaa 70 01-01-1970 07:00:56.285 T: 26.27039909362792 [C]; A:[0, 2, 234]; H: 64.33538818359375
SENSE daab 70 01-01-1970 07:00:53.640 T: 26.39519882202148 [C]; A:[2, -36, 250]; H: 62.61114501953125
SENSE daac 70 01-01-1970 07:00:49.451 T: 26.64480018615722 [C]; A:[0, 6, 238]; H: 64.57952880859375
SENSE daad 70 01-01-1970 07:00:58.817 T: 25.89599990844726 [C]; A:[0, 60, 196]; H: 67.72283935546875
SENSE daaa 71 01-01-1970 07:00:56.620 T: 26.27039909362792 [C]; A:[0, 4, 234]; H: 64.33538818359375
SENSE daab 71 01-01-1970 07:00:53.974 T: 26.39519882202148 [C]; A:[2, -42, 244]; H: 62.61114501953125
SENSE daac 71 01-01-1970 07:00:49.792 T: 26.64480018615722 [C]; A:[0, 16, 234]; H: 64.61767578125
SENSE daad 71 01-01-1970 07:00:59.151 T: 25.89599990844726 [C]; A:[0, 62, 196]; H: 67.75335693359375
SENSE daaa 72 01-01-1970 07:00:56.953 T: 26.27039909362792 [C]; A:[2, 4, 224]; H: 64.33538818359375
SENSE daab 72 01-01-1970 07:00:54.312 T: 26.39519882202148 [C]; A:[8, -38, 244]; H: 62.61114501953125
SENSE daac 72 01-01-1970 07:00:50.123 T: 26.64480018615722 [C]; A:[0, 8, 236]; H: 64.57952880859375
SENSE daad 72 01-01-1970 07:00:59.489 T: 25.89599990844726 [C]; A:[0, 56, 200]; H: 67.78387451171875
SENSE daaa 73 01-01-1970 07:00:57.291 T: 26.33279991149902 [C]; A:[0, 8, 234]; H: 64.33538818359375
SENSE daab 73 01-01-1970 07:00:54.647 T: 26.39519882202148 [C]; A:[2, -36, 244]; H: 62.61114501953125
SENSE daac 73 01-01-1970 07:00:50.458 T: 26.58239936828613 [C]; A:[0, 16, 232]; H: 64.57952880859375
SENSE daad 73 01-01-1970 07:00:59.823 T: 25.95839881896972 [C]; A:[4, 60, 194]; H: 67.78387451171875
SENSE daaa 74 01-01-1970 07:00:57.624 T: 26.27039909362792 [C]; A:[0, 0, 232]; H: 64.33538818359375
SENSE daab 74 01-01-1970 07:00:54.979 T: 26.39519882202148 [C]; A:[2, -36, 246]; H: 62.61114501953125
SENSE daac 74 01-01-1970 07:00:50.791 T: 26.64480018615722 [C]; A:[2, 12, 230]; H: 64.61004638671875
SENSE daad 74 01-01-1970 07:01:00.156 T: 25.89599990844726 [C]; A:[0, 58, 194]; H: 67.81439208984375
SENSE daaa 75 01-01-1970 07:00:57.959 T: 26.27039909362792 [C]; A:[0, 8, 230]; H: 64.33538818359375
SENSE daab 75 01-01-1970 07:00:55.314 T: 26.33279991149902 [C]; A:[4, -36, 246]; H: 62.61114501953125
SENSE daac 75 01-01-1970 07:00:51.125 T: 26.64480018615722 [C]; A:[2, 10, 238]; H: 64.61004638671875
SENSE daad 75 01-01-1970 07:01:00.491 T: 25.89599990844726 [C]; A:[0, 48, 192]; H: 67.81439208984375
SENSE daaa 76 01-01-1970 07:00:58.294 T: 26.27039909362792 [C]; A:[0, 6, 230]; H: 64.33538818359375
SENSE daab 76 01-01-1970 07:00:55.647 T: 26.39519882202148 [C]; A:[0, -34, 246]; H: 62.58062744140625
SENSE daac 76 01-01-1970 07:00:51.458 T: 26.64480018615722 [C]; A:[0, 18, 240]; H: 64.61004638671875
SENSE daad 76 01-01-1970 07:01:00.824 T: 25.89599990844726 [C]; A:[0, 62, 194]; H: 67.81439208984375
SENSE daaa 77 01-01-1970 07:00:58.627 T: 26.27039909362792 [C]; A:[10, 4, 226]; H: 64.33538818359375
SENSE daab 77 01-01-1970 07:00:55.982 T: 26.39519882202148 [C]; A:[4, -36, 242]; H: 62.58062744140625
SENSE daac 77 01-01-1970 07:00:51.792 T: 26.64480018615722 [C]; A:[2, -4, 230]; H: 64.57952880859375
SENSE daad 77 01-01-1970 07:01:01.156 T: 25.89599990844726 [C]; A:[0, 64, 192]; H: 67.81439208984375
SENSE daaa 78 01-01-1970 07:00:58.960 T: 26.20800018310546 [C]; A:[2, 6, 230]; H: 64.33538818359375
SENSE daab 78 01-01-1970 07:00:56.315 T: 26.39519882202148 [C]; A:[0, -38, 246]; H: 62.58062744140625
SENSE daac 78 01-01-1970 07:00:52.133 T: 26.64480018615722 [C]; A:[0, 20, 230]; H: 64.57952880859375
SENSE daad 78 01-01-1970 07:01:01.492 T: 25.95839881896972 [C]; A:[0, 64, 192]; H: 67.81439208984375
SENSE daaa 79 01-01-1970 07:00:59.295 T: 26.27039909362792 [C]; A:[0, 4, 232]; H: 64.33538818359375
SENSE daab 79 01-01-1970 07:00:56.651 T: 26.39519882202148 [C]; A:[0, -38, 248]; H: 62.58062744140625
SENSE daac 79 01-01-1970 07:00:52.461 T: 26.64480018615722 [C]; A:[0, 18, 238]; H: 64.57952880859375
SENSE daad 79 01-01-1970 07:01:01.826 T: 25.89599990844726 [C]; A:[0, 64, 202]; H: 67.81439208984375
SENSE daaa 80 01-01-1970 07:00:59.632 T: 26.27039909362792 [C]; A:[0, 6, 232]; H: 64.36590576171875
SENSE daab 80 01-01-1970 07:00:56.987 T: 26.39519882202148 [C]; A:[4, -32, 240]; H: 62.58062744140625
SENSE daac 80 01-01-1970 07:00:52.798 T: 26.64480018615722 [C]; A:[0, 10, 240]; H: 64.57952880859375
SENSE daad 80 01-01-1970 07:01:02.163 T: 25.95839881896972 [C]; A:[0, 58, 192]; H: 67.81439208984375
SENSE daaa 81 01-01-1970 07:00:59.965 T: 26.27039909362792 [C]; A:[0, 4, 238]; H: 64.36590576171875
SENSE daab 81 01-01-1970 07:00:57.319 T: 26.39519882202148 [C]; A:[0, -32, 246]; H: 62.58062744140625
SENSE daac 81 01-01-1970 07:00:53.130 T: 26.64480018615722 [C]; A:[2, 16, 234]; H: 64.57952880859375
SENSE daad 81 01-01-1970 07:01:02.495 T: 25.95839881896972 [C]; A:[-12, 42, 178]; H: 67.78387451171875
SENSE daaa 82 01-01-1970 07:01:00.298 T: 26.27039909362792 [C]; A:[2, 0, 238]; H: 64.36590576171875
SENSE daab 82 01-01-1970 07:00:57.654 T: 26.39519882202148 [C]; A:[0, -36, 242]; H: 62.58062744140625
SENSE daac 82 01-01-1970 07:00:53.465 T: 26.58239936828613 [C]; A:[0, 8, 234]; H: 64.57952880859375
SENSE daad 82 01-01-1970 07:01:02.829 T: 25.89599990844726 [C]; A:[0, 58, 194]; H: 67.78387451171875
SENSE daaa 83 01-01-1970 07:01:00.634 T: 26.27039909362792 [C]; A:[0, 10, 232]; H: 64.36590576171875
SENSE daab 83 01-01-1970 07:00:57.990 T: 26.39519882202148 [C]; A:[0, -34, 252]; H: 62.58062744140625
SENSE daac 83 01-01-1970 07:00:53.801 T: 26.64480018615722 [C]; A:[0, 12, 230]; H: 64.57952880859375
SENSE daad 83 01-01-1970 07:01:03.165 T: 25.95839881896972 [C]; A:[0, 58, 196]; H: 67.75335693359375
SENSE daaa 84 01-01-1970 07:01:00.969 T: 26.27039909362792 [C]; A:[0, 4, 274]; H: 64.36590576171875
SENSE daab 84 01-01-1970 07:00:58.323 T: 26.39519882202148 [C]; A:[2, -34, 248]; H: 62.58062744140625
SENSE daac 84 01-01-1970 07:00:54.134 T: 26.64480018615722 [C]; A:[0, 16, 230]; H: 64.57952880859375
SENSE daad 84 01-01-1970 07:01:03.499 T: 25.95839881896972 [C]; A:[0, 62, 194]; H: 67.75335693359375
SENSE daaa 85 01-01-1970 07:01:01.304 T: 26.27039909362792 [C]; A:[0, 6, 230]; H: 64.36590576171875
SENSE daab 85 01-01-1970 07:00:58.657 T: 26.39519882202148 [C]; A:[6, -34, 246]; H: 62.58062744140625
SENSE daac 85 01-01-1970 07:00:54.469 T: 26.64480018615722 [C]; A:[2, 16, 234]; H: 64.57952880859375
SENSE daad 85 01-01-1970 07:01:03.833 T: 25.95839881896972 [C]; A:[0, 62, 196]; H: 67.72283935546875
SENSE daaa 86 01-01-1970 07:01:01.639 T: 26.27039909362792 [C]; A:[0, 2, 234]; H: 64.39642333984375
SENSE daab 86 01-01-1970 07:00:58.993 T: 26.39519882202148 [C]; A:[0, -38, 246]; H: 62.58062744140625
SENSE daac 86 01-01-1970 07:00:54.805 T: 26.64480018615722 [C]; A:[0, 14, 232]; H: 64.57952880859375
SENSE daad 86 01-01-1970 07:01:04.169 T: 25.95839881896972 [C]; A:[0, 60, 192]; H: 67.699951171875
SENSE daaa 87 01-01-1970 07:01:01.974 T: 26.33279991149902 [C]; A:[0, 8, 234]; H: 64.39642333984375
SENSE daab 87 01-01-1970 07:00:59.329 T: 26.39519882202148 [C]; A:[2, -36, 250]; H: 62.58062744140625
SENSE daac 87 01-01-1970 07:00:55.140 T: 26.64480018615722 [C]; A:[0, 12, 234]; H: 64.57952880859375
SENSE daad 87 01-01-1970 07:01:04.502 T: 25.95839881896972 [C]; A:[0, 64, 198]; H: 67.66943359375
SENSE daaa 88 01-01-1970 07:01:02.305 T: 26.27039909362792 [C]; A:[0, 12, 244]; H: 64.39642333984375
SENSE daab 88 01-01-1970 07:00:59.659 T: 26.39519882202148 [C]; A:[0, -36, 248]; H: 62.58062744140625
SENSE daac 88 01-01-1970 07:00:55.470 T: 26.64480018615722 [C]; A:[-4, 16, 236]; H: 64.57952880859375
SENSE daad 88 01-01-1970 07:01:04.835 T: 25.95839881896972 [C]; A:[0, 62, 194]; H: 67.61602783203125
SENSE daaa 89 01-01-1970 07:01:02.640 T: 26.27039909362792 [C]; A:[0, 14, 234]; H: 64.39642333984375
SENSE daab 89 01-01-1970 07:00:59.995 T: 26.39519882202148 [C]; A:[2, -34, 242]; H: 62.58062744140625
SENSE daac 89 01-01-1970 07:00:55.806 T: 26.64480018615722 [C]; A:[0, 12, 228]; H: 64.57952880859375
SENSE daad 89 01-01-1970 07:01:05.169 T: 25.95839881896972 [C]; A:[0, 46, 202]; H: 67.58551025390625
SENSE daaa 90 01-01-1970 07:01:02.974 T: 26.27039909362792 [C]; A:[0, 0, 228]; H: 64.39642333984375
SENSE daab 90 01-01-1970 07:01:00.329 T: 26.39519882202148 [C]; A:[0, -36, 246]; H: 62.58062744140625
SENSE daac 90 01-01-1970 07:00:56.140 T: 26.64480018615722 [C]; A:[0, 12, 238]; H: 64.57952880859375
SENSE daad 90 01-01-1970 07:01:05.503 T: 25.89599990844726 [C]; A:[0, 64, 194]; H: 67.5626220703125
SENSE daaa 91 01-01-1970 07:01:03.313 T: 26.27039909362792 [C]; A:[0, 4, 228]; H: 64.4193115234375
SENSE daab 91 01-01-1970 07:01:00.672 T: 26.39519882202148 [C]; A:[0, -34, 248]; H: 62.58062744140625
SENSE daac 91 01-01-1970 07:00:56.483 T: 26.64480018615722 [C]; A:[2, 14, 236]; H: 64.57952880859375
SENSE daad 91 01-01-1970 07:01:05.848 T: 25.95839881896972 [C]; A:[0, 60, 200]; H: 67.5321044921875
SENSE daaa 92 01-01-1970 07:01:03.653 T: 26.27039909362792 [C]; A:[2, 6, 230]; H: 64.4193115234375
SENSE daab 92 01-01-1970 07:01:01.008 T: 26.39519882202148 [C]; A:[0, -32, 248]; H: 62.58062744140625
SENSE daac 92 01-01-1970 07:00:56.819 T: 26.64480018615722 [C]; A:[0, 12, 236]; H: 64.61004638671875
SENSE daad 92 01-01-1970 07:01:06.184 T: 25.89599990844726 [C]; A:[2, 62, 198]; H: 67.5015869140625
SENSE daaa 93 01-01-1970 07:01:03.990 T: 26.27039909362792 [C]; A:[0, 4, 234]; H: 64.4193115234375
SENSE daab 93 01-01-1970 07:01:01.346 T: 26.39519882202148 [C]; A:[0, -26, 248]; H: 62.58062744140625
SENSE daac 93 01-01-1970 07:00:57.157 T: 26.64480018615722 [C]; A:[0, 16, 232]; H: 64.61004638671875
SENSE daad 93 01-01-1970 07:01:06.520 T: 25.95839881896972 [C]; A:[4, 62, 204]; H: 67.47869873046875
SENSE daaa 94 01-01-1970 07:01:04.325 T: 26.33279991149902 [C]; A:[0, 2, 228]; H: 64.4193115234375
SENSE daab 94 01-01-1970 07:01:01.678 T: 26.39519882202148 [C]; A:[2, -38, 246]; H: 62.58062744140625
SENSE daac 94 01-01-1970 07:00:57.487 T: 26.64480018615722 [C]; A:[0, 8, 232]; H: 64.64056396484375
SENSE daad 94 01-01-1970 07:01:06.849 T: 25.95839881896972 [C]; A:[0, 62, 192]; H: 67.44818115234375
SENSE daaa 95 01-01-1970 07:01:04.652 T: 26.33279991149902 [C]; A:[0, 8, 230]; H: 64.4193115234375
SENSE daab 95 01-01-1970 07:01:02.006 T: 26.45759963989257 [C]; A:[4, -36, 242]; H: 62.58062744140625
SENSE daac 95 01-01-1970 07:00:57.816 T: 26.64480018615722 [C]; A:[0, 10, 240]; H: 64.64056396484375
SENSE daad 95 01-01-1970 07:01:07.179 T: 25.95839881896972 [C]; A:[0, 64, 188]; H: 67.42529296875
SENSE daaa 96 01-01-1970 07:01:04.984 T: 26.27039909362792 [C]; A:[0, 6, 230]; H: 64.4498291015625
SENSE daab 96 01-01-1970 07:01:02.337 T: 26.45759963989257 [C]; A:[0, -32, 248]; H: 62.58062744140625
SENSE daac 96 01-01-1970 07:00:58.148 T: 26.64480018615722 [C]; A:[0, 8, 236]; H: 64.64056396484375
SENSE daad 96 01-01-1970 07:01:07.511 T: 25.95839881896972 [C]; A:[0, 56, 194]; H: 67.42529296875
SENSE daaa 97 01-01-1970 07:01:05.314 T: 26.33279991149902 [C]; A:[-6, 6, 226]; H: 64.4498291015625
SENSE daab 97 01-01-1970 07:01:02.668 T: 26.45759963989257 [C]; A:[0, -30, 244]; H: 62.58062744140625
SENSE daac 97 01-01-1970 07:00:58.477 T: 26.64480018615722 [C]; A:[0, 14, 232]; H: 64.64056396484375
SENSE daad 97 01-01-1970 07:01:07.839 T: 25.95839881896972 [C]; A:[0, 64, 194]; H: 67.42529296875
SENSE daaa 98 01-01-1970 07:01:05.644 T: 26.33279991149902 [C]; A:[0, 6, 230]; H: 64.4498291015625
SENSE daab 98 01-01-1970 07:01:02.999 T: 26.39519882202148 [C]; A:[0, -36, 244]; H: 62.58062744140625
SENSE daac 98 01-01-1970 07:00:58.810 T: 26.64480018615722 [C]; A:[2, 18, 232]; H: 64.64056396484375
SENSE daad 98 01-01-1970 07:01:08.174 T: 25.95839881896972 [C]; A:[0, 62, 174]; H: 67.42529296875
SENSE daaa 99 01-01-1970 07:01:05.979 T: 26.33279991149902 [C]; A:[0, 14, 228]; H: 64.4498291015625
SENSE daab 99 01-01-1970 07:01:03.333 T: 26.39519882202148 [C]; A:[2, -40, 244]; H: 62.58062744140625
SENSE daac 99 01-01-1970 07:00:59.145 T: 26.64480018615722 [C]; A:[0, 14, 236]; H: 64.64056396484375
SENSE daad 99 01-01-1970 07:01:08.512 T: 25.95839881896972 [C]; A:[0, 60, 192]; H: 67.42529296875
SENSE daaa 100 01-01-1970 07:01:06.310 T: 26.27039909362792 [C]; A:[0, 8, 230]; H: 64.47271728515625
SENSE daab 100 01-01-1970 07:01:03.665 T: 26.45759963989257 [C]; A:[2, -34, 250]; H: 62.58062744140625
SENSE daac 100 01-01-1970 07:00:59.476 T: 26.64480018615722 [C]; A:[0, 14, 234]; H: 64.67108154296875
SENSE daad 100 01-01-1970 07:01:08.837 T: 25.95839881896972 [C]; A:[0, 62, 192]; H: 67.42529296875
SENSE daaa 101 01-01-1970 07:01:06.643 T: 26.27039909362792 [C]; A:[2, 6, 232]; H: 64.47271728515625
SENSE daab 101 01-01-1970 07:01:03.999 T: 26.45759963989257 [C]; A:[0, -32, 244]; H: 62.58062744140625
SENSE daac 101 01-01-1970 07:00:59.809 T: 26.64480018615722 [C]; A:[0, 10, 230]; H: 64.67108154296875
SENSE daad 101 01-01-1970 07:01:09.172 T: 25.95839881896972 [C]; A:[0, 64, 192]; H: 67.42529296875
SENSE daaa 102 01-01-1970 07:01:06.977 T: 26.33279991149902 [C]; A:[0, 8, 228]; H: 64.47271728515625
SENSE daab 102 01-01-1970 07:01:04.332 T: 26.39519882202148 [C]; A:[0, -32, 248]; H: 62.58062744140625
SENSE daac 102 01-01-1970 07:01:00.143 T: 26.64480018615722 [C]; A:[14, 26, 250]; H: 64.67108154296875
SENSE daad 102 01-01-1970 07:01:09.506 T: 25.95839881896972 [C]; A:[0, 66, 196]; H: 67.394775390625
SENSE daaa 103 01-01-1970 07:01:07.311 T: 26.33279991149902 [C]; A:[0, 6, 224]; H: 64.47271728515625
SENSE daab 103 01-01-1970 07:01:04.667 T: 26.39519882202148 [C]; A:[0, -32, 244]; H: 62.58062744140625
SENSE daac 103 01-01-1970 07:01:00.479 T: 26.64480018615722 [C]; A:[0, 8, 220]; H: 64.67108154296875
SENSE daad 103 01-01-1970 07:01:09.841 T: 25.95839881896972 [C]; A:[0, 64, 194]; H: 67.394775390625
SENSE daaa 104 01-01-1970 07:01:07.648 T: 26.33279991149902 [C]; A:[0, 10, 230]; H: 64.47271728515625
SENSE daab 104 01-01-1970 07:01:05.003 T: 26.45759963989257 [C]; A:[6, -40, 248]; H: 62.58062744140625
SENSE daac 104 01-01-1970 07:01:00.814 T: 26.64480018615722 [C]; A:[0, 12, 232]; H: 64.67108154296875
SENSE daad 104 01-01-1970 07:01:10.174 T: 25.95839881896972 [C]; A:[0, 64, 192]; H: 67.394775390625
SENSE daaa 105 01-01-1970 07:01:07.978 T: 26.33279991149902 [C]; A:[0, 8, 234]; H: 64.47271728515625
SENSE daab 105 01-01-1970 07:01:05.332 T: 26.45759963989257 [C]; A:[0, -32, 250]; H: 62.58062744140625
SENSE daac 105 01-01-1970 07:01:01.143 T: 26.64480018615722 [C]; A:[-2, 16, 232]; H: 64.67108154296875
SENSE daad 105 01-01-1970 07:01:10.505 T: 25.95839881896972 [C]; A:[2, 60, 194]; H: 67.394775390625
SENSE daaa 106 01-01-1970 07:01:08.310 T: 26.33279991149902 [C]; A:[0, 8, 236]; H: 64.50323486328125
SENSE daab 106 01-01-1970 07:01:05.663 T: 26.45759963989257 [C]; A:[6, -36, 240]; H: 62.55010986328125
SENSE daac 106 01-01-1970 07:01:01.473 T: 26.64480018615722 [C]; A:[0, 12, 232]; H: 64.67108154296875
SENSE daad 106 01-01-1970 07:01:10.835 T: 26.02079963684082 [C]; A:[2, 58, 192]; H: 67.3642578125
SENSE daaa 107 01-01-1970 07:01:08.646 T: 26.33279991149902 [C]; A:[0, 0, 230]; H: 64.50323486328125
SENSE daab 107 01-01-1970 07:01:06.001 T: 26.45759963989257 [C]; A:[0, -36, 250]; H: 62.55010986328125
SENSE daac 107 01-01-1970 07:01:01.811 T: 26.64480018615722 [C]; A:[0, 20, 232]; H: 64.67108154296875
SENSE daad 107 01-01-1970 07:01:11.172 T: 25.95839881896972 [C]; A:[0, 66, 190]; H: 67.3642578125
SENSE daaa 108 01-01-1970 07:01:08.978 T: 26.33279991149902 [C]; A:[0, 4, 234]; H: 64.50323486328125
SENSE daab 108 01-01-1970 07:01:06.332 T: 26.45759963989257 [C]; A:[2, -36, 244]; H: 62.55010986328125
SENSE daac 108 01-01-1970 07:01:02.144 T: 26.64480018615722 [C]; A:[-4, 14, 236]; H: 64.67108154296875
SENSE daad 108 01-01-1970 07:01:11.505 T: 25.95839881896972 [C]; A:[0, 64, 194]; H: 67.3642578125
SENSE daaa 109 01-01-1970 07:01:09.311 T: 26.33279991149902 [C]; A:[0, 2, 232]; H: 64.50323486328125
SENSE daab 109 01-01-1970 07:01:06.667 T: 26.39519882202148 [C]; A:[0, -36, 246]; H: 62.55010986328125
SENSE daac 109 01-01-1970 07:01:02.480 T: 26.64480018615722 [C]; A:[0, 14, 240]; H: 64.67108154296875
SENSE daad 109 01-01-1970 07:01:11.843 T: 25.95839881896972 [C]; A:[0, 64, 198]; H: 67.3642578125
SENSE daaa 110 01-01-1970 07:01:09.652 T: 26.33279991149902 [C]; A:[2, 8, 232]; H: 64.50323486328125
SENSE daab 110 01-01-1970 07:01:07.007 T: 26.39519882202148 [C]; A:[0, -34, 248]; H: 62.55010986328125
SENSE daac 110 01-01-1970 07:01:02.817 T: 26.64480018615722 [C]; A:[0, 12, 238]; H: 64.64056396484375
SENSE daad 110 01-01-1970 07:01:12.178 T: 25.95839881896972 [C]; A:[2, 58, 198]; H: 67.34136962890625
SENSE daaa 111 01-01-1970 07:01:09.984 T: 26.33279991149902 [C]; A:[0, 6, 234]; H: 64.50323486328125
SENSE daab 111 01-01-1970 07:01:07.340 T: 26.39519882202148 [C]; A:[2, -38, 244]; H: 62.51959228515625
SENSE daac 111 01-01-1970 07:01:03.151 T: 26.64480018615722 [C]; A:[2, 16, 234]; H: 64.64056396484375
SENSE daad 111 01-01-1970 07:01:12.513 T: 25.95839881896972 [C]; A:[0, 56, 192]; H: 67.34136962890625
SENSE daaa 112 01-01-1970 07:01:10.318 T: 26.33279991149902 [C]; A:[0, 4, 236]; H: 64.50323486328125
SENSE daab 112 01-01-1970 07:01:07.672 T: 26.45759963989257 [C]; A:[0, -34, 250]; H: 62.51959228515625
SENSE daac 112 01-01-1970 07:01:03.483 T: 26.64480018615722 [C]; A:[0, 16, 232]; H: 64.64056396484375
SENSE daad 112 01-01-1970 07:01:12.845 T: 25.95839881896972 [C]; A:[0, 56, 192]; H: 67.31085205078125
