SENSE daaa 1 20-04-2019 13:23:00.831 T: 33.88319778442382 [C]; A:[-76, 96, 206]; H: 61.9168701171875
SENSE daac 91 20-04-2019 13:23:49.073 T: 30.82559967041015 [C]; A:[2, -8, 206]; H: 70.39312744140625
SENSE daaa 122 20-04-2019 13:23:51.545 T: 34.0704002380371 [C]; A:[-50, 90, 222]; H: 62.84765625
SENSE daad 90 20-04-2019 13:23:49.341 T: 30.3887996673584 [C]; A:[14, -30, 248]; H: 67.8372802734375
SENSE daac 93 20-04-2019 13:23:49.876 T: 30.82559967041015 [C]; A:[0, -6, 200]; H: 70.36260986328125
SENSE daad 92 20-04-2019 13:23:50.131 T: 30.3887996673584 [C]; A:[18, -30, 252]; H: 67.8372802734375
SENSE daaa 123 20-04-2019 13:23:52.127 T: 34.00799942016601 [C]; A:[-48, 86, 218]; H: 62.878173828125
SENSE daab 101 20-04-2019 13:23:50.750 T: 33.1968002319336 [C]; A:[0, -54, 226]; H: 64.3582763671875
SENSE daaa 124 20-04-2019 13:23:52.565 T: 34.0704002380371 [C]; A:[-48, 84, 214]; H: 62.90869140625
SENSE daaa 125 20-04-2019 13:23:52.879 T: 34.00799942016601 [C]; A:[-50, 88, 214]; H: 62.90869140625
SENSE daaa 126 20-04-2019 13:23:53.232 T: 34.0704002380371 [C]; A:[-50, 86, 220]; H: 62.90869140625
SENSE daaa 127 20-04-2019 13:23:53.590 T: 34.0704002380371 [C]; A:[-52, 88, 218]; H: 62.90869140625
SENSE daab 102 20-04-2019 13:23:51.353 T: 33.25919723510742 [C]; A:[-8, -50, 222]; H: 64.3582763671875
SENSE daaa 128 20-04-2019 13:23:53.978 T: 34.00799942016601 [C]; A:[-46, 86, 220]; H: 62.90869140625
SENSE daab 103 20-04-2019 13:23:51.794 T: 33.1968002319336 [C]; A:[-6, -60, 226]; H: 64.3582763671875
SENSE daaa 129 20-04-2019 13:23:54.411 T: 34.00799942016601 [C]; A:[-42, 84, 216]; H: 62.90869140625
SENSE daad 95 20-04-2019 13:23:51.847 T: 30.3887996673584 [C]; A:[12, -32, 244]; H: 67.8372802734375
SENSE daaa 130 20-04-2019 13:23:54.839 T: 34.0704002380371 [C]; A:[-48, 86, 220]; H: 62.878173828125
SENSE daab 104 20-04-2019 13:23:52.378 T: 33.25919723510742 [C]; A:[0, -58, 224]; H: 64.3277587890625
SENSE daaa 131 20-04-2019 13:23:55.297 T: 34.0704002380371 [C]; A:[-48, 88, 216]; H: 62.84765625
SENSE daaa 132 20-04-2019 13:23:55.655 T: 34.00799942016601 [C]; A:[-50, 88, 216]; H: 62.78662109375
SENSE daaa 133 20-04-2019 13:23:55.969 T: 34.0704002380371 [C]; A:[-50, 82, 220]; H: 62.756103515625
SENSE daac 100 20-04-2019 13:23:53.678 T: 30.82559967041015 [C]; A:[0, -8, 200]; H: 70.33209228515625
SENSE daaa 134 20-04-2019 13:23:56.402 T: 34.0704002380371 [C]; A:[-46, 90, 248]; H: 62.695068359375
SENSE daaa 135 20-04-2019 13:23:56.775 T: 34.00799942016601 [C]; A:[-52, 86, 214]; H: 62.634033203125
SENSE daab 107 20-04-2019 13:23:54.228 T: 33.25919723510742 [C]; A:[-10, -58, 222]; H: 64.27435302734375
SENSE daaa 136 20-04-2019 13:23:57.233 T: 34.00799942016601 [C]; A:[-44, 86, 216]; H: 62.55010986328125
SENSE daab 108 20-04-2019 13:23:54.694 T: 33.1968002319336 [C]; A:[-6, -56, 220]; H: 64.27435302734375
SENSE daac 102 20-04-2019 13:23:54.923 T: 30.88799858093261 [C]; A:[0, -4, 202]; H: 70.33209228515625
SENSE daab 109 20-04-2019 13:23:55.175 T: 33.25919723510742 [C]; A:[-8, -50, 216]; H: 64.24383544921875
SENSE daad 101 20-04-2019 13:23:55.194 T: 30.3887996673584 [C]; A:[12, -36, 248]; H: 67.75335693359375
SENSE daac 103 20-04-2019 13:23:55.406 T: 30.82559967041015 [C]; A:[0, -6, 198]; H: 70.33209228515625
SENSE daaa 137 20-04-2019 13:23:57.949 T: 34.00799942016601 [C]; A:[-44, 86, 220]; H: 62.42803955078125
SENSE daab 111 20-04-2019 13:23:56.208 T: 33.25919723510742 [C]; A:[0, -58, 224]; H: 64.18280029296875
SENSE daaa 138 20-04-2019 13:23:58.386 T: 34.0704002380371 [C]; A:[-46, 84, 220]; H: 62.36700439453125
SENSE daab 113 20-04-2019 13:23:57.020 T: 33.25919723510742 [C]; A:[-8, -52, 224]; H: 64.12939453125
SENSE daaa 139 20-04-2019 13:23:58.815 T: 34.0704002380371 [C]; A:[-46, 86, 216]; H: 62.27545166015625
SENSE daac 107 20-04-2019 13:23:57.279 T: 30.82559967041015 [C]; A:[2, -4, 200]; H: 70.3092041015625
SENSE daaa 140 20-04-2019 13:23:59.248 T: 34.00799942016601 [C]; A:[-48, 86, 216]; H: 62.24493408203125
SENSE daad 106 20-04-2019 13:23:57.553 T: 30.3887996673584 [C]; A:[10, -34, 242]; H: 67.75335693359375
SENSE daaa 141 20-04-2019 13:23:59.681 T: 34.0704002380371 [C]; A:[-50, 82, 222]; H: 62.21441650390625
SENSE daaa 142 20-04-2019 13:24:00.049 T: 34.0704002380371 [C]; A:[-46, 82, 218]; H: 62.24493408203125
SENSE daaa 143 20-04-2019 13:24:00.413 T: 34.00799942016601 [C]; A:[-46, 88, 216]; H: 62.30596923828125
SENSE daaa 144 20-04-2019 13:24:00.781 T: 34.00799942016601 [C]; A:[-50, 86, 220]; H: 62.36700439453125
SENSE daab 114 20-04-2019 13:23:58.191 T: 33.25919723510742 [C]; A:[-4, -56, 232]; H: 64.037841796875
SENSE daaa 145 20-04-2019 13:24:01.209 T: 34.0704002380371 [C]; A:[-48, 86, 218]; H: 62.42803955078125
SENSE daab 115 20-04-2019 13:23:58.626 T: 33.25919723510742 [C]; A:[0, -58, 230]; H: 64.00732421875
SENSE daac 109 20-04-2019 13:23:58.885 T: 30.88799858093261 [C]; A:[0, -8, 204]; H: 70.3092041015625
SENSE daaa 146 20-04-2019 13:24:01.731 T: 34.0704002380371 [C]; A:[-46, 84, 216]; H: 62.48907470703125
SENSE daaa 147 20-04-2019 13:24:02.114 T: 34.00799942016601 [C]; A:[-62, 102, 224]; H: 62.51959228515625
SENSE daaa 148 20-04-2019 13:24:02.537 T: 34.0704002380371 [C]; A:[-56, 74, 210]; H: 62.55010986328125
SENSE daad 110 20-04-2019 13:23:59.986 T: 30.45119857788085 [C]; A:[14, -38, 242]; H: 67.72283935546875
SENSE daaa 149 20-04-2019 13:24:02.975 T: 34.0704002380371 [C]; A:[-62, 84, 224]; H: 62.634033203125
SENSE daac 112 20-04-2019 13:24:00.561 T: 30.88799858093261 [C]; A:[0, 0, 196]; H: 70.2786865234375
SENSE daab 121 20-04-2019 13:24:01.106 T: 33.25919723510742 [C]; A:[0, -58, 236]; H: 63.976806640625
SENSE daad 111 20-04-2019 13:24:00.832 T: 30.45119857788085 [C]; A:[16, -34, 242]; H: 67.699951171875
SENSE daaa 150 20-04-2019 13:24:03.577 T: 34.0704002380371 [C]; A:[-58, 82, 220]; H: 62.7255859375
SENSE daab 122 20-04-2019 13:24:01.576 T: 33.25919723510742 [C]; A:[0, -52, 224]; H: 64.00732421875
SENSE daaa 151 20-04-2019 13:24:04.005 T: 34.00799942016601 [C]; A:[-62, 86, 216]; H: 62.84765625
SENSE daaa 152 20-04-2019 13:24:04.339 T: 34.00799942016601 [C]; A:[-52, 84, 206]; H: 62.939208984375
SENSE daaa 153 20-04-2019 13:24:04.722 T: 34.0704002380371 [C]; A:[-56, 82, 218]; H: 63.061279296875
SENSE daaa 154 20-04-2019 13:24:05.051 T: 34.0704002380371 [C]; A:[-58, 90, 210]; H: 63.15283203125
SENSE daab 125 20-04-2019 13:24:02.787 T: 33.25919723510742 [C]; A:[-10, -68, 224]; H: 64.098876953125
SENSE daac 117 20-04-2019 13:24:03.066 T: 30.88799858093261 [C]; A:[0, 0, 202]; H: 70.2786865234375
SENSE daaa 155 20-04-2019 13:24:05.553 T: 34.0704002380371 [C]; A:[-54, 86, 212]; H: 63.2138671875
SENSE daab 126 20-04-2019 13:24:03.307 T: 33.25919723510742 [C]; A:[-6, -66, 220]; H: 64.098876953125
SENSE daaa 156 20-04-2019 13:24:05.981 T: 34.00799942016601 [C]; A:[-58, 86, 222]; H: 63.183349609375
SENSE daaa 157 20-04-2019 13:24:06.364 T: 34.0704002380371 [C]; A:[-54, 82, 216]; H: 63.122314453125
SENSE daab 127 20-04-2019 13:24:03.816 T: 33.25919723510742 [C]; A:[-6, -62, 226]; H: 64.12939453125
SENSE daac 119 20-04-2019 13:24:04.038 T: 30.82559967041015 [C]; A:[0, 0, 206]; H: 70.2786865234375
SENSE daaa 158 20-04-2019 13:24:06.880 T: 34.0704002380371 [C]; A:[-54, 86, 214]; H: 63.000244140625
SENSE daac 120 20-04-2019 13:24:04.789 T: 30.88799858093261 [C]; A:[0, -8, 198]; H: 70.2481689453125
SENSE daaa 159 20-04-2019 13:24:07.314 T: 34.00799942016601 [C]; A:[-56, 88, 216]; H: 62.878173828125
SENSE daab 129 20-04-2019 13:24:05.290 T: 33.25919723510742 [C]; A:[-10, -64, 228]; H: 64.24383544921875
SENSE daaa 160 20-04-2019 13:24:07.747 T: 34.0704002380371 [C]; A:[-54, 86, 216]; H: 62.756103515625
SENSE daaa 161 20-04-2019 13:24:08.101 T: 34.00799942016601 [C]; A:[-58, 88, 214]; H: 62.66455078125
SENSE daab 130 20-04-2019 13:24:05.793 T: 33.25919723510742 [C]; A:[-8, -64, 222]; H: 64.27435302734375
SENSE daaa 162 20-04-2019 13:24:08.534 T: 34.0704002380371 [C]; A:[-56, 84, 216]; H: 62.55010986328125
SENSE daaa 163 20-04-2019 13:24:08.897 T: 34.0704002380371 [C]; A:[-54, 82, 220]; H: 62.45855712890625
SENSE daab 132 20-04-2019 13:24:06.608 T: 33.25919723510742 [C]; A:[-6, -62, 222]; H: 64.2972412109375
SENSE daaa 164 20-04-2019 13:24:09.290 T: 34.0704002380371 [C]; A:[-56, 84, 220]; H: 62.36700439453125
SENSE daaa 165 20-04-2019 13:24:09.648 T: 34.0704002380371 [C]; A:[-56, 88, 218]; H: 62.27545166015625
SENSE daab 133 20-04-2019 13:24:07.121 T: 33.25919723510742 [C]; A:[-6, -64, 224]; H: 64.3277587890625
SENSE daaa 166 20-04-2019 13:24:10.056 T: 34.0704002380371 [C]; A:[-56, 82, 220]; H: 62.18389892578125
SENSE daab 134 20-04-2019 13:24:07.557 T: 33.25919723510742 [C]; A:[-4, -64, 222]; H: 64.3582763671875
SENSE daac 126 20-04-2019 13:24:07.812 T: 30.82559967041015 [C]; A:[0, -4, 200]; H: 70.16424560546875
SENSE daad 125 20-04-2019 13:24:08.075 T: 30.45119857788085 [C]; A:[14, -30, 246]; H: 67.67706298828125
SENSE daaa 167 20-04-2019 13:24:10.649 T: 34.0704002380371 [C]; A:[-58, 90, 208]; H: 62.12286376953125
SENSE daac 127 20-04-2019 13:24:08.282 T: 30.88799858093261 [C]; A:[0, -2, 200]; H: 70.17950439453125
SENSE daac 128 20-04-2019 13:24:08.652 T: 30.88799858093261 [C]; A:[0, -8, 194]; H: 70.17950439453125
SENSE daad 126 20-04-2019 13:24:08.544 T: 30.45119857788085 [C]; A:[16, -36, 248]; H: 67.64654541015625
SENSE daaa 168 20-04-2019 13:24:11.241 T: 34.0704002380371 [C]; A:[-54, 88, 214]; H: 62.03131103515625
SENSE daaa 168 20-04-2019 13:24:11.241 T: 34.0704002380371 [C]; A:[-54, 88, 214]; H: 62.03131103515625
SENSE daac 129 20-04-2019 13:24:09.721 T: 30.88799858093261 [C]; A:[0, -4, 202]; H: 70.11846923828125
SENSE daaa 169 20-04-2019 13:24:11.689 T: 34.0704002380371 [C]; A:[-60, 86, 212]; H: 61.9779052734375
SENSE daaa 170 20-04-2019 13:24:12.062 T: 34.0704002380371 [C]; A:[-52, 86, 214]; H: 61.9168701171875
SENSE daab 139 20-04-2019 13:24:10.310 T: 33.25919723510742 [C]; A:[-10, -62, 222]; H: 64.3582763671875
SENSE daaa 171 20-04-2019 13:24:12.510 T: 34.0704002380371 [C]; A:[-50, 86, 218]; H: 61.8863525390625
SENSE daaa 172 20-04-2019 13:24:12.828 T: 34.13279724121093 [C]; A:[-58, 88, 220]; H: 61.8558349609375
SENSE daaa 173 20-04-2019 13:24:13.197 T: 34.0704002380371 [C]; A:[-56, 82, 216]; H: 61.7947998046875
SENSE daab 140 20-04-2019 13:24:10.889 T: 33.25919723510742 [C]; A:[-6, -68, 220]; H: 64.3582763671875
SENSE daaa 174 20-04-2019 13:24:13.624 T: 34.0704002380371 [C]; A:[-58, 86, 220]; H: 61.7337646484375
SENSE daad 129 20-04-2019 13:24:10.790 T: 30.45119857788085 [C]; A:[14, -32, 246]; H: 67.6236572265625
SENSE daaa 175 20-04-2019 13:24:14.057 T: 34.0704002380371 [C]; A:[-58, 88, 224]; H: 61.7032470703125
SENSE daab 141 20-04-2019 13:24:11.496 T: 33.25919723510742 [C]; A:[-4, -66, 226]; H: 64.3582763671875
SENSE daaa 176 20-04-2019 13:24:14.485 T: 34.13279724121093 [C]; A:[-50, 84, 210]; H: 61.6422119140625
SENSE daaa 177 20-04-2019 13:24:14.853 T: 34.0704002380371 [C]; A:[-56, 86, 214]; H: 61.6116943359375
SENSE daab 143 20-04-2019 13:24:12.350 T: 33.32159805297851 [C]; A:[0, -66, 218]; H: 64.3277587890625
SENSE daac 133 20-04-2019 13:24:12.196 T: 30.88799858093261 [C]; A:[2, -6, 200]; H: 70.0040283203125
SENSE daaa 178 20-04-2019 13:24:15.366 T: 34.0704002380371 [C]; A:[-56, 82, 216]; H: 61.5506591796875
SENSE daaa 179 20-04-2019 13:24:15.729 T: 34.0704002380371 [C]; A:[-50, 88, 222]; H: 61.5201416015625
SENSE daab 145 20-04-2019 13:24:13.434 T: 33.25919723510742 [C]; A:[-4, -58, 220]; H: 64.27435302734375
SENSE daac 136 20-04-2019 13:24:13.660 T: 30.88799858093261 [C]; A:[0, -6, 198]; H: 69.95062255859375
SENSE daaa 181 20-04-2019 13:24:16.520 T: 34.13279724121093 [C]; A:[-50, 86, 216]; H: 61.4591064453125
SENSE daaa 182 20-04-2019 13:24:16.917 T: 34.13279724121093 [C]; A:[-52, 86, 220]; H: 61.4285888671875
SENSE daad 137 20-04-2019 13:24:14.792 T: 30.51359939575195 [C]; A:[16, -34, 246]; H: 67.47869873046875
SENSE daab 149 20-04-2019 13:24:15.161 T: 33.32159805297851 [C]; A:[0, -62, 224]; H: 64.00732421875
SENSE daaa 183 20-04-2019 13:24:17.431 T: 34.13279724121093 [C]; A:[-54, 86, 218]; H: 61.4285888671875
SENSE daaa 184 20-04-2019 13:24:17.749 T: 34.13279724121093 [C]; A:[-56, 90, 210]; H: 61.4285888671875
SENSE daad 138 20-04-2019 13:24:15.632 T: 30.45119857788085 [C]; A:[8, -30, 248]; H: 67.455810546875
SENSE daac 140 20-04-2019 13:24:15.828 T: 30.88799858093261 [C]; A:[2, -8, 200]; H: 69.92010498046875
SENSE daaa 185 20-04-2019 13:24:18.222 T: 34.13279724121093 [C]; A:[-52, 88, 216]; H: 61.40570068359375
SENSE daaa 186 20-04-2019 13:24:18.576 T: 34.13279724121093 [C]; A:[-60, 86, 216]; H: 61.40570068359375
SENSE daac 141 20-04-2019 13:24:16.590 T: 30.88799858093261 [C]; A:[-4, 0, 198]; H: 69.92010498046875
SENSE daab 152 20-04-2019 13:24:16.830 T: 33.25919723510742 [C]; A:[-12, -62, 220]; H: 63.89288330078125
SENSE daad 140 20-04-2019 13:24:16.853 T: 30.45119857788085 [C]; A:[20, -34, 248]; H: 67.42529296875
SENSE daaa 187 20-04-2019 13:24:19.158 T: 34.0704002380371 [C]; A:[-52, 84, 214]; H: 61.37518310546875
SENSE daab 153 20-04-2019 13:24:17.263 T: 33.25919723510742 [C]; A:[0, -64, 222]; H: 63.89288330078125
SENSE daad 141 20-04-2019 13:24:17.319 T: 30.45119857788085 [C]; A:[14, -30, 250]; H: 67.42529296875
SENSE daaa 188 20-04-2019 13:24:19.675 T: 34.13279724121093 [C]; A:[-54, 88, 214]; H: 61.34466552734375
SENSE daaa 189 20-04-2019 13:24:20.029 T: 34.13279724121093 [C]; A:[-58, 92, 216]; H: 61.34466552734375
SENSE daaa 190 20-04-2019 13:24:20.397 T: 34.13279724121093 [C]; A:[-54, 88, 214]; H: 61.34466552734375
SENSE daab 154 20-04-2019 13:24:18.464 T: 33.32159805297851 [C]; A:[0, -62, 220]; H: 63.89288330078125
SENSE daab 155 20-04-2019 13:24:18.819 T: 33.25919723510742 [C]; A:[0, -58, 218]; H: 63.86236572265625
SENSE daaa 193 20-04-2019 13:24:21.542 T: 34.13279724121093 [C]; A:[-50, 86, 216]; H: 61.28363037109375
SENSE daab 156 20-04-2019 13:24:19.407 T: 33.25919723510742 [C]; A:[0, -62, 224]; H: 63.86236572265625
SENSE daaa 195 20-04-2019 13:24:22.293 T: 34.13279724121093 [C]; A:[-58, 88, 214]; H: 61.25311279296875
SENSE daaa 196 20-04-2019 13:24:22.611 T: 34.13279724121093 [C]; A:[-56, 88, 222]; H: 61.25311279296875
SENSE daaa 197 20-04-2019 13:24:22.930 T: 34.13279724121093 [C]; A:[-54, 82, 216]; H: 61.25311279296875
SENSE daaa 198 20-04-2019 13:24:23.298 T: 34.19519805908203 [C]; A:[-54, 82, 218]; H: 61.22259521484375
SENSE daab 159 20-04-2019 13:24:20.654 T: 33.25919723510742 [C]; A:[-6, -56, 226]; H: 63.87762451171875
SENSE daac 148 20-04-2019 13:24:20.484 T: 30.95039939880371 [C]; A:[0, -6, 200]; H: 69.88958740234375
SENSE daad 147 20-04-2019 13:24:20.761 T: 30.51359939575195 [C]; A:[14, -32, 248]; H: 67.34136962890625
SENSE daad 148 20-04-2019 13:24:21.241 T: 30.51359939575195 [C]; A:[10, -30, 248]; H: 67.34136962890625
SENSE daaa 199 20-04-2019 13:24:23.945 T: 34.13279724121093 [C]; A:[-56, 88, 214]; H: 61.22259521484375
SENSE daaa 200 20-04-2019 13:24:24.298 T: 34.13279724121093 [C]; A:[-56, 82, 218]; H: 61.22259521484375
SENSE daaa 201 20-04-2019 13:24:24.661 T: 34.13279724121093 [C]; A:[-54, 88, 210]; H: 61.22259521484375
SENSE daac 151 20-04-2019 13:24:22.024 T: 30.88799858093261 [C]; A:[2, -8, 204]; H: 69.88958740234375
SENSE daad 150 20-04-2019 13:24:22.292 T: 30.51359939575195 [C]; A:[14, -30, 242]; H: 67.31085205078125
SENSE daab 163 20-04-2019 13:24:23.178 T: 33.32159805297851 [C]; A:[-8, -58, 224]; H: 63.81658935546875
SENSE daaa 202 20-04-2019 13:24:25.261 T: 34.19519805908203 [C]; A:[-54, 90, 218]; H: 61.19207763671875
SENSE daab 164 20-04-2019 13:24:23.538 T: 33.32159805297851 [C]; A:[-8, -60, 216]; H: 63.78607177734375
SENSE daaa 203 20-04-2019 13:24:25.691 T: 34.19519805908203 [C]; A:[-50, 88, 220]; H: 61.19207763671875
SENSE daaa 204 20-04-2019 13:24:26.050 T: 34.19519805908203 [C]; A:[-54, 82, 218]; H: 61.16156005859375
SENSE daaa 205 20-04-2019 13:24:26.408 T: 34.19519805908203 [C]; A:[-58, 84, 214]; H: 61.16156005859375
SENSE daaa 206 20-04-2019 13:24:26.761 T: 34.13279724121093 [C]; A:[-52, 80, 216]; H: 61.16156005859375
SENSE daaa 207 20-04-2019 13:24:27.115 T: 34.13279724121093 [C]; A:[-64, 84, 214]; H: 61.16156005859375
SENSE daaa 208 20-04-2019 13:24:27.483 T: 34.19519805908203 [C]; A:[-60, 90, 216]; H: 61.16156005859375
SENSE daab 167 20-04-2019 13:24:24.916 T: 33.32159805297851 [C]; A:[-4, -62, 224]; H: 63.7021484375
SENSE daaa 209 20-04-2019 13:24:27.911 T: 34.13279724121093 [C]; A:[-58, 88, 220]; H: 61.13104248046875
SENSE daac 156 20-04-2019 13:24:24.739 T: 30.95039939880371 [C]; A:[0, -8, 202]; H: 69.86669921875
SENSE daaa 210 20-04-2019 13:24:28.299 T: 34.13279724121093 [C]; A:[-58, 82, 218]; H: 61.10052490234375
SENSE daab 168 20-04-2019 13:24:25.504 T: 33.25919723510742 [C]; A:[-6, -58, 226]; H: 63.671630859375
SENSE daaa 211 20-04-2019 13:24:28.742 T: 34.13279724121093 [C]; A:[-58, 84, 216]; H: 61.07000732421875
SENSE daaa 212 20-04-2019 13:24:29.110 T: 34.19519805908203 [C]; A:[-62, 86, 222]; H: 61.03948974609375
SENSE daac 158 20-04-2019 13:24:26.478 T: 30.95039939880371 [C]; A:[0, -6, 200]; H: 69.836181640625
SENSE daad 157 20-04-2019 13:24:26.736 T: 30.51359939575195 [C]; A:[16, -32, 246]; H: 67.2574462890625
SENSE daaa 213 20-04-2019 13:24:29.618 T: 34.13279724121093 [C]; A:[-54, 82, 220]; H: 61.03948974609375
SENSE daaa 214 20-04-2019 13:24:29.986 T: 34.13279724121093 [C]; A:[-60, 84, 218]; H: 61.00897216796875
SENSE daad 158 20-04-2019 13:24:27.194 T: 30.45119857788085 [C]; A:[16, -34, 246]; H: 67.2574462890625
SENSE daaa 215 20-04-2019 13:24:30.423 T: 34.13279724121093 [C]; A:[-60, 86, 210]; H: 60.97845458984375
SENSE daaa 216 20-04-2019 13:24:30.777 T: 34.19519805908203 [C]; A:[-58, 84, 218]; H: 60.97845458984375
