SENSE daaa 1 20-04-2019 13:18:46.151 T: 33.25919723510742 [C]; A:[-80, 94, 214]; H: 63.4732666015625
SENSE daaa 121 20-04-2019 13:19:36.726 T: 33.5088005065918 [C]; A:[-52, 86, 222]; H: 62.939208984375
SENSE daaa 122 20-04-2019 13:19:37.045 T: 33.5088005065918 [C]; A:[-48, 92, 238]; H: 62.939208984375
SENSE daaa 123 20-04-2019 13:19:37.418 T: 33.4463996887207 [C]; A:[-48, 86, 214]; H: 62.939208984375
SENSE daab 101 20-04-2019 13:19:35.166 T: 33.5088005065918 [C]; A:[-8, -58, 216]; H: 63.67926025390625
SENSE daaa 124 20-04-2019 13:19:37.841 T: 33.5088005065918 [C]; A:[-48, 88, 216]; H: 62.939208984375
SENSE daac 94 20-04-2019 13:19:35.456 T: 30.26399993896484 [C]; A:[0, -6, 192]; H: 72.05633544921875
SENSE daaa 125 20-04-2019 13:19:38.293 T: 33.4463996887207 [C]; A:[-44, 86, 220]; H: 62.939208984375
SENSE daad 94 20-04-2019 13:19:35.713 T: 29.764799118042 [C]; A:[14, -34, 244]; H: 69.7598876953125
SENSE daaa 126 20-04-2019 13:19:38.721 T: 33.5088005065918 [C]; A:[-54, 90, 222]; H: 62.939208984375
SENSE daad 95 20-04-2019 13:19:36.228 T: 29.7023983001709 [C]; A:[12, -30, 242]; H: 69.7598876953125
SENSE daaa 127 20-04-2019 13:19:39.154 T: 33.5088005065918 [C]; A:[-48, 90, 220]; H: 62.90869140625
SENSE daac 97 20-04-2019 13:19:36.800 T: 30.20159912109375 [C]; A:[0, -8, 200]; H: 72.05633544921875
SENSE daad 97 20-04-2019 13:19:37.075 T: 29.764799118042 [C]; A:[12, -26, 250]; H: 69.7598876953125
SENSE daaa 128 20-04-2019 13:19:39.667 T: 33.5088005065918 [C]; A:[-46, 90, 224]; H: 62.90869140625
SENSE daac 98 20-04-2019 13:19:37.549 T: 30.20159912109375 [C]; A:[2, -8, 200]; H: 72.02581787109375
SENSE daac 99 20-04-2019 13:19:37.918 T: 30.20159912109375 [C]; A:[2, -6, 194]; H: 72.05633544921875
SENSE daab 107 20-04-2019 13:19:38.169 T: 33.5088005065918 [C]; A:[-4, -56, 230]; H: 63.38934326171875
SENSE daad 98 20-04-2019 13:19:37.821 T: 29.764799118042 [C]; A:[10, -28, 250]; H: 69.7598876953125
SENSE daaa 129 20-04-2019 13:19:40.314 T: 33.5088005065918 [C]; A:[-42, 82, 216]; H: 62.90869140625
SENSE daaa 130 20-04-2019 13:19:40.672 T: 33.4463996887207 [C]; A:[-52, 94, 220]; H: 62.939208984375
SENSE daab 109 20-04-2019 13:19:38.967 T: 33.5088005065918 [C]; A:[-6, -54, 218]; H: 63.305419921875
SENSE daad 101 20-04-2019 13:19:39.075 T: 29.82719993591308 [C]; A:[8, -30, 244]; H: 69.7598876953125
SENSE daaa 131 20-04-2019 13:19:41.219 T: 33.5088005065918 [C]; A:[-46, 86, 214]; H: 62.939208984375
SENSE daab 110 20-04-2019 13:19:39.466 T: 33.5088005065918 [C]; A:[-6, -56, 226]; H: 63.27490234375
SENSE daaa 132 20-04-2019 13:19:41.652 T: 33.5088005065918 [C]; A:[-48, 86, 216]; H: 62.939208984375
SENSE daab 111 20-04-2019 13:19:39.904 T: 33.5088005065918 [C]; A:[-8, -50, 224]; H: 63.244384765625
SENSE daaa 133 20-04-2019 13:19:42.085 T: 33.5088005065918 [C]; A:[-48, 82, 224]; H: 62.939208984375
SENSE daad 102 20-04-2019 13:19:39.956 T: 29.764799118042 [C]; A:[12, -32, 248]; H: 69.73699951171875
SENSE daaa 134 20-04-2019 13:19:42.518 T: 33.5088005065918 [C]; A:[-52, 92, 214]; H: 62.939208984375
SENSE daaa 135 20-04-2019 13:19:42.876 T: 33.5088005065918 [C]; A:[-50, 80, 218]; H: 62.9697265625
SENSE daaa 136 20-04-2019 13:19:43.244 T: 33.5088005065918 [C]; A:[-48, 90, 210]; H: 62.9697265625
SENSE daab 113 20-04-2019 13:19:40.949 T: 33.5088005065918 [C]; A:[-4, -64, 226]; H: 63.244384765625
SENSE daaa 137 20-04-2019 13:19:43.663 T: 33.4463996887207 [C]; A:[-46, 92, 216]; H: 62.9697265625
SENSE daaa 138 20-04-2019 13:19:44.021 T: 33.5088005065918 [C]; A:[-42, 88, 214]; H: 62.9697265625
SENSE daab 114 20-04-2019 13:19:41.463 T: 33.5088005065918 [C]; A:[-4, -52, 224]; H: 63.244384765625
SENSE daab 115 20-04-2019 13:19:41.901 T: 33.57119750976562 [C]; A:[-8, -54, 224]; H: 63.2138671875
SENSE daac 107 20-04-2019 13:19:42.155 T: 30.20159912109375 [C]; A:[2, -8, 198]; H: 72.05633544921875
SENSE daaa 140 20-04-2019 13:19:44.887 T: 33.5088005065918 [C]; A:[-46, 86, 220]; H: 62.9697265625
SENSE daaa 141 20-04-2019 13:19:45.245 T: 33.5088005065918 [C]; A:[-42, 86, 220]; H: 62.9697265625
SENSE daaa 142 20-04-2019 13:19:45.568 T: 33.5088005065918 [C]; A:[-46, 86, 222]; H: 62.9697265625
SENSE daac 110 20-04-2019 13:19:43.429 T: 30.26399993896484 [C]; A:[0, 0, 204]; H: 72.05633544921875
SENSE daaa 143 20-04-2019 13:19:46.056 T: 33.5088005065918 [C]; A:[-46, 82, 214]; H: 62.9697265625
SENSE daac 111 20-04-2019 13:19:44.087 T: 30.20159912109375 [C]; A:[4, -6, 206]; H: 72.05633544921875
SENSE daaa 144 20-04-2019 13:19:46.489 T: 33.5088005065918 [C]; A:[-48, 86, 212]; H: 62.939208984375
SENSE daaa 145 20-04-2019 13:19:46.847 T: 33.5088005065918 [C]; A:[-46, 96, 224]; H: 62.939208984375
SENSE daab 120 20-04-2019 13:19:44.622 T: 33.5088005065918 [C]; A:[-4, -52, 230]; H: 63.00787353515625
SENSE daaa 146 20-04-2019 13:19:47.275 T: 33.5088005065918 [C]; A:[-40, 94, 224]; H: 62.939208984375
SENSE daaa 147 20-04-2019 13:19:47.589 T: 33.5088005065918 [C]; A:[-42, 98, 222]; H: 62.939208984375
SENSE daac 113 20-04-2019 13:19:45.327 T: 30.26399993896484 [C]; A:[0, -8, 196]; H: 72.05633544921875
SENSE daaa 148 20-04-2019 13:19:48.037 T: 33.5088005065918 [C]; A:[-42, 94, 222]; H: 62.90869140625
SENSE daaa 149 20-04-2019 13:19:48.400 T: 33.57119750976562 [C]; A:[-30, 78, 206]; H: 62.90869140625
SENSE daac 114 20-04-2019 13:19:46.019 T: 30.26399993896484 [C]; A:[0, -6, 202]; H: 72.02581787109375
SENSE daab 123 20-04-2019 13:19:46.302 T: 33.5088005065918 [C]; A:[-8, -60, 222]; H: 63.00787353515625
SENSE daac 115 20-04-2019 13:19:46.523 T: 30.26399993896484 [C]; A:[0, -4, 200]; H: 72.05633544921875
SENSE daad 115 20-04-2019 13:19:46.781 T: 29.764799118042 [C]; A:[14, -34, 246]; H: 69.67596435546875
SENSE daaa 151 20-04-2019 13:19:49.335 T: 33.5088005065918 [C]; A:[-28, 88, 216]; H: 62.939208984375
SENSE daac 116 20-04-2019 13:19:46.995 T: 30.20159912109375 [C]; A:[2, -4, 194]; H: 72.02581787109375
SENSE daaa 152 20-04-2019 13:19:49.778 T: 33.57119750976562 [C]; A:[-40, 92, 224]; H: 63.02313232421875
SENSE daab 126 20-04-2019 13:19:47.843 T: 33.5088005065918 [C]; A:[-8, -54, 212]; H: 63.00787353515625
SENSE daaa 153 20-04-2019 13:19:50.201 T: 33.5088005065918 [C]; A:[-34, 84, 222]; H: 63.11468505859375
SENSE daac 119 20-04-2019 13:19:48.468 T: 30.26399993896484 [C]; A:[0, 0, 200]; H: 72.05633544921875
SENSE daaa 154 20-04-2019 13:19:50.629 T: 33.5088005065918 [C]; A:[-30, 82, 222]; H: 63.17572021484375
SENSE daad 118 20-04-2019 13:19:48.344 T: 29.82719993591308 [C]; A:[12, -32, 244]; H: 69.70648193359375
SENSE daad 119 20-04-2019 13:19:48.732 T: 29.82719993591308 [C]; A:[12, -34, 246]; H: 69.70648193359375
SENSE daac 120 20-04-2019 13:19:48.971 T: 30.26399993896484 [C]; A:[4, -2, 200]; H: 72.05633544921875
SENSE daaa 155 20-04-2019 13:19:51.211 T: 33.5088005065918 [C]; A:[-34, 88, 224]; H: 63.29779052734375
SENSE daaa 156 20-04-2019 13:19:51.569 T: 33.5088005065918 [C]; A:[-38, 90, 220]; H: 63.35882568359375
SENSE daab 129 20-04-2019 13:19:49.589 T: 33.5088005065918 [C]; A:[-8, -62, 222]; H: 62.9239501953125
SENSE daaa 157 20-04-2019 13:19:52.012 T: 33.5088005065918 [C]; A:[-44, 94, 216]; H: 63.41986083984375
SENSE daab 130 20-04-2019 13:19:50.018 T: 33.5088005065918 [C]; A:[-6, -52, 222]; H: 62.9239501953125
SENSE daac 122 20-04-2019 13:19:50.263 T: 30.26399993896484 [C]; A:[0, -8, 204]; H: 72.02581787109375
SENSE daaa 158 20-04-2019 13:19:52.510 T: 33.57119750976562 [C]; A:[-40, 90, 220]; H: 63.48089599609375
SENSE daaa 159 20-04-2019 13:19:52.903 T: 33.5088005065918 [C]; A:[-40, 86, 216]; H: 63.5037841796875
SENSE daab 132 20-04-2019 13:19:50.874 T: 33.5088005065918 [C]; A:[-4, -50, 234]; H: 63.00787353515625
SENSE daaa 160 20-04-2019 13:19:53.311 T: 33.57119750976562 [C]; A:[-40, 88, 220]; H: 63.5343017578125
SENSE daac 123 20-04-2019 13:19:50.733 T: 30.26399993896484 [C]; A:[0, -8, 206]; H: 72.02581787109375
SENSE daaa 161 20-04-2019 13:19:53.749 T: 33.5088005065918 [C]; A:[-44, 92, 216]; H: 63.5953369140625
SENSE daaa 162 20-04-2019 13:19:54.112 T: 33.5088005065918 [C]; A:[-34, 90, 222]; H: 63.6258544921875
SENSE daab 134 20-04-2019 13:19:51.823 T: 33.5088005065918 [C]; A:[-8, -46, 222]; H: 63.06890869140625
SENSE daaa 163 20-04-2019 13:19:54.560 T: 33.5088005065918 [C]; A:[-38, 94, 218]; H: 63.6868896484375
SENSE daab 135 20-04-2019 13:19:52.252 T: 33.5088005065918 [C]; A:[-6, -46, 220]; H: 63.06890869140625
SENSE daaa 164 20-04-2019 13:19:54.953 T: 33.57119750976562 [C]; A:[-44, 90, 218]; H: 63.7784423828125
SENSE daaa 165 20-04-2019 13:19:55.311 T: 33.57119750976562 [C]; A:[-36, 90, 218]; H: 63.8699951171875
SENSE daac 128 20-04-2019 13:19:52.989 T: 30.26399993896484 [C]; A:[0, -4, 194]; H: 72.02581787109375
SENSE daaa 166 20-04-2019 13:19:55.734 T: 33.57119750976562 [C]; A:[-40, 94, 220]; H: 63.9615478515625
SENSE daab 137 20-04-2019 13:19:53.560 T: 33.5088005065918 [C]; A:[-4, -46, 228]; H: 63.2138671875
SENSE daaa 169 20-04-2019 13:19:56.749 T: 33.57119750976562 [C]; A:[-38, 94, 222]; H: 64.10650634765625
SENSE daab 139 20-04-2019 13:19:54.370 T: 33.57119750976562 [C]; A:[0, -48, 228]; H: 63.305419921875
SENSE daac 131 20-04-2019 13:19:54.598 T: 30.26399993896484 [C]; A:[2, -6, 198]; H: 71.99530029296875
SENSE daaa 170 20-04-2019 13:19:57.272 T: 33.5088005065918 [C]; A:[-40, 88, 216]; H: 64.16754150390625
SENSE daaa 171 20-04-2019 13:19:57.630 T: 33.57119750976562 [C]; A:[-36, 92, 226]; H: 64.16754150390625
SENSE daab 141 20-04-2019 13:19:55.549 T: 33.57119750976562 [C]; A:[-12, -52, 228]; H: 63.41986083984375
SENSE daaa 172 20-04-2019 13:19:58.098 T: 33.5088005065918 [C]; A:[-38, 86, 220]; H: 64.22857666015625
SENSE daaa 173 20-04-2019 13:19:58.471 T: 33.57119750976562 [C]; A:[-38, 88, 216]; H: 64.25909423828125
SENSE daad 132 20-04-2019 13:19:55.655 T: 29.88959884643554 [C]; A:[12, -32, 246]; H: 69.64544677734375
SENSE daaa 174 20-04-2019 13:19:58.874 T: 33.57119750976562 [C]; A:[-40, 92, 218]; H: 64.28961181640625
SENSE daaa 175 20-04-2019 13:19:59.232 T: 33.57119750976562 [C]; A:[-36, 94, 220]; H: 64.35064697265625
SENSE daaa 176 20-04-2019 13:19:59.590 T: 33.57119750976562 [C]; A:[-38, 78, 216]; H: 64.38116455078125
SENSE daab 144 20-04-2019 13:19:57.014 T: 33.57119750976562 [C]; A:[0, -50, 220]; H: 63.41986083984375
SENSE daaa 177 20-04-2019 13:20:00.029 T: 33.57119750976562 [C]; A:[-40, 90, 220]; H: 64.41168212890625
SENSE daaa 178 20-04-2019 13:20:00.386 T: 33.57119750976562 [C]; A:[-40, 86, 216]; H: 64.41168212890625
SENSE daac 137 20-04-2019 13:19:57.736 T: 30.26399993896484 [C]; A:[0, 0, 202]; H: 71.972412109375
SENSE daaa 179 20-04-2019 13:20:00.779 T: 33.57119750976562 [C]; A:[-40, 82, 226]; H: 64.38116455078125
SENSE daaa 180 20-04-2019 13:20:01.133 T: 33.57119750976562 [C]; A:[-38, 90, 222]; H: 64.38116455078125
SENSE daac 139 20-04-2019 13:19:58.562 T: 30.26399993896484 [C]; A:[-4, 0, 202]; H: 71.94189453125
SENSE daaa 181 20-04-2019 13:20:01.566 T: 33.57119750976562 [C]; A:[-46, 90, 218]; H: 64.35064697265625
SENSE daaa 182 20-04-2019 13:20:01.884 T: 33.57119750976562 [C]; A:[-38, 84, 222]; H: 64.35064697265625
SENSE daac 140 20-04-2019 13:19:59.302 T: 30.26399993896484 [C]; A:[0, -10, 200]; H: 71.94189453125
SENSE daad 140 20-04-2019 13:19:59.570 T: 29.88959884643554 [C]; A:[14, -32, 240]; H: 69.53863525390625
SENSE daaa 183 20-04-2019 13:20:02.412 T: 33.57119750976562 [C]; A:[-36, 86, 222]; H: 64.28961181640625
SENSE daac 141 20-04-2019 13:19:59.772 T: 30.26399993896484 [C]; A:[0, 0, 198]; H: 71.94189453125
SENSE daac 142 20-04-2019 13:20:00.130 T: 30.3263988494873 [C]; A:[0, -10, 198]; H: 71.911376953125
SENSE daad 141 20-04-2019 13:20:00.035 T: 29.88959884643554 [C]; A:[14, -30, 248]; H: 69.53863525390625
SENSE daaa 184 20-04-2019 13:20:02.979 T: 33.57119750976562 [C]; A:[-38, 88, 224]; H: 64.16754150390625
SENSE daaa 185 20-04-2019 13:20:03.337 T: 33.57119750976562 [C]; A:[-40, 86, 218]; H: 64.0836181640625
SENSE daab 153 20-04-2019 13:20:01.371 T: 33.57119750976562 [C]; A:[-4, -50, 228]; H: 63.32830810546875
SENSE daac 144 20-04-2019 13:20:01.672 T: 30.26399993896484 [C]; A:[2, -4, 192]; H: 71.911376953125
SENSE daaa 186 20-04-2019 13:20:03.844 T: 33.57119750976562 [C]; A:[-42, 92, 218]; H: 63.9310302734375
SENSE daab 154 20-04-2019 13:20:02.147 T: 33.57119750976562 [C]; A:[-8, -52, 228]; H: 63.305419921875
SENSE daaa 187 20-04-2019 13:20:04.307 T: 33.57119750976562 [C]; A:[-40, 88, 220]; H: 63.8089599609375
SENSE daaa 188 20-04-2019 13:20:04.675 T: 33.57119750976562 [C]; A:[-40, 88, 218]; H: 63.7479248046875
SENSE daaa 189 20-04-2019 13:20:05.063 T: 33.57119750976562 [C]; A:[-40, 84, 224]; H: 63.6258544921875
SENSE daaa 190 20-04-2019 13:20:05.377 T: 33.57119750976562 [C]; A:[-42, 92, 224]; H: 63.5953369140625
SENSE daaa 191 20-04-2019 13:20:05.745 T: 33.57119750976562 [C]; A:[-42, 86, 208]; H: 63.5343017578125
SENSE daaa 192 20-04-2019 13:20:06.083 T: 33.57119750976562 [C]; A:[-40, 90, 220]; H: 63.45037841796875
SENSE daab 157 20-04-2019 13:20:03.581 T: 33.57119750976562 [C]; A:[-6, -50, 224]; H: 63.2138671875
SENSE daaa 193 20-04-2019 13:20:06.521 T: 33.57119750976562 [C]; A:[-40, 84, 222]; H: 63.35882568359375
SENSE daaa 194 20-04-2019 13:20:06.889 T: 33.57119750976562 [C]; A:[-36, 92, 216]; H: 63.29779052734375
SENSE daab 158 20-04-2019 13:20:04.120 T: 33.57119750976562 [C]; A:[-4, -48, 230]; H: 63.183349609375
SENSE daac 149 20-04-2019 13:20:04.337 T: 30.26399993896484 [C]; A:[0, -6, 200]; H: 71.88848876953125
SENSE daad 149 20-04-2019 13:20:04.614 T: 29.88959884643554 [C]; A:[10, -34, 250]; H: 69.47760009765625
SENSE daaa 195 20-04-2019 13:20:07.482 T: 33.57119750976562 [C]; A:[-42, 92, 218]; H: 63.20623779296875
SENSE daac 150 20-04-2019 13:20:04.816 T: 30.26399993896484 [C]; A:[0, 0, 202]; H: 71.88848876953125
SENSE daaa 196 20-04-2019 13:20:07.915 T: 33.63359832763671 [C]; A:[-38, 92, 212]; H: 63.14520263671875
SENSE daad 151 20-04-2019 13:20:05.563 T: 29.88959884643554 [C]; A:[8, -32, 246]; H: 69.4547119140625
SENSE daaa 197 20-04-2019 13:20:08.353 T: 33.63359832763671 [C]; A:[-36, 88, 212]; H: 63.05364990234375
SENSE daab 162 20-04-2019 13:20:06.333 T: 33.5088005065918 [C]; A:[-6, -52, 222]; H: 63.00787353515625
SENSE daaa 198 20-04-2019 13:20:08.780 T: 33.57119750976562 [C]; A:[-36, 86, 220]; H: 63.02313232421875
SENSE daaa 199 20-04-2019 13:20:09.134 T: 33.57119750976562 [C]; A:[-40, 86, 222]; H: 63.000244140625
SENSE daab 164 20-04-2019 13:20:07.166 T: 33.5088005065918 [C]; A:[0, -52, 222]; H: 62.9239501953125
SENSE daaa 200 20-04-2019 13:20:09.586 T: 33.63359832763671 [C]; A:[-38, 90, 216]; H: 62.9697265625
SENSE daac 154 20-04-2019 13:20:07.019 T: 30.26399993896484 [C]; A:[4, -8, 198]; H: 71.88848876953125
SENSE daaa 201 20-04-2019 13:20:09.989 T: 33.57119750976562 [C]; A:[-36, 88, 222]; H: 62.9697265625
SENSE daab 165 20-04-2019 13:20:07.721 T: 33.5088005065918 [C]; A:[-4, -50, 228]; H: 62.9239501953125
SENSE daac 156 20-04-2019 13:20:07.936 T: 30.26399993896484 [C]; A:[0, 0, 198]; H: 71.88848876953125
SENSE daaa 202 20-04-2019 13:20:10.502 T: 33.63359832763671 [C]; A:[-42, 86, 220]; H: 62.939208984375
SENSE daaa 203 20-04-2019 13:20:10.875 T: 33.63359832763671 [C]; A:[-40, 92, 220]; H: 62.939208984375
SENSE daab 167 20-04-2019 13:20:08.596 T: 33.57119750976562 [C]; A:[-4, -52, 222]; H: 62.8934326171875
SENSE daaa 204 20-04-2019 13:20:11.258 T: 33.63359832763671 [C]; A:[-40, 86, 220]; H: 62.939208984375
SENSE daad 158 20-04-2019 13:20:09.047 T: 29.88959884643554 [C]; A:[10, -28, 242]; H: 69.4852294921875
SENSE daaa 205 20-04-2019 13:20:11.686 T: 33.63359832763671 [C]; A:[-40, 88, 216]; H: 62.939208984375
SENSE daaa 206 20-04-2019 13:20:12.045 T: 33.63359832763671 [C]; A:[-36, 84, 218]; H: 62.939208984375
SENSE daaa 207 20-04-2019 13:20:12.432 T: 33.69599914550781 [C]; A:[-36, 88, 220]; H: 62.939208984375
SENSE daaa 208 20-04-2019 13:20:12.791 T: 33.63359832763671 [C]; A:[-40, 84, 218]; H: 62.90869140625
SENSE daab 170 20-04-2019 13:20:10.245 T: 33.57119750976562 [C]; A:[-8, -50, 228]; H: 62.9849853515625
SENSE daaa 209 20-04-2019 13:20:13.249 T: 33.63359832763671 [C]; A:[-40, 84, 218]; H: 62.90869140625
SENSE daaa 210 20-04-2019 13:20:13.602 T: 33.69599914550781 [C]; A:[-42, 88, 218]; H: 62.878173828125
SENSE daad 161 20-04-2019 13:20:10.742 T: 29.95199966430664 [C]; A:[16, -28, 244]; H: 69.4547119140625
SENSE daac 162 20-04-2019 13:20:10.952 T: 30.3263988494873 [C]; A:[0, -10, 200]; H: 71.911376953125
SENSE daaa 211 20-04-2019 13:20:14.105 T: 33.69599914550781 [C]; A:[-40, 86, 224]; H: 62.84765625
SENSE daab 172 20-04-2019 13:20:11.498 T: 33.57119750976562 [C]; A:[-4, -46, 232]; H: 63.06890869140625
SENSE daaa 212 20-04-2019 13:20:14.577 T: 33.63359832763671 [C]; A:[-40, 88, 214]; H: 62.84765625
SENSE daac 164 20-04-2019 13:20:12.177 T: 30.3263988494873 [C]; A:[0, -8, 236]; H: 71.911376953125
SENSE daad 164 20-04-2019 13:20:12.451 T: 29.88959884643554 [C]; A:[18, -32, 248]; H: 69.43182373046875
SENSE daaa 214 20-04-2019 13:20:15.428 T: 33.63359832763671 [C]; A:[-68, 78, 224]; H: 62.78662109375
SENSE daac 166 20-04-2019 13:20:13.308 T: 30.26399993896484 [C]; A:[0, -6, 232]; H: 71.911376953125
SENSE daad 166 20-04-2019 13:20:13.573 T: 29.88959884643554 [C]; A:[12, -36, 244]; H: 69.40130615234375
SENSE daaa 215 20-04-2019 13:20:15.941 T: 33.69599914550781 [C]; A:[-58, 90, 210]; H: 62.7255859375
SENSE daac 167 20-04-2019 13:20:13.768 T: 30.3263988494873 [C]; A:[4, 0, 196]; H: 71.911376953125
SENSE daaa 216 20-04-2019 13:20:16.369 T: 33.69599914550781 [C]; A:[-62, 88, 216]; H: 62.7255859375
SENSE daab 179 20-04-2019 13:20:14.388 T: 33.57119750976562 [C]; A:[0, -46, 226]; H: 63.32830810546875
SENSE daaa 217 20-04-2019 13:20:16.807 T: 33.69599914550781 [C]; A:[-54, 84, 216]; H: 62.695068359375
SENSE daad 169 20-04-2019 13:20:14.891 T: 29.88959884643554 [C]; A:[14, -32, 250]; H: 69.40130615234375
SENSE daaa 218 20-04-2019 13:20:17.305 T: 33.63359832763671 [C]; A:[-52, 86, 220]; H: 62.695068359375
SENSE daaa 219 20-04-2019 13:20:17.663 T: 33.63359832763671 [C]; A:[-54, 94, 216]; H: 62.7255859375
SENSE daab 182 20-04-2019 13:20:15.679 T: 33.57119750976562 [C]; A:[-8, -52, 224]; H: 63.35882568359375
SENSE daaa 220 20-04-2019 13:20:18.105 T: 33.69599914550781 [C]; A:[-68, 84, 214]; H: 62.7255859375
