SENSE daaa 1 22-04-2019 18:15:09.586 T: 26.02079963684082 [C]; A:[-18, 8, 230]; H: 65.9146728515625
SENSE daab 98 22-04-2019 18:16:21.448 T: 26.33279991149902 [C]; A:[2, 12, 248]; H: 64.19805908203125
SENSE daac 46 22-04-2019 18:16:21.295 T: 29.20319938659667 [C]; A:[26, 6, 234]; H: 60.59698486328125
SENSE daab 99 22-04-2019 18:16:22.039 T: 26.39519882202148 [C]; A:[0, 10, 256]; H: 64.22857666015625
SENSE daad 50 22-04-2019 18:16:21.933 T: 27.14399909973144 [C]; A:[0, -4, 202]; H: 65.51031494140625
SENSE daac 47 22-04-2019 18:16:22.485 T: 29.26559829711914 [C]; A:[28, 10, 240]; H: 60.59698486328125
SENSE daad 51 22-04-2019 18:16:22.888 T: 27.14399909973144 [C]; A:[-4, 0, 202]; H: 65.54083251953125
SENSE daac 48 22-04-2019 18:16:23.092 T: 29.20319938659667 [C]; A:[22, 8, 236]; H: 60.59698486328125
SENSE daad 52 22-04-2019 18:16:23.543 T: 27.14399909973144 [C]; A:[-4, 0, 204]; H: 65.54083251953125
SENSE daac 49 22-04-2019 18:16:23.793 T: 29.20319938659667 [C]; A:[26, 4, 234]; H: 60.59698486328125
SENSE daad 53 22-04-2019 18:16:24.238 T: 27.14399909973144 [C]; A:[0, -6, 200]; H: 65.54083251953125
SENSE daac 50 22-04-2019 18:16:24.505 T: 29.14079856872558 [C]; A:[26, 12, 234]; H: 60.56646728515625
SENSE daad 54 22-04-2019 18:16:24.964 T: 27.14399909973144 [C]; A:[0, 0, 200]; H: 65.47979736328125
SENSE daac 51 22-04-2019 18:16:25.207 T: 29.14079856872558 [C]; A:[22, 14, 236]; H: 60.50543212890625
SENSE daad 55 22-04-2019 18:16:25.649 T: 27.08160018920898 [C]; A:[0, -4, 202]; H: 65.41876220703125
SENSE daac 52 22-04-2019 18:16:25.898 T: 29.07839965820312 [C]; A:[26, 8, 234]; H: 60.47491455078125
SENSE daad 56 22-04-2019 18:16:26.359 T: 27.08160018920898 [C]; A:[0, 0, 198]; H: 65.38824462890625
SENSE daac 53 22-04-2019 18:16:26.580 T: 29.07839965820312 [C]; A:[26, 6, 228]; H: 60.4215087890625
SENSE daad 57 22-04-2019 18:16:27.044 T: 27.08160018920898 [C]; A:[0, 0, 206]; H: 65.32720947265625
SENSE daac 54 22-04-2019 18:16:27.282 T: 29.01599884033203 [C]; A:[22, 14, 238]; H: 60.3604736328125
SENSE daad 58 22-04-2019 18:16:27.739 T: 27.08160018920898 [C]; A:[0, 0, 196]; H: 65.3043212890625
SENSE daac 55 22-04-2019 18:16:27.983 T: 29.07839965820312 [C]; A:[30, 12, 236]; H: 60.3299560546875
SENSE daad 59 22-04-2019 18:16:28.454 T: 27.08160018920898 [C]; A:[0, 0, 202]; H: 65.2738037109375
SENSE daac 56 22-04-2019 18:16:28.685 T: 29.07839965820312 [C]; A:[24, 8, 234]; H: 60.2994384765625
SENSE daad 60 22-04-2019 18:16:29.140 T: 27.08160018920898 [C]; A:[-6, 0, 206]; H: 65.2432861328125
SENSE daac 57 22-04-2019 18:16:29.407 T: 29.07839965820312 [C]; A:[24, 12, 238]; H: 60.2994384765625
SENSE daad 61 22-04-2019 18:16:29.845 T: 27.08160018920898 [C]; A:[0, -6, 204]; H: 65.2432861328125
SENSE daac 58 22-04-2019 18:16:30.099 T: 29.07839965820312 [C]; A:[26, 8, 238]; H: 60.2994384765625
SENSE daad 62 22-04-2019 18:16:30.555 T: 27.14399909973144 [C]; A:[0, -6, 202]; H: 65.2432861328125
SENSE daac 59 22-04-2019 18:16:30.800 T: 29.07839965820312 [C]; A:[26, 10, 238]; H: 60.2994384765625
SENSE daad 63 22-04-2019 18:16:31.250 T: 27.14399909973144 [C]; A:[-4, 0, 204]; H: 65.2432861328125
SENSE daac 60 22-04-2019 18:16:31.492 T: 29.14079856872558 [C]; A:[22, 4, 234]; H: 60.2994384765625
SENSE daaa 34 22-04-2019 18:16:16.891 T: 26.14559936523437 [C]; A:[-8, 0, 228]; H: 65.624755859375
SENSE daad 64 22-04-2019 18:16:31.945 T: 27.08160018920898 [C]; A:[-4, -6, 198]; H: 65.2738037109375
SENSE daac 61 22-04-2019 18:16:32.184 T: 29.14079856872558 [C]; A:[26, 6, 236]; H: 60.2994384765625
SENSE daad 65 22-04-2019 18:16:32.810 T: 27.08160018920898 [C]; A:[-6, 0, 200]; H: 65.2738037109375
SENSE daac 62 22-04-2019 18:16:33.055 T: 29.14079856872558 [C]; A:[26, 8, 232]; H: 60.2994384765625
SENSE daad 66 22-04-2019 18:16:33.505 T: 27.08160018920898 [C]; A:[0, 0, 206]; H: 65.2738037109375
SENSE daac 63 22-04-2019 18:16:33.746 T: 29.14079856872558 [C]; A:[24, 8, 240]; H: 60.2994384765625
SENSE daad 67 22-04-2019 18:16:34.200 T: 27.08160018920898 [C]; A:[-6, 0, 196]; H: 65.2738037109375
SENSE daac 64 22-04-2019 18:16:34.458 T: 29.14079856872558 [C]; A:[24, 8, 236]; H: 60.2994384765625
SENSE daad 68 22-04-2019 18:16:34.910 T: 27.14399909973144 [C]; A:[-6, 0, 204]; H: 65.2738037109375
SENSE daac 65 22-04-2019 18:16:35.150 T: 29.14079856872558 [C]; A:[28, 10, 232]; H: 60.2994384765625
SENSE daad 69 22-04-2019 18:16:35.605 T: 27.08160018920898 [C]; A:[-4, 0, 202]; H: 65.2738037109375
SENSE daac 66 22-04-2019 18:16:35.868 T: 29.14079856872558 [C]; A:[24, 10, 240]; H: 60.2994384765625
SENSE daad 70 22-04-2019 18:16:36.290 T: 27.20639991760253 [C]; A:[0, 0, 200]; H: 65.2738037109375
SENSE daac 67 22-04-2019 18:16:36.548 T: 29.20319938659667 [C]; A:[24, 12, 234]; H: 60.2994384765625
SENSE daad 71 22-04-2019 18:16:36.995 T: 27.14399909973144 [C]; A:[0, 0, 204]; H: 65.2738037109375
SENSE daaa 35 22-04-2019 18:16:32.542 T: 26.20800018310546 [C]; A:[-6, 0, 232]; H: 65.57135009765625
SENSE daad 72 22-04-2019 18:16:37.690 T: 27.08160018920898 [C]; A:[0, 0, 206]; H: 65.2738037109375
SENSE daaa 36 22-04-2019 18:16:37.996 T: 26.20800018310546 [C]; A:[-4, -4, 234]; H: 65.624755859375
SENSE daad 73 22-04-2019 18:16:38.266 T: 27.14399909973144 [C]; A:[-6, -4, 194]; H: 65.2738037109375
SENSE daaa 37 22-04-2019 18:16:38.577 T: 26.20800018310546 [C]; A:[-10, 0, 242]; H: 65.624755859375
SENSE daad 74 22-04-2019 18:16:38.866 T: 27.20639991760253 [C]; A:[-6, 0, 196]; H: 65.2738037109375
SENSE daaa 38 22-04-2019 18:16:39.174 T: 26.27039909362792 [C]; A:[-8, 0, 228]; H: 65.624755859375
SENSE daad 75 22-04-2019 18:16:39.436 T: 27.14399909973144 [C]; A:[-8, 0, 196]; H: 65.3043212890625
SENSE daaa 39 22-04-2019 18:16:39.739 T: 26.20800018310546 [C]; A:[-6, 0, 232]; H: 65.59423828125
SENSE daad 76 22-04-2019 18:16:40.021 T: 27.14399909973144 [C]; A:[0, 0, 202]; H: 65.3043212890625
SENSE daaa 40 22-04-2019 18:16:40.330 T: 26.20800018310546 [C]; A:[-8, 0, 238]; H: 65.57135009765625
SENSE daad 77 22-04-2019 18:16:40.586 T: 27.14399909973144 [C]; A:[0, 0, 208]; H: 65.2738037109375
SENSE daaa 41 22-04-2019 18:16:40.902 T: 26.20800018310546 [C]; A:[-8, 0, 232]; H: 65.51031494140625
SENSE daad 78 22-04-2019 18:16:41.161 T: 27.08160018920898 [C]; A:[-4, 0, 198]; H: 65.2432861328125
SENSE daaa 42 22-04-2019 18:16:41.473 T: 26.14559936523437 [C]; A:[-6, -6, 230]; H: 65.4569091796875
SENSE daad 79 22-04-2019 18:16:41.736 T: 27.08160018920898 [C]; A:[-4, 0, 202]; H: 65.2127685546875
SENSE daaa 43 22-04-2019 18:16:42.054 T: 26.20800018310546 [C]; A:[-12, 0, 232]; H: 65.3958740234375
SENSE daac 68 22-04-2019 18:16:37.240 T: 29.14079856872558 [C]; A:[24, 4, 236]; H: 60.3299560546875
SENSE daad 80 22-04-2019 18:16:42.321 T: 27.08160018920898 [C]; A:[0, 0, 202]; H: 65.1822509765625
SENSE daac 69 22-04-2019 18:16:42.844 T: 29.01599884033203 [C]; A:[24, 12, 234]; H: 60.2689208984375
SENSE daac 70 22-04-2019 18:16:43.416 T: 28.95359992980957 [C]; A:[22, 8, 234]; H: 60.2689208984375
SENSE daac 71 22-04-2019 18:16:43.919 T: 29.01599884033203 [C]; A:[22, 6, 240]; H: 60.2689208984375
SENSE daac 72 22-04-2019 18:16:44.437 T: 29.01599884033203 [C]; A:[28, 6, 240]; H: 60.3299560546875
SENSE daac 73 22-04-2019 18:16:44.929 T: 29.01599884033203 [C]; A:[30, 6, 232]; H: 60.3604736328125
SENSE daac 74 22-04-2019 18:16:45.422 T: 29.01599884033203 [C]; A:[24, 8, 236]; H: 60.3604736328125
SENSE daac 75 22-04-2019 18:16:45.914 T: 29.07839965820312 [C]; A:[28, 8, 234]; H: 60.4215087890625
SENSE daac 76 22-04-2019 18:16:46.407 T: 29.07839965820312 [C]; A:[24, 4, 236]; H: 60.4215087890625
SENSE daac 77 22-04-2019 18:16:46.900 T: 29.01599884033203 [C]; A:[26, 12, 236]; H: 60.47491455078125
SENSE daaa 44 22-04-2019 18:16:42.631 T: 26.20800018310546 [C]; A:[-14, 0, 226]; H: 65.34246826171875
SENSE daab 100 22-04-2019 18:16:47.550 T: 26.27039909362792 [C]; A:[0, 12, 248]; H: 64.07598876953125
SENSE daac 78 22-04-2019 18:16:47.418 T: 29.07839965820312 [C]; A:[22, 4, 238]; H: 60.47491455078125
SENSE daab 101 22-04-2019 18:16:48.113 T: 26.27039909362792 [C]; A:[2, 2, 248]; H: 64.10650634765625
SENSE daad 81 22-04-2019 18:16:43.231 T: 27.08160018920898 [C]; A:[-4, 0, 200]; H: 65.1517333984375
SENSE daab 102 22-04-2019 18:16:48.695 T: 26.27039909362792 [C]; A:[2, 10, 250]; H: 64.13702392578125
SENSE daac 79 22-04-2019 18:16:48.547 T: 29.07839965820312 [C]; A:[24, 6, 234]; H: 60.53594970703125
SENSE daab 103 22-04-2019 18:16:49.272 T: 26.27039909362792 [C]; A:[2, 6, 252]; H: 64.16754150390625
SENSE daad 82 22-04-2019 18:16:49.157 T: 27.08160018920898 [C]; A:[0, 2, 202]; H: 65.44927978515625
SENSE daab 104 22-04-2019 18:16:49.860 T: 26.20800018310546 [C]; A:[0, 8, 252]; H: 64.19805908203125
SENSE daac 80 22-04-2019 18:16:49.716 T: 29.07839965820312 [C]; A:[30, 6, 236]; H: 60.56646728515625
SENSE daab 105 22-04-2019 18:16:50.452 T: 26.27039909362792 [C]; A:[4, 8, 252]; H: 64.19805908203125
SENSE daad 83 22-04-2019 18:16:50.342 T: 27.14399909973144 [C]; A:[-4, 0, 204]; H: 65.47979736328125
SENSE daab 106 22-04-2019 18:16:51.034 T: 26.27039909362792 [C]; A:[2, 8, 250]; H: 64.19805908203125
SENSE daac 81 22-04-2019 18:16:50.886 T: 29.07839965820312 [C]; A:[28, 10, 232]; H: 60.59698486328125
SENSE daab 107 22-04-2019 18:16:51.611 T: 26.27039909362792 [C]; A:[0, 10, 252]; H: 64.22857666015625
SENSE daad 84 22-04-2019 18:16:51.497 T: 27.08160018920898 [C]; A:[-8, 0, 200]; H: 65.502685546875
SENSE daac 82 22-04-2019 18:16:52.055 T: 29.07839965820312 [C]; A:[28, 14, 236]; H: 60.59698486328125
SENSE daaa 45 22-04-2019 18:16:47.885 T: 26.20800018310546 [C]; A:[-12, 0, 230]; H: 65.51031494140625
SENSE daac 83 22-04-2019 18:16:52.787 T: 29.07839965820312 [C]; A:[24, 6, 230]; H: 60.59698486328125
SENSE daaa 46 22-04-2019 18:16:53.140 T: 26.20800018310546 [C]; A:[-8, -4, 236]; H: 65.67816162109375
SENSE daac 84 22-04-2019 18:16:53.369 T: 29.07839965820312 [C]; A:[24, 6, 230]; H: 60.59698486328125
SENSE daaa 47 22-04-2019 18:16:53.711 T: 26.20800018310546 [C]; A:[-6, 0, 236]; H: 65.67816162109375
SENSE daac 85 22-04-2019 18:16:53.937 T: 29.14079856872558 [C]; A:[24, 14, 238]; H: 60.59698486328125
SENSE daaa 48 22-04-2019 18:16:54.293 T: 26.20800018310546 [C]; A:[-10, 0, 230]; H: 65.67816162109375
SENSE daac 86 22-04-2019 18:16:54.519 T: 29.14079856872558 [C]; A:[28, 10, 234]; H: 60.59698486328125
SENSE daaa 49 22-04-2019 18:16:54.864 T: 26.20800018310546 [C]; A:[-10, 0, 236]; H: 65.67816162109375
SENSE daac 87 22-04-2019 18:16:55.081 T: 29.14079856872558 [C]; A:[22, 0, 236]; H: 60.59698486328125
SENSE daaa 50 22-04-2019 18:16:55.435 T: 26.20800018310546 [C]; A:[0, -4, 230]; H: 65.67816162109375
SENSE daac 88 22-04-2019 18:16:55.663 T: 29.14079856872558 [C]; A:[24, 6, 230]; H: 60.62750244140625
SENSE daaa 51 22-04-2019 18:16:56.022 T: 26.27039909362792 [C]; A:[-8, 0, 234]; H: 65.67816162109375
SENSE daac 89 22-04-2019 18:16:56.245 T: 29.07839965820312 [C]; A:[26, 10, 232]; H: 60.65802001953125
SENSE daac 90 22-04-2019 18:16:56.818 T: 29.14079856872558 [C]; A:[28, 8, 236]; H: 60.65802001953125
SENSE daab 108 22-04-2019 18:16:52.199 T: 26.27039909362792 [C]; A:[0, 6, 248]; H: 64.22857666015625
SENSE daac 91 22-04-2019 18:16:57.365 T: 29.07839965820312 [C]; A:[26, 6, 232]; H: 60.65802001953125
SENSE daab 109 22-04-2019 18:16:57.696 T: 26.33279991149902 [C]; A:[2, 6, 258]; H: 64.25146484375
SENSE daab 110 22-04-2019 18:16:58.196 T: 26.33279991149902 [C]; A:[4, 10, 244]; H: 64.25146484375
SENSE daab 111 22-04-2019 18:16:58.654 T: 26.33279991149902 [C]; A:[0, 6, 248]; H: 64.25146484375
SENSE daab 112 22-04-2019 18:16:59.102 T: 26.33279991149902 [C]; A:[0, 6, 246]; H: 64.22857666015625
SENSE daab 113 22-04-2019 18:16:59.549 T: 26.33279991149902 [C]; A:[2, 6, 254]; H: 64.22857666015625
SENSE daab 114 22-04-2019 18:16:59.998 T: 26.27039909362792 [C]; A:[0, 14, 248]; H: 64.22857666015625
SENSE daab 115 22-04-2019 18:17:00.450 T: 26.27039909362792 [C]; A:[0, 14, 250]; H: 64.22857666015625
SENSE daab 116 22-04-2019 18:17:00.929 T: 26.27039909362792 [C]; A:[2, 10, 250]; H: 64.22857666015625
SENSE daaa 52 22-04-2019 18:16:56.587 T: 26.27039909362792 [C]; A:[-6, 0, 232]; H: 65.67816162109375
SENSE daab 117 22-04-2019 18:17:01.401 T: 26.27039909362792 [C]; A:[0, 6, 250]; H: 64.25146484375
SENSE daaa 53 22-04-2019 18:17:01.843 T: 26.20800018310546 [C]; A:[-8, 0, 230]; H: 65.59423828125
SENSE daab 118 22-04-2019 18:17:02.063 T: 26.33279991149902 [C]; A:[2, 10, 250]; H: 64.281982421875
SENSE daad 85 22-04-2019 18:16:57.019 T: 27.14399909973144 [C]; A:[0, -6, 200]; H: 65.60186767578125
SENSE daab 119 22-04-2019 18:17:02.635 T: 26.33279991149902 [C]; A:[4, 12, 254]; H: 64.3125
SENSE daab 120 22-04-2019 18:17:03.207 T: 26.33279991149902 [C]; A:[4, 6, 246]; H: 64.37353515625
SENSE daad 86 22-04-2019 18:17:02.993 T: 27.14399909973144 [C]; A:[0, 0, 200]; H: 65.54083251953125
SENSE daab 121 22-04-2019 18:17:03.676 T: 26.33279991149902 [C]; A:[2, 8, 250]; H: 64.37353515625
SENSE daab 122 22-04-2019 18:17:04.233 T: 26.33279991149902 [C]; A:[4, 6, 246]; H: 64.37353515625
SENSE daad 87 22-04-2019 18:17:04.069 T: 27.14399909973144 [C]; A:[0, 0, 204]; H: 65.51031494140625
SENSE daab 123 22-04-2019 18:17:04.706 T: 26.39519882202148 [C]; A:[0, 10, 250]; H: 64.37353515625
