SENSE daaa 1 22-04-2019 18:17:37.141 T: 26.27039909362792 [C]; A:[-6, 6, 236]; H: 65.38824462890625
SENSE daad 46 22-04-2019 18:18:53.024 T: 27.3311996459961 [C]; A:[0, 0, 196]; H: 65.57135009765625
SENSE daaa 41 22-04-2019 18:18:53.312 T: 26.39519882202148 [C]; A:[-6, -4, 232]; H: 65.73919677734375
SENSE daad 47 22-04-2019 18:18:53.599 T: 27.3311996459961 [C]; A:[0, 0, 204]; H: 65.63238525390625
SENSE daaa 42 22-04-2019 18:18:53.893 T: 26.45759963989257 [C]; A:[-8, 0, 234]; H: 65.73919677734375
SENSE daad 48 22-04-2019 18:18:54.164 T: 27.3311996459961 [C]; A:[0, 0, 202]; H: 65.746826171875
SENSE daaa 43 22-04-2019 18:18:54.474 T: 26.45759963989257 [C]; A:[-8, 0, 226]; H: 65.70867919921875
SENSE daab 91 22-04-2019 18:18:44.914 T: 26.45759963989257 [C]; A:[0, 12, 248]; H: 64.16754150390625
SENSE daad 49 22-04-2019 18:18:54.744 T: 27.3311996459961 [C]; A:[0, 0, 196]; H: 65.8994140625
SENSE daac 50 22-04-2019 18:18:50.238 T: 29.32799911499023 [C]; A:[20, 6, 234]; H: 60.78009033203125
SENSE daab 92 22-04-2019 18:18:55.363 T: 26.51999855041503 [C]; A:[2, 8, 256]; H: 64.2667236328125
SENSE daad 50 22-04-2019 18:18:55.785 T: 27.3311996459961 [C]; A:[-8, 0, 206]; H: 65.96044921875
SENSE daac 51 22-04-2019 18:18:55.880 T: 29.32799911499023 [C]; A:[14, 6, 236]; H: 60.62750244140625
SENSE daad 51 22-04-2019 18:18:56.430 T: 27.3311996459961 [C]; A:[0, 0, 200]; H: 65.8994140625
SENSE daac 52 22-04-2019 18:18:56.672 T: 29.32799911499023 [C]; A:[18, 12, 232]; H: 60.62750244140625
SENSE daad 52 22-04-2019 18:18:57.130 T: 27.3311996459961 [C]; A:[-6, 0, 202]; H: 65.83837890625
SENSE daac 53 22-04-2019 18:18:57.363 T: 29.39039993286132 [C]; A:[18, 6, 232]; H: 60.56646728515625
SENSE daad 53 22-04-2019 18:18:57.825 T: 27.3311996459961 [C]; A:[0, 0, 198]; H: 65.72393798828125
SENSE daac 54 22-04-2019 18:18:58.055 T: 29.39039993286132 [C]; A:[18, 6, 240]; H: 60.5435791015625
SENSE daad 54 22-04-2019 18:18:58.520 T: 27.3311996459961 [C]; A:[0, 0, 204]; H: 65.63238525390625
SENSE daac 55 22-04-2019 18:18:58.762 T: 29.39039993286132 [C]; A:[14, 6, 232]; H: 60.5130615234375
SENSE daad 55 22-04-2019 18:18:59.215 T: 27.3311996459961 [C]; A:[0, -4, 208]; H: 65.57135009765625
SENSE daac 56 22-04-2019 18:18:59.453 T: 29.39039993286132 [C]; A:[16, 6, 230]; H: 60.4520263671875
SENSE daaa 44 22-04-2019 18:18:55.046 T: 26.45759963989257 [C]; A:[-6, -6, 216]; H: 65.67816162109375
SENSE daad 56 22-04-2019 18:18:59.916 T: 27.3311996459961 [C]; A:[-4, 0, 200]; H: 65.4874267578125
SENSE daaa 45 22-04-2019 18:19:00.520 T: 26.45759963989257 [C]; A:[-14, 0, 232]; H: 65.319580078125
SENSE daad 57 22-04-2019 18:19:00.800 T: 27.39359855651855 [C]; A:[-6, -4, 196]; H: 65.4569091796875
SENSE daaa 46 22-04-2019 18:19:01.096 T: 26.39519882202148 [C]; A:[-10, -4, 232]; H: 65.319580078125
SENSE daad 58 22-04-2019 18:19:01.376 T: 27.3311996459961 [C]; A:[-8, 0, 200]; H: 65.3958740234375
SENSE daaa 47 22-04-2019 18:19:01.667 T: 26.45759963989257 [C]; A:[-8, 0, 230]; H: 65.2890625
SENSE daad 59 22-04-2019 18:19:01.951 T: 27.3311996459961 [C]; A:[-4, 0, 202]; H: 65.3958740234375
SENSE daaa 48 22-04-2019 18:19:02.243 T: 26.39519882202148 [C]; A:[-10, 0, 230]; H: 65.319580078125
SENSE daad 60 22-04-2019 18:19:02.546 T: 27.3311996459961 [C]; A:[0, 0, 200]; H: 65.3653564453125
SENSE daaa 49 22-04-2019 18:19:02.834 T: 26.39519882202148 [C]; A:[0, 0, 228]; H: 65.319580078125
SENSE daad 61 22-04-2019 18:19:03.111 T: 27.39359855651855 [C]; A:[-6, 0, 198]; H: 65.3348388671875
SENSE daaa 50 22-04-2019 18:19:03.415 T: 26.45759963989257 [C]; A:[-4, 0, 224]; H: 65.2738037109375
SENSE daad 62 22-04-2019 18:19:03.460 T: 27.3311996459961 [C]; A:[0, 2, 204]; H: 65.3348388671875
SENSE daad 63 22-04-2019 18:19:03.796 T: 27.3311996459961 [C]; A:[-6, 0, 206]; H: 65.3043212890625
SENSE daad 64 22-04-2019 18:19:04.271 T: 27.39359855651855 [C]; A:[0, 4, 208]; H: 65.3043212890625
SENSE daad 65 22-04-2019 18:19:04.606 T: 27.39359855651855 [C]; A:[0, 8, 194]; H: 65.2738037109375
SENSE daac 57 22-04-2019 18:19:00.155 T: 29.39039993286132 [C]; A:[22, 12, 236]; H: 60.4215087890625
SENSE daab 93 22-04-2019 18:19:05.658 T: 26.45759963989257 [C]; A:[0, 2, 246]; H: 63.9005126953125
SENSE daab 94 22-04-2019 18:19:06.122 T: 26.51999855041503 [C]; A:[0, 4, 252]; H: 63.9005126953125
SENSE daab 95 22-04-2019 18:19:06.625 T: 26.51999855041503 [C]; A:[-6, 14, 250]; H: 63.87762451171875
SENSE daab 96 22-04-2019 18:19:07.113 T: 26.51999855041503 [C]; A:[2, 6, 252]; H: 63.87762451171875
SENSE daab 97 22-04-2019 18:19:07.600 T: 26.45759963989257 [C]; A:[0, 6, 246]; H: 63.87762451171875
SENSE daab 98 22-04-2019 18:19:08.063 T: 26.51999855041503 [C]; A:[0, 4, 244]; H: 63.87762451171875
SENSE daab 99 22-04-2019 18:19:08.561 T: 26.51999855041503 [C]; A:[4, 4, 252]; H: 63.87762451171875
SENSE daab 100 22-04-2019 18:19:09.044 T: 26.51999855041503 [C]; A:[0, 6, 250]; H: 63.87762451171875
SENSE daab 101 22-04-2019 18:19:09.547 T: 26.45759963989257 [C]; A:[0, 6, 248]; H: 63.90814208984375
SENSE daab 102 22-04-2019 18:19:10.009 T: 26.51999855041503 [C]; A:[0, 6, 242]; H: 63.90814208984375
SENSE daab 103 22-04-2019 18:19:10.497 T: 26.51999855041503 [C]; A:[2, 2, 248]; H: 63.93865966796875
SENSE daac 58 22-04-2019 18:19:05.509 T: 29.39039993286132 [C]; A:[20, 0, 238]; H: 60.2689208984375
SENSE daab 104 22-04-2019 18:19:10.960 T: 26.45759963989257 [C]; A:[0, 10, 250]; H: 63.93865966796875
SENSE daab 105 22-04-2019 18:19:11.533 T: 26.51999855041503 [C]; A:[2, 0, 248]; H: 63.96917724609375
SENSE daac 59 22-04-2019 18:19:11.326 T: 29.45279884338378 [C]; A:[20, 12, 238]; H: 60.2994384765625
SENSE daab 106 22-04-2019 18:19:11.995 T: 26.51999855041503 [C]; A:[4, 8, 250]; H: 63.96917724609375
SENSE daac 60 22-04-2019 18:19:12.331 T: 29.39039993286132 [C]; A:[22, 10, 236]; H: 60.3604736328125
SENSE daab 107 22-04-2019 18:19:12.659 T: 26.51999855041503 [C]; A:[4, 8, 248]; H: 63.96917724609375
SENSE daab 108 22-04-2019 18:19:13.155 T: 26.51999855041503 [C]; A:[0, 6, 252]; H: 63.96917724609375
SENSE daac 61 22-04-2019 18:19:13.013 T: 29.39039993286132 [C]; A:[20, 12, 228]; H: 60.3604736328125
SENSE daab 109 22-04-2019 18:19:13.624 T: 26.51999855041503 [C]; A:[4, 8, 252]; H: 63.96917724609375
SENSE daaa 51 22-04-2019 18:19:04.002 T: 26.45759963989257 [C]; A:[-8, 0, 232]; H: 65.25091552734375
SENSE daab 110 22-04-2019 18:19:14.195 T: 26.51999855041503 [C]; A:[0, 10, 254]; H: 63.96917724609375
SENSE daac 62 22-04-2019 18:19:13.973 T: 29.39039993286132 [C]; A:[20, 8, 236]; H: 60.4215087890625
SENSE daab 111 22-04-2019 18:19:14.777 T: 26.51999855041503 [C]; A:[0, 6, 256]; H: 63.99969482421875
SENSE daab 112 22-04-2019 18:19:15.340 T: 26.58239936828613 [C]; A:[2, 8, 250]; H: 64.03021240234375
SENSE daac 63 22-04-2019 18:19:15.113 T: 29.39039993286132 [C]; A:[22, 8, 240]; H: 60.4215087890625
SENSE daab 113 22-04-2019 18:19:15.803 T: 26.51999855041503 [C]; A:[4, 6, 246]; H: 64.0531005859375
SENSE daac 64 22-04-2019 18:19:16.133 T: 29.39039993286132 [C]; A:[18, 4, 236]; H: 60.4520263671875
SENSE daab 114 22-04-2019 18:19:16.477 T: 26.51999855041503 [C]; A:[2, 4, 250]; H: 64.1446533203125
SENSE daab 115 22-04-2019 18:19:16.978 T: 26.51999855041503 [C]; A:[0, 8, 250]; H: 64.1751708984375
SENSE daac 65 22-04-2019 18:19:16.834 T: 29.39039993286132 [C]; A:[24, 14, 232]; H: 60.4825439453125
SENSE daab 116 22-04-2019 18:19:17.440 T: 26.58239936828613 [C]; A:[2, 12, 240]; H: 64.1751708984375
SENSE daac 66 22-04-2019 18:19:17.780 T: 29.39039993286132 [C]; A:[18, 8, 240]; H: 60.4825439453125
SENSE daab 117 22-04-2019 18:19:18.104 T: 26.51999855041503 [C]; A:[2, 2, 240]; H: 64.2056884765625
SENSE daab 118 22-04-2019 18:19:18.590 T: 26.51999855041503 [C]; A:[6, 2, 248]; H: 64.2362060546875
SENSE daac 67 22-04-2019 18:19:18.452 T: 29.39039993286132 [C]; A:[20, 10, 234]; H: 60.4825439453125
SENSE daab 119 22-04-2019 18:19:19.068 T: 26.51999855041503 [C]; A:[2, 6, 250]; H: 64.2362060546875
SENSE daaa 52 22-04-2019 18:19:14.546 T: 26.51999855041503 [C]; A:[-8, 0, 234]; H: 65.319580078125
SENSE daab 120 22-04-2019 18:19:19.645 T: 26.58239936828613 [C]; A:[4, 8, 244]; H: 64.2362060546875
SENSE daac 68 22-04-2019 18:19:19.412 T: 29.45279884338378 [C]; A:[24, 12, 236]; H: 60.4825439453125
SENSE daab 121 22-04-2019 18:19:20.218 T: 26.58239936828613 [C]; A:[0, 10, 250]; H: 64.2667236328125
SENSE daab 122 22-04-2019 18:19:20.755 T: 26.58239936828613 [C]; A:[2, 8, 252]; H: 64.2667236328125
SENSE daab 123 22-04-2019 18:19:21.253 T: 26.58239936828613 [C]; A:[4, 4, 246]; H: 64.2667236328125
